,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1913 Thomas J. Wise pamphlet by David Price, email"
3,,ccx074@pglaf.org
4,,
5,,
6,,
7,,
8,,
9,ALF THE FREEBOOTER,ALF THE FREEBOOTER
10,LITTLE DANNEVED AND,LITTLE DANNEVED AND
11,SWAYNE TROST,SWAYNE TROST
12,SWAYNE TROST,
13,AND OTHER BALLADS,AND OTHER BALLADS
14,AND OTHER BALLADS,
15,BY,BY
16,GEORGE BORROW,GEORGE BORROW
17,GEORGE BORROW,
18,LONDON:,LONDON:
19,PRINTED FOR PRIVATE CIRCULATION,PRINTED FOR PRIVATE CIRCULATION
20,PRINTED FOR PRIVATE CIRCULATION,
21,PRINTED FOR PRIVATE CIRCULATION,1913
22,PRINTED FOR PRIVATE CIRCULATION,
23,PRINTED FOR PRIVATE CIRCULATION,_Copyright in the United States of America_
24,PRINTED FOR PRIVATE CIRCULATION,"_by Houghton_, _Mifflin & Co. for Clement Shorter_."
25,PRINTED FOR PRIVATE CIRCULATION,
26,PRINTED FOR PRIVATE CIRCULATION,
27,PRINTED FOR PRIVATE CIRCULATION,
28,PRINTED FOR PRIVATE CIRCULATION,
29,SIR ALF THE FREEBOOTER,SIR ALF THE FREEBOOTER
30,SIR ALF THE FREEBOOTER,_Song the First_
31,SIR ALF THE FREEBOOTER,
32,SIR ALF THE FREEBOOTER,
33,SIR ALF THE FREEBOOTER,"Sir Alf he is an Atheling,"
34,SIR ALF THE FREEBOOTER,Both at Stevn and at Ting. {5}
35,SIR ALF THE FREEBOOTER,_Know ye little Alf_?
36,SIR ALF THE FREEBOOTER,
37,SIR ALF THE FREEBOOTER,"Alf he builds a vessel stout,"
38,SIR ALF THE FREEBOOTER,For he will rove and sail about.
39,SIR ALF THE FREEBOOTER,
40,SIR ALF THE FREEBOOTER,"Alf he builds a vessel high,"
41,SIR ALF THE FREEBOOTER,The trade of pirate he will try.
42,SIR ALF THE FREEBOOTER,
43,SIR ALF THE FREEBOOTER,"He draws on the sand a circle mark,"
44,SIR ALF THE FREEBOOTER,And with a bound he gained the bark.
45,SIR ALF THE FREEBOOTER,
46,SIR ALF THE FREEBOOTER,"Upon the prow Alf foremost stood,"
47,SIR ALF THE FREEBOOTER,And Copenhagen’s koggers view’d.
48,SIR ALF THE FREEBOOTER,
49,SIR ALF THE FREEBOOTER,"O’er the wide sea he flung a look,"
50,SIR ALF THE FREEBOOTER,He knew the course the vessels took.
51,SIR ALF THE FREEBOOTER,
52,SIR ALF THE FREEBOOTER,"“There koggers nine salute mine eyes,"
53,SIR ALF THE FREEBOOTER,"All, all they bear shall be my prize.”"
54,SIR ALF THE FREEBOOTER,
55,SIR ALF THE FREEBOOTER,"Alone into a boat he goes,"
56,SIR ALF THE FREEBOOTER,And briskly to the koggers rows.
57,SIR ALF THE FREEBOOTER,
