,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Beth Constantine, David Starner, Charles Franks"
5,,and the Online Distributed Proofreading Team.
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,Quaint Gleanings From Ancient Poetry:
17,,
18,,
19,A COLLECTION OF CURIOUS POETICAL COMPOSITIONS,A COLLECTION OF CURIOUS POETICAL COMPOSITIONS
20,A COLLECTION OF CURIOUS POETICAL COMPOSITIONS,"OF THE XVIth, XVIIth, AND XVIIIth CENTURIES."
21,A COLLECTION OF CURIOUS POETICAL COMPOSITIONS,
22,A COLLECTION OF CURIOUS POETICAL COMPOSITIONS,
23,A COLLECTION OF CURIOUS POETICAL COMPOSITIONS,
24,A COLLECTION OF CURIOUS POETICAL COMPOSITIONS,EDITED From MSS. and Rare Printed Originals
25,"BY EDMUND GOLDSMID, F.R.H.S.","BY EDMUND GOLDSMID, F.R.H.S."
26,"BY EDMUND GOLDSMID, F.R.H.S.",
27,"BY EDMUND GOLDSMID, F.R.H.S.",
28,"BY EDMUND GOLDSMID, F.R.H.S.",
29,"BY EDMUND GOLDSMID, F.R.H.S.",
30,INTRODUCTION.,INTRODUCTION.
31,INTRODUCTION.,
32,INTRODUCTION.,
33,INTRODUCTION.,
34,INTRODUCTION.,The following curious collection I have gathered together during
35,INTRODUCTION.,"several years' reading in out-of-the-way corners. Manuscripts, in"
36,INTRODUCTION.,"public and private libraries; old books picked up on dusty bookstalls,"
37,INTRODUCTION.,or carried away as prizes from the battlefield of the auction-room;
38,INTRODUCTION.,"even pencillings on the inside of tattered bindings,--all have been"
39,INTRODUCTION.,"laid under contribution. I trust this medley, or _pot-pourri_, of"
40,INTRODUCTION.,"snatches of song, grave and gay, will prove as interesting to my"
41,INTRODUCTION.,readers as they have been to myself. They claim attention on various
42,INTRODUCTION.,"grounds: some are the works of well-known men, such as Anthony Munday"
43,INTRODUCTION.,"and Warren Hastings; some are bitter political squibs--such, for"
44,INTRODUCTION.,"instance, as the ""Satyre against the Scots,"" page 47; some, again, are"
45,INTRODUCTION.,"exquisitely beautiful, as ""The Dirge,"" page 53. A few have appeared in"
46,INTRODUCTION.,"different collections: but none of my readers, I will undertake to"
47,INTRODUCTION.,"say, have seen more than a half-dozen or so."
48,INTRODUCTION.,
49,INTRODUCTION.,"With these few words I beg to introduce Volume One of the ""Collectanea"
50,INTRODUCTION.,"Adamantaea."""
51,INTRODUCTION.,
52,EDMUND GOLDSMID.,EDMUND GOLDSMID.
53,EDMUND GOLDSMID.,
54,EDMUND GOLDSMID.,"Edinburgh, _March 6th_, 1884."
55,EDMUND GOLDSMID.,
56,EDMUND GOLDSMID.,
57,EDMUND GOLDSMID.,
58,EDMUND GOLDSMID.,
59,CONTENTS.,CONTENTS.
60,CONTENTS.,
61,CONTENTS.,
62,CONTENTS.,
