,Poem Title,line
0,,
1,,
2,,Transcribed from the 1912 Times Book Club “Surrey” edition by David
3,,"Price, email ccx074@pglaf.org"
4,,
5,,[Picture: Book cover]
6,,
7,,[Picture: The South Wester]
8,,
9,,
10,,
11,,
12,,
13,POEMS,POEMS
14,VOL. III,VOL. III
15,VOL. III,
16,VOL. III,
17,BY,BY
18,GEORGE MEREDITH,GEORGE MEREDITH
19,GEORGE MEREDITH,
20,GEORGE MEREDITH,* * * * *
21,GEORGE MEREDITH,
22,SURREY EDITION,SURREY EDITION
23,SURREY EDITION,
24,SURREY EDITION,* * * * *
25,SURREY EDITION,
26,LONDON,LONDON
27,THE TIMES BOOK CLUB,THE TIMES BOOK CLUB
28,"376–384 OXFORD STREET, W.","376–384 OXFORD STREET, W."
29,"376–384 OXFORD STREET, W.",1912
30,"376–384 OXFORD STREET, W.",
31,"376–384 OXFORD STREET, W.",* * * * *
32,"376–384 OXFORD STREET, W.",
33,"376–384 OXFORD STREET, W.","Edinburgh: T. and A. Constable, Printers to his Majesty"
34,"376–384 OXFORD STREET, W.",
35,"376–384 OXFORD STREET, W.",
36,"376–384 OXFORD STREET, W.",
37,"376–384 OXFORD STREET, W.",
38,CONTENTS,CONTENTS
39,CONTENTS,
40,PAGE,PAGE
41,"A STAVE OF ROVING TIM,                                               1","A STAVE OF ROVING TIM,                                               1"
42,"A STAVE OF ROVING TIM,                                               1",
43,"A STAVE OF ROVING TIM,                                               1","The wind is East, the wind is West,"
44,"JUMP-TO-GLORY JANE,                                                  5","JUMP-TO-GLORY JANE,                                                  5"
45,"JUMP-TO-GLORY JANE,                                                  5",
46,"JUMP-TO-GLORY JANE,                                                  5","A revelation came on Jane,"
47,"THE RIDDLE FOR MEN,                                                 14","THE RIDDLE FOR MEN,                                                 14"
48,"THE RIDDLE FOR MEN,                                                 14",
49,"THE RIDDLE FOR MEN,                                                 14","This Riddle rede or die,"
50,"THE SAGE ENAMOURED AND THE HONEST LADY,                             15","THE SAGE ENAMOURED AND THE HONEST LADY,                             15"
51,"THE SAGE ENAMOURED AND THE HONEST LADY,                             15",
52,"THE SAGE ENAMOURED AND THE HONEST LADY,                             15",One fairest of the ripe unwedded left
53,"‘LOVE IS WINGED FOR TWO,’                                           30","‘LOVE IS WINGED FOR TWO,’                                           30"
54,"‘ASK, IS LOVE DIVINE,’                                              30","‘ASK, IS LOVE DIVINE,’                                              30"
55,"‘JOY IS FLEET,’                                                     31","‘JOY IS FLEET,’                                                     31"
56,"THE LESSON OF GRIEF,                                                31","THE LESSON OF GRIEF,                                                31"
57,"THE LESSON OF GRIEF,                                                31",
58,"THE LESSON OF GRIEF,                                                31","Not ere the bitter herb we taste,"
59,"WIND ON THE LYRE,                                                   32","WIND ON THE LYRE,                                                   32"
60,"WIND ON THE LYRE,                                                   32",
