,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1922 Hutchinson and Co. edition by David Price,"
3,,email ccx074@pglaf.org
4,,
5,,
6,,
7,,
8,,
9,,_Many Voices_
10,,
11,,
12,,_POEMS:  By E. NESBIT_
13,,
14,,"_Author of_ “_The Incredible Honeymoon_,” _etc._"
15,,
16,,* * * * *
17,,
18,,[Picture: Decorative graphic]
19,,
20,,* * * * *
21,,
22,_LONDON: HUTCHINSON & CO._,_LONDON: HUTCHINSON & CO._
23,_::  PATERNOSTER ROW  ::_,_::  PATERNOSTER ROW  ::_
24,_::  PATERNOSTER ROW  ::_,
25,_::  PATERNOSTER ROW  ::_,To
26,_::  PATERNOSTER ROW  ::_,my dear
27,_::  PATERNOSTER ROW  ::_,Daughter in law
28,_::  PATERNOSTER ROW  ::_,and
29,_::  PATERNOSTER ROW  ::_,"Daughter in love,"
30,GERTRUDE BLAND,GERTRUDE BLAND
31,GERTRUDE BLAND,"I, E. Nesbit,"
32,GERTRUDE BLAND,dedicate
33,GERTRUDE BLAND,this book
34,GERTRUDE BLAND,
35,GERTRUDE BLAND,* * * * *
36,GERTRUDE BLAND,
37,GERTRUDE BLAND,"_Jesson St. Mary’s_,"
38,GERTRUDE BLAND,"_Romney_, 1922."
39,GERTRUDE BLAND,
40,GERTRUDE BLAND,
41,GERTRUDE BLAND,
42,GERTRUDE BLAND,
43,CONTENTS,CONTENTS
44,CONTENTS,
45,PAGE,PAGE
46,THE RETURN                            9,THE RETURN                            9
47,FOR DOLLY                            12,FOR DOLLY                            12
48,QUESTIONS                            13,QUESTIONS                            13
49,THE DAISIES                          14,THE DAISIES                          14
50,THE TOUCHSTONE                       16,THE TOUCHSTONE                       16
51,THE DECEMBER ROSE                    17,THE DECEMBER ROSE                    17
52,THE FIRE                             18,THE FIRE                             18
53,SONG                                 21,SONG                                 21
54,A PARTING                            22,A PARTING                            22
55,THE GIFT OF LIFE                     23,THE GIFT OF LIFE                     23
56,INCOMPATIBILITIES                    24,INCOMPATIBILITIES                    24
57,THE STOLEN GOD                       25,THE STOLEN GOD                       25
58,WINTER                               28,WINTER                               28
59,SEA-SHELLS                           29,SEA-SHELLS                           29
60,HOPE                                 30,HOPE                                 30
61,THE PRODIGAL’S RETURN                31,THE PRODIGAL’S RETURN                31
62,THE SKYLARK                          32,THE SKYLARK                          32
63,SATURDAY SONG                        33,SATURDAY SONG                        33
64,THE CHAMPION                         35,THE CHAMPION                         35
65,THE GARDEN REFUSED                   37,THE GARDEN REFUSED                   37
66,THESE LITTLE ONES                    38,THESE LITTLE ONES                    38
67,THE DESPOT                           39,THE DESPOT                           39
68,THE MAGIC RING                       40,THE MAGIC RING                       40
69,PHILOSOPHY                           41,PHILOSOPHY                           41
70,THE WHIRLIGIG OF TIME                42,THE WHIRLIGIG OF TIME                42
