,Poem Title,line
0,,
1,,
2,,Transcribed from the 1901 Archibald Constable and Co. edition by David
3,,"Price, email ccx074@pglaf.org"
4,,
5,,
6,,
7,,
8,,
9,A READING OF LIFE,A READING OF LIFE
10,WITH OTHER POEMS,WITH OTHER POEMS
11,WITH OTHER POEMS,
12,WITH OTHER POEMS,
13,BY GEORGE MEREDITH,BY GEORGE MEREDITH
14,BY GEORGE MEREDITH,
15,BY GEORGE MEREDITH,* * * * *
16,BY GEORGE MEREDITH,
17,WESTMINSTER,WESTMINSTER
18,ARCHIBALD CONSTABLE & CO LTD,ARCHIBALD CONSTABLE & CO LTD
19,2 WHITEHALL GARDENS,2 WHITEHALL GARDENS
20,2 WHITEHALL GARDENS,1901
21,2 WHITEHALL GARDENS,
22,2 WHITEHALL GARDENS,* * * * *
23,2 WHITEHALL GARDENS,
24,"BUTLER & TANNER,","BUTLER & TANNER,"
25,"THE SELWOOD PRINTING WORKS,","THE SELWOOD PRINTING WORKS,"
26,"FROME, AND LONDON","FROME, AND LONDON"
27,"FROME, AND LONDON",
28,"FROME, AND LONDON",
29,"FROME, AND LONDON",
30,"FROME, AND LONDON",
31,CONTENTS,CONTENTS
32,CONTENTS,
33,PAGE,PAGE
34,A READING OF LIFE,A READING OF LIFE
35,THE VITAL CHOICE                                         1,THE VITAL CHOICE                                         1
36,WITH THE HUNTRESS                                        3,WITH THE HUNTRESS                                        3
37,WITH THE PERSUADER                                       8,WITH THE PERSUADER                                       8
38,THE TEST OF MANHOOD                                     28,THE TEST OF MANHOOD                                     28
39,THE CAGEING OF ARES                                        45,THE CAGEING OF ARES                                        45
40,THE NIGHT-WALK                                             55,THE NIGHT-WALK                                             55
41,THE HUELESS LOVE                                           60,THE HUELESS LOVE                                           60
42,SONG IN THE SONGLESS                                       63,SONG IN THE SONGLESS                                       63
43,UNION IN DISSEVERANCE                                      64,UNION IN DISSEVERANCE                                      64
44,THE BURDEN OF STRENGTH                                     65,THE BURDEN OF STRENGTH                                     65
45,THE MAIN REGRET                                            66,THE MAIN REGRET                                            66
46,ALTERNATION                                                68,ALTERNATION                                                68
47,HAWARDEN                                                   69,HAWARDEN                                                   69
48,AT THE CLOSE                                               70,AT THE CLOSE                                               70
49,FOREST HISTORY                                             71,FOREST HISTORY                                             71
50,A GARDEN IDYL                                              81,A GARDEN IDYL                                              81
51,FORESIGHT AND PATIENCE                                     88,FORESIGHT AND PATIENCE                                     88
52,FRAGMENTS OF THE ILIAD IN ENGLISH HEXAMETERS,FRAGMENTS OF THE ILIAD IN ENGLISH HEXAMETERS
53,VERSE--,VERSE--
54,THE INVECTIVE OF ACHILLES                              109,THE INVECTIVE OF ACHILLES                              109
55,THE INVECTIVE OF ACHILLES                              109,",, ,, ,, ,,                           112"
