,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1913 Thomas J. Wise pamphlet by David Price, email"
3,,ccx074@pglaf.org
4,,
5,,
6,,
7,,
8,,
9,MARSK STIG,MARSK STIG
10,MARSK STIG,
11,MARSK STIG,
12,A BALLAD,A BALLAD
13,A BALLAD,
14,BY,BY
15,GEORGE BORROW,GEORGE BORROW
16,GEORGE BORROW,
17,LONDON:,LONDON:
18,PRINTED FOR PRIVATE CIRCULATION,PRINTED FOR PRIVATE CIRCULATION
19,PRINTED FOR PRIVATE CIRCULATION,
20,PRINTED FOR PRIVATE CIRCULATION,1913
21,PRINTED FOR PRIVATE CIRCULATION,
22,PRINTED FOR PRIVATE CIRCULATION,
23,PRINTED FOR PRIVATE CIRCULATION,
24,PRINTED FOR PRIVATE CIRCULATION,
25,MARSK STIG,MARSK STIG
26,A BALLAD,A BALLAD
27,A BALLAD,
28,A BALLAD,
29,PART I.,PART I.
30,PART I.,
31,PART I.,
32,PART I.,Marsk Stig he out of the country rode
33,PART I.,To win him fame with his good bright sword;
34,PART I.,At home meantide the King will bide
35,PART I.,In hope to lure his heart’s ador’d.
36,PART I.,
37,PART I.,The King sends word to the Marshal Stig
38,PART I.,That he to the fields of war should fare;
39,PART I.,Himself will deign at home to remain
40,PART I.,And take the charge of his Lady fair.
41,PART I.,
42,PART I.,"In came the Marshal’s serving man,"
43,PART I.,And a kirtle of green that man he wore:
44,PART I.,“Of our good liege the little foot-page
45,PART I.,Is standing out the gate before.”
46,PART I.,
47,PART I.,"Up stood the young Sir Marshal Stig,"
48,PART I.,By the side of his bed his clothes put on;
49,PART I.,"And to speak the boy, the King’s envoy,"
50,PART I.,Down to the gate is the Marshal gone.
51,PART I.,
52,PART I.,"“Now hear thou, Marsk Stig Andersen,"
53,PART I.,’Tis truth and sooth what I say to thee;
54,PART I.,"Thou must away to the King’s palay,"
55,PART I.,Then mount thy horse and follow with me.
56,PART I.,
57,PART I.,"“Oh, I know nought of my Lord King’s thought"
58,PART I.,"That I to thee can now declare,"
59,PART I.,Except that thou to the war must go
60,PART I.,And there thy sovereign’s banner bear.”
61,PART I.,
62,PART I.,"Then in at the door Sir Marsk Stig trode,"
63,PART I.,And a wrathful man I trow was he:
64,PART I.,"“By the Saints I swear, my Lady dear,"
65,PART I.,Fulfill’d my dreary dream will be.
66,PART I.,
67,PART I.,“For of late I dream’d that my noble horse
68,PART I.,To chase the wild mare ran away;
69,PART I.,"And that must mean that I shall be slain,"
70,PART I.,And that my steed will tramp on my life-less clay.”
71,PART I.,
72,PART I.,"“Now hold thy tongue, my noble Lord,"
73,PART I.,"And do not talk thus foolishly,"
74,PART I.,"For Christ can protect thy life, reflect,"
75,PART I.,The blessed Christ who dwells on high.”
76,PART I.,
77,PART I.,It was the young and bold Marsk Stig
78,PART I.,"Came riding into the Castle yard,"
