,Poem Title,line
0,,
1,,
2,,
3,,
4,A CENTURY OF PARODY AND,A CENTURY OF PARODY AND
5,IMITATION,IMITATION
6,IMITATION,
7,IMITATION,[Illustration: JAMES AND HORACE SMITH]
8,IMITATION,
9,IMITATION,
10,IMITATION,
11,IMITATION,
12,A,A
13,CENTURY OF PARODY,CENTURY OF PARODY
14,AND IMITATION,AND IMITATION
15,AND IMITATION,
16,EDITED BY,EDITED BY
17,EDITED BY,
18,WALTER JERROLD,WALTER JERROLD
19,WALTER JERROLD,
20,AND,AND
21,AND,
22,R. M. LEONARD,R. M. LEONARD
23,R. M. LEONARD,
24,R. M. LEONARD,"'No author ever spared a brother,"
25,R. M. LEONARD,Wits are gamecocks to one another.'
26,GAY,GAY
27,GAY,
28,GAY,[Illustration]
29,GAY,
30,HUMPHREY MILFORD,HUMPHREY MILFORD
31,OXFORD UNIVERSITY PRESS,OXFORD UNIVERSITY PRESS
32,"LONDON, EDINBURGH, GLASGOW","LONDON, EDINBURGH, GLASGOW"
33,"NEW YORK, TORONTO, MELBOURNE, BOMBAY","NEW YORK, TORONTO, MELBOURNE, BOMBAY"
34,"NEW YORK, TORONTO, MELBOURNE, BOMBAY",
35,"NEW YORK, TORONTO, MELBOURNE, BOMBAY",1913
36,"NEW YORK, TORONTO, MELBOURNE, BOMBAY",
37,"NEW YORK, TORONTO, MELBOURNE, BOMBAY",
38,"NEW YORK, TORONTO, MELBOURNE, BOMBAY",
39,"NEW YORK, TORONTO, MELBOURNE, BOMBAY",
40,PREFATORY NOTE,PREFATORY NOTE
41,PREFATORY NOTE,
42,PREFATORY NOTE,
43,PREFATORY NOTE,The object of this compilation is to provide a corpus of representative
44,PREFATORY NOTE,"parodies and imitations of a century, beginning with _Rejected"
45,PREFATORY NOTE,"Addresses_ (1812), which practically marked the birth of modern parody,"
46,PREFATORY NOTE,"and are here printed in their entirety. Prose parodies, excepting those"
47,PREFATORY NOTE,"in _Rejected Addresses_, have been excluded; the derivation of the word"
48,PREFATORY NOTE,'parody' may be referred to in justification. Emerson wrote in his
49,PREFATORY NOTE,'Fable'
50,PREFATORY NOTE,
51,PREFATORY NOTE,'----all sorts of things and weather
52,PREFATORY NOTE,Must be taken in together
53,PREFATORY NOTE,To make up a year
54,PREFATORY NOTE,And a sphere;
55,PREFATORY NOTE,
56,PREFATORY NOTE,"so in this volume will be found all forms of imitations from, in Mr."
57,PREFATORY NOTE,"Owen Seaman's words, 'the lowest, a mere verbal echo, to the highest,"
58,PREFATORY NOTE,where it becomes a department of pure criticism.'
59,PREFATORY NOTE,
60,PREFATORY NOTE,"It is quite unnecessary to add to the published mass of writing, wise"
61,PREFATORY NOTE,"and foolish, on the art and ethics of parody. Some of the pieces in"
62,PREFATORY NOTE,this book are included chiefly because they have an historical place in
63,PREFATORY NOTE,the development of parody to its present high standard of execution and
