,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1914 Thomas J. Wise pamphlet by David Price, email"
3,,ccx074@pglaf.org
4,,
5,,
6,,
7,,
8,,
9,THE EXPEDITION TO,THE EXPEDITION TO
10,BIRTING’S LAND,BIRTING’S LAND
11,AND OTHER BALLADS,AND OTHER BALLADS
12,AND OTHER BALLADS,
13,AND OTHER BALLADS,
14,BY,BY
15,GEORGE BORROW,GEORGE BORROW
16,GEORGE BORROW,
17,LONDON:,LONDON:
18,PRINTED FOR PRIVATE CIRCULATION,PRINTED FOR PRIVATE CIRCULATION
19,PRINTED FOR PRIVATE CIRCULATION,
20,PRINTED FOR PRIVATE CIRCULATION,1914
21,PRINTED FOR PRIVATE CIRCULATION,
22,PRINTED FOR PRIVATE CIRCULATION,_Copyright in the United States of America_
23,PRINTED FOR PRIVATE CIRCULATION,"_by Houghton_, _Mifflin & Co. for Clement Shorter_."
24,PRINTED FOR PRIVATE CIRCULATION,
25,PRINTED FOR PRIVATE CIRCULATION,
26,PRINTED FOR PRIVATE CIRCULATION,
27,PRINTED FOR PRIVATE CIRCULATION,
28,THE EXPEDITION TO BIRTING’S LAND,THE EXPEDITION TO BIRTING’S LAND
29,THE EXPEDITION TO BIRTING’S LAND,
30,THE EXPEDITION TO BIRTING’S LAND,
31,THE EXPEDITION TO BIRTING’S LAND,"The King he o’er the castle rules,"
32,THE EXPEDITION TO BIRTING’S LAND,He rules o’er all the land;
33,THE EXPEDITION TO BIRTING’S LAND,"O’er many a hardy hero too,"
34,THE EXPEDITION TO BIRTING’S LAND,With naked sword in hand.
35,THE EXPEDITION TO BIRTING’S LAND,
36,THE EXPEDITION TO BIRTING’S LAND,"Let the courtier govern his steed,"
37,THE EXPEDITION TO BIRTING’S LAND,"The boor his thatchèd cot,"
38,THE EXPEDITION TO BIRTING’S LAND,"But Denmark’s King o’er castles rules,"
39,THE EXPEDITION TO BIRTING’S LAND,For nobler is his lot.
40,THE EXPEDITION TO BIRTING’S LAND,
41,THE EXPEDITION TO BIRTING’S LAND,"King Diderik sits on Brattingsborg,"
42,THE EXPEDITION TO BIRTING’S LAND,And round he looks with pride:
43,THE EXPEDITION TO BIRTING’S LAND,“No one I know of in the world
44,THE EXPEDITION TO BIRTING’S LAND,Would me in fight abide.”
45,THE EXPEDITION TO BIRTING’S LAND,
46,THE EXPEDITION TO BIRTING’S LAND,"Then answered Brand Sir Viferlin,"
47,THE EXPEDITION TO BIRTING’S LAND,Had been in many a land:
48,THE EXPEDITION TO BIRTING’S LAND,“Methinks I know a warrior stout
49,THE EXPEDITION TO BIRTING’S LAND,Would thee in fight withstand.
50,THE EXPEDITION TO BIRTING’S LAND,
51,THE EXPEDITION TO BIRTING’S LAND,"“He’s Ifald call’d, a king is he,"
52,THE EXPEDITION TO BIRTING’S LAND,In Birting’s land afar;
