,Poem Title,line
0,,
1,,
2,,Transcribed from the 1912 Times Book Club “Surrey” edition by David
3,,"Price, email ccx074@pglaf.org"
4,,
5,,[Picture: Book cover]
6,,
7,,"[Picture: The Châlet, Box Hill]"
8,,
9,,
10,,
11,,
12,,
13,POEMS,POEMS
14,VOL. II,VOL. II
15,VOL. II,
16,VOL. II,
17,BY,BY
18,GEORGE MEREDITH,GEORGE MEREDITH
19,GEORGE MEREDITH,
20,GEORGE MEREDITH,* * * * *
21,GEORGE MEREDITH,
22,SURREY EDITION,SURREY EDITION
23,SURREY EDITION,
24,SURREY EDITION,* * * * *
25,SURREY EDITION,
26,LONDON,LONDON
27,THE TIMES BOOK CLUB,THE TIMES BOOK CLUB
28,"376–384 OXFORD STREET, W.","376–384 OXFORD STREET, W."
29,"376–384 OXFORD STREET, W.",1912
30,"376–384 OXFORD STREET, W.",
31,"376–384 OXFORD STREET, W.",* * * * *
32,"376–384 OXFORD STREET, W.",
33,"376–384 OXFORD STREET, W.","Edinburgh: T. and A. Constable, Printers to his Majesty"
34,"376–384 OXFORD STREET, W.",
35,"376–384 OXFORD STREET, W.",
36,"376–384 OXFORD STREET, W.",
37,"376–384 OXFORD STREET, W.",
38,CONTENTS,CONTENTS
39,CONTENTS,
40,PAGE,PAGE
41,"TO J. M.,                                                         1","TO J. M.,                                                         1"
42,"TO J. M.,                                                         1",
43,"TO J. M.,                                                         1",Let Fate or Insufficiency provide
44,"LINES TO A FRIEND VISITING AMERICA,                               2","LINES TO A FRIEND VISITING AMERICA,                               2"
45,"LINES TO A FRIEND VISITING AMERICA,                               2",
46,"LINES TO A FRIEND VISITING AMERICA,                               2",Now farewell to you! you are
47,"TIME AND SENTIMENT,                                              11","TIME AND SENTIMENT,                                              11"
48,"TIME AND SENTIMENT,                                              11",
49,"TIME AND SENTIMENT,                                              11","I see a fair young couple in a wood,"
50,"LUCIFER IN STARLIGHT,                                            12","LUCIFER IN STARLIGHT,                                            12"
51,"LUCIFER IN STARLIGHT,                                            12",
52,"LUCIFER IN STARLIGHT,                                            12",On a starred night Prince Lucifer uprose
53,"THE STAR SIRIUS,                                                 12","THE STAR SIRIUS,                                                 12"
54,"THE STAR SIRIUS,                                                 12",
55,"THE STAR SIRIUS,                                                 12",Bright Sirius! that when Orion pales
56,"SENSE AND SPIRIT,                                                13","SENSE AND SPIRIT,                                                13"
57,"SENSE AND SPIRIT,                                                13",
58,"SENSE AND SPIRIT,                                                13",The senses loving Earth or well or ill
59,"EARTH’S SECRET,                                                  13","EARTH’S SECRET,                                                  13"
60,"EARTH’S SECRET,                                                  13",
61,"EARTH’S SECRET,                                                  13",Not solitarily in fields we find
62,"INTERNAL HARMONY,                                                14","INTERNAL HARMONY,                                                14"
63,"INTERNAL HARMONY,                                                14",
