,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1913 Thomas J. Wise pamphlet by David Price, email"
3,,ccx074@pglaf.org
4,,
5,,
6,,
7,,
8,,
9,THE BROTHER AVENGED,THE BROTHER AVENGED
10,AND,AND
11,OTHER BALLADS,OTHER BALLADS
12,OTHER BALLADS,
13,OTHER BALLADS,
14,BY,BY
15,GEORGE BORROW,GEORGE BORROW
16,GEORGE BORROW,
17,LONDON:,LONDON:
18,PRINTED FOR PRIVATE CIRCULATION,PRINTED FOR PRIVATE CIRCULATION
19,PRINTED FOR PRIVATE CIRCULATION,
20,PRINTED FOR PRIVATE CIRCULATION,1913
21,PRINTED FOR PRIVATE CIRCULATION,
22,PRINTED FOR PRIVATE CIRCULATION,_Copyright in the United States of America_
23,PRINTED FOR PRIVATE CIRCULATION,_by Houghton Mifflin & Co. for Clement Shorter_.
24,PRINTED FOR PRIVATE CIRCULATION,
25,PRINTED FOR PRIVATE CIRCULATION,
26,PRINTED FOR PRIVATE CIRCULATION,
27,PRINTED FOR PRIVATE CIRCULATION,
28,THE BROTHER AVENGED,THE BROTHER AVENGED
29,THE BROTHER AVENGED,
30,THE BROTHER AVENGED,
31,THE BROTHER AVENGED,"I stood before my master’s board,"
32,THE BROTHER AVENGED,The skinker’s office plying;
33,THE BROTHER AVENGED,The herald-men brought tidings then
34,THE BROTHER AVENGED,That my brother was murdered lying.
35,THE BROTHER AVENGED,
36,THE BROTHER AVENGED,"I followed my lord unto his bed,"
37,THE BROTHER AVENGED,By his dearest down he laid him;
38,THE BROTHER AVENGED,"Then my courser out of the stall I led,"
39,THE BROTHER AVENGED,And with saddle and bit arrayed him.
40,THE BROTHER AVENGED,
41,THE BROTHER AVENGED,"I sprang upon my courser’s back,"
42,THE BROTHER AVENGED,With the spur began to goad him;
43,THE BROTHER AVENGED,"And ere I drew his bridle to,"
44,THE BROTHER AVENGED,Full fifteen leagues I rode him.
45,THE BROTHER AVENGED,
46,THE BROTHER AVENGED,And when I came to the noisy hall
47,THE BROTHER AVENGED,"Where the Kemps carouse were keeping,"
48,THE BROTHER AVENGED,O then I saw my mother dear
49,THE BROTHER AVENGED,O’er the corse of my brother weeping.
50,THE BROTHER AVENGED,
51,THE BROTHER AVENGED,"Then I laid an arrow on my good bow,"
52,THE BROTHER AVENGED,The bow that never deceived me;
53,THE BROTHER AVENGED,"And straight I shot the King’s Kempions twelve,"
54,THE BROTHER AVENGED,Of my brother who had bereaved me.
55,THE BROTHER AVENGED,
56,THE BROTHER AVENGED,"And then to the Ting I rode away,"
57,THE BROTHER AVENGED,Where the judges twelve were seated;
58,THE BROTHER AVENGED,"Of six to avenge my brother I begged,"
59,THE BROTHER AVENGED,And of six protection entreated.
60,THE BROTHER AVENGED,
61,THE BROTHER AVENGED,"For the third time rode I to the Ting,"
