,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Ruth Hart ruthhart@twilightoracle.com
5,,
6,,
7,,
8,,
9,,
10,,Transcriber's note:  In the original text all the verse titles and
11,,"dedications are in regular type, while all the stanzas are italicized."
12,,I have not indicated these different styles in this online text.
13,,
14,,
15,SILVERPOINTS,SILVERPOINTS
16,SILVERPOINTS,
17,BY,BY
18,BY,
19,JOHN GRAY,JOHN GRAY
20,JOHN GRAY,
21,LONDON M.DCCC.XC.III,LONDON M.DCCC.XC.III
22,ELKIN MATHEWS AND,ELKIN MATHEWS AND
23,JOHN LANE. AT THE,JOHN LANE. AT THE
24,SIGN OF THE BODLEY,SIGN OF THE BODLEY
25,HEAD IN VIGO STREET,HEAD IN VIGO STREET
26,HEAD IN VIGO STREET,
27,ALL RIGHTS RESERVED,ALL RIGHTS RESERVED
28,ALL RIGHTS RESERVED,
29,ALL RIGHTS RESERVED,
30,. . . EN COMPOSANT DES ACROSTICHES INDOLENTS,. . . EN COMPOSANT DES ACROSTICHES INDOLENTS
31,P.V.,P.V.
32,P.V.,
33,P.V.,
34,P.V.,
35,P.V.,
36,LES DEMOISELLES DE SAUVE,LES DEMOISELLES DE SAUVE
37,LES DEMOISELLES DE SAUVE,
38,"TO S. A. S. ALICE, PRINCESSE DE MONACO","TO S. A. S. ALICE, PRINCESSE DE MONACO"
39,"TO S. A. S. ALICE, PRINCESSE DE MONACO",
40,"TO S. A. S. ALICE, PRINCESSE DE MONACO",Beautiful ladies through the orchard pass;
41,"TO S. A. S. ALICE, PRINCESSE DE MONACO","Bend under crutched-up branches, forked and low;"
42,"TO S. A. S. ALICE, PRINCESSE DE MONACO",Trailing their samet palls o'er dew-drenched grass.
43,"TO S. A. S. ALICE, PRINCESSE DE MONACO",
44,"TO S. A. S. ALICE, PRINCESSE DE MONACO","Pale blossoms, looking on proud Jacqueline,"
45,"TO S. A. S. ALICE, PRINCESSE DE MONACO","Blush to the colour of her finger tips,"
46,"TO S. A. S. ALICE, PRINCESSE DE MONACO","And rosy knuckles, laced with yellow lace."
47,"TO S. A. S. ALICE, PRINCESSE DE MONACO",
48,"TO S. A. S. ALICE, PRINCESSE DE MONACO","High-crested Berthe discerns, with slant, clinched eyes,"
49,"TO S. A. S. ALICE, PRINCESSE DE MONACO",Amid the leaves pink faces of the skies;
50,"TO S. A. S. ALICE, PRINCESSE DE MONACO",She locks her plaintive hands Sainte-Margot-wise.
51,"TO S. A. S. ALICE, PRINCESSE DE MONACO",
52,"TO S. A. S. ALICE, PRINCESSE DE MONACO","Ysabeau follows last, with languorous pace;"
53,"TO S. A. S. ALICE, PRINCESSE DE MONACO","Presses, voluptuous, to her bursting lips."
54,"TO S. A. S. ALICE, PRINCESSE DE MONACO","With backward stoop, a bunch of eglantine."
