,Poem Title,line
0,,
1,,
2,,"E-text prepared by Suzanne Lybarger, Brian Janes, Pilar Somoza Fernandez,"
3,,and the Project Gutenberg Online Distributed Proofreading Team
4,,(http://www.pgdp.net)
5,,
6,,
7,,
8,,Transcriber's note:
9,,
10,,"Spelling mistakes have been left in the text to match the original,"
11,,"except for obvious typographical errors, which have been corrected."
12,,
13,,
14,,
15,,
16,,
17,POEMS WITH POWER TO STRENGTHEN THE SOUL,POEMS WITH POWER TO STRENGTHEN THE SOUL
18,POEMS WITH POWER TO STRENGTHEN THE SOUL,
19,POEMS WITH POWER TO STRENGTHEN THE SOUL,Compiled and Edited by
20,POEMS WITH POWER TO STRENGTHEN THE SOUL,
21,JAMES MUDGE,JAMES MUDGE
22,JAMES MUDGE,
23,JAMES MUDGE,Revised and Enlarged Edition
24,JAMES MUDGE,
25,JAMES MUDGE,
26,JAMES MUDGE,
27,JAMES MUDGE,
28,JAMES MUDGE,
29,JAMES MUDGE,
30,JAMES MUDGE,
31,JAMES MUDGE,The Abingdon Press
32,JAMES MUDGE,New York        Cincinnati        Chicago
33,JAMES MUDGE,
34,JAMES MUDGE,"Copyright, 1907, 1909, by"
35,JAMES MUDGE,Eaton & Mains
36,JAMES MUDGE,
37,JAMES MUDGE,Printed in the United States of America
38,JAMES MUDGE,
39,JAMES MUDGE,"First Edition Printed November, 1907"
40,JAMES MUDGE,"Second Printing, March, 1909"
41,JAMES MUDGE,"Third Printing, October, 1911"
42,JAMES MUDGE,"Fourth Printing, July, 1915"
43,JAMES MUDGE,"Fifth Printing, May, 1919"
44,JAMES MUDGE,"Sixth Printing, January, 1922"
45,JAMES MUDGE,"Seventh Printing, April, 1925"
46,JAMES MUDGE,"Eighth Printing, March, 1928"
47,JAMES MUDGE,"Ninth Printing, October, 1930"
48,JAMES MUDGE,"Tenth Printing, September, 1934"
49,JAMES MUDGE,
50,JAMES MUDGE,
51,JAMES MUDGE,
52,JAMES MUDGE,
53,TO ALL,TO ALL
54,WHO ARE AT THE SAME TIME,WHO ARE AT THE SAME TIME
55,"LOVERS OF GOOD POETRY AND LOVERS OF GOOD CHARACTER,","LOVERS OF GOOD POETRY AND LOVERS OF GOOD CHARACTER,"
56,"DEVOTED TO GOD AND THEIR FELLOW-MEN, AS WELL AS TO","DEVOTED TO GOD AND THEIR FELLOW-MEN, AS WELL AS TO"
57,"LITERATURE, THE COMPILER, WHO CLAIMS A LITTLE","LITERATURE, THE COMPILER, WHO CLAIMS A LITTLE"
58,"PLACE IN THIS LARGE COMPANY,","PLACE IN THIS LARGE COMPANY,"
59,DEDICATES THE RESULT OF HIS PLEASANT LABORS,DEDICATES THE RESULT OF HIS PLEASANT LABORS
60,DEDICATES THE RESULT OF HIS PLEASANT LABORS,
61,DEDICATES THE RESULT OF HIS PLEASANT LABORS,
