,Poem Title,line
0,,
1,,
2,,Transcribed from the September 1909 Burns and Oates edition by David
3,,"Price, email ccx074@pglaf.org"
4,,
5,,[Picture: Book cover]
6,,
7,,
8,,
9,,
10,,
11,POEMS,POEMS
12,POEMS,
13,POEMS,
14,BY FRANCIS,BY FRANCIS
15,THOMPSON,THOMPSON
16,THOMPSON,
17,THOMPSON,* * * * *
18,THOMPSON,
19,BURNS AND OATES,BURNS AND OATES
20,BURNS AND OATES,28 Orchard Street
21,BURNS AND OATES,London
22,W,W
23,W,
24,W,
25,W,
26,W,
27,CONTENTS.,CONTENTS.
28,CONTENTS.,
29,PAGE,PAGE
30,PAGE,Dedication                                     vii
31,LOVE IN DIAN’S LAP,LOVE IN DIAN’S LAP
32,LOVE IN DIAN’S LAP,I.  Before Her Portrait in Youth           3
33,LOVE IN DIAN’S LAP,II.  To a Poet Breaking Silence             5
34,LOVE IN DIAN’S LAP,III.  Manus Animam Pinxit                    8
35,LOVE IN DIAN’S LAP,IV.  A Carrier-Song                        11
36,LOVE IN DIAN’S LAP,V.  Scala Jacobi Portaque Eburnea         15
37,LOVE IN DIAN’S LAP,VI.  Gilded Gold                           16
38,LOVE IN DIAN’S LAP,VII.  Her Portrait                          18
39,MISCELLANEOUS POEMS,MISCELLANEOUS POEMS
40,MISCELLANEOUS POEMS,To the Dead Cardinal of Westminster             29
41,MISCELLANEOUS POEMS,A Fallen Yew                                    37
42,MISCELLANEOUS POEMS,Dream-Tryst                                     41
43,MISCELLANEOUS POEMS,A Corymbus for Autumn                           42
44,MISCELLANEOUS POEMS,The Hound of Heaven                             48
45,MISCELLANEOUS POEMS,A Judgment in Heaven                            53
46,POEMS ON CHILDREN,POEMS ON CHILDREN
47,POEMS ON CHILDREN,Daisy                                           65
48,POEMS ON CHILDREN,The Making of Viola                             68
49,POEMS ON CHILDREN,To My Godchild                                  72
50,POEMS ON CHILDREN,To Poppy                                        75
51,POEMS ON CHILDREN,To Monica Thought Dying                         79
52,POEMS ON CHILDREN,
53,POEMS ON CHILDREN,
54,POEMS ON CHILDREN,
55,POEMS ON CHILDREN,
56,DEDICATION.,DEDICATION.
57,TO WILFRID AND ALICE MEYNELL.,TO WILFRID AND ALICE MEYNELL.
58,TO WILFRID AND ALICE MEYNELL.,
59,TO WILFRID AND ALICE MEYNELL.,
60,TO WILFRID AND ALICE MEYNELL.,IF the rose in meek duty
61,TO WILFRID AND ALICE MEYNELL.,May dedicate humbly
62,TO WILFRID AND ALICE MEYNELL.,To her grower the beauty
63,TO WILFRID AND ALICE MEYNELL.,Wherewith she is comely;
64,TO WILFRID AND ALICE MEYNELL.,If the mine to the miner
65,TO WILFRID AND ALICE MEYNELL.,"The jewels that pined in it,"
66,TO WILFRID AND ALICE MEYNELL.,Earth to diviner
67,TO WILFRID AND ALICE MEYNELL.,The springs he divined in it;
