,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1913 Thomas J. Wise pamphlet by David Price, email"
3,,ccx074@pglaf.org
4,,
5,,
6,,
7,,
8,,
9,GRIMMER AND KAMPER,GRIMMER AND KAMPER
10,THE END OF SIVARD SNARENSWAYNE,THE END OF SIVARD SNARENSWAYNE
11,AND OTHER BALLADS,AND OTHER BALLADS
12,AND OTHER BALLADS,
13,AND OTHER BALLADS,
14,BY,BY
15,GEORGE BORROW,GEORGE BORROW
16,GEORGE BORROW,
17,LONDON:,LONDON:
18,PRINTED FOR PRIVATE CIRCULATION,PRINTED FOR PRIVATE CIRCULATION
19,PRINTED FOR PRIVATE CIRCULATION,
20,PRINTED FOR PRIVATE CIRCULATION,1913
21,PRINTED FOR PRIVATE CIRCULATION,
22,PRINTED FOR PRIVATE CIRCULATION,_Copyright in the United States of America_
23,PRINTED FOR PRIVATE CIRCULATION,"_by Houghton_, _Mifflin & Co. for Clement Shorter_."
24,PRINTED FOR PRIVATE CIRCULATION,
25,PRINTED FOR PRIVATE CIRCULATION,
26,PRINTED FOR PRIVATE CIRCULATION,
27,PRINTED FOR PRIVATE CIRCULATION,
28,GRIMMER AND KAMPER,GRIMMER AND KAMPER
29,GRIMMER AND KAMPER,
30,GRIMMER AND KAMPER,
31,GRIMMER AND KAMPER,"Grimmer walks upon the floor,"
32,GRIMMER AND KAMPER,Well can Grimmer wield his sword:
33,GRIMMER AND KAMPER,"“Give to me fair Ingeborg,"
34,GRIMMER AND KAMPER,For the sake of Christ our Lord.”
35,GRIMMER AND KAMPER,
36,GRIMMER AND KAMPER,"“Far too little art thou, lad,"
37,GRIMMER AND KAMPER,Thou about thee canst not hack;
38,GRIMMER AND KAMPER,"When thou comest ’mong other kemps,"
39,GRIMMER AND KAMPER,Ever do they drive thee back.”
40,GRIMMER AND KAMPER,
41,GRIMMER AND KAMPER,"“Not so little, Sire, am I,"
42,GRIMMER AND KAMPER,I myself full well can guard;
43,GRIMMER AND KAMPER,When I fight with kempions I
44,GRIMMER AND KAMPER,Gallantly can ply my sword.”
45,GRIMMER AND KAMPER,
46,GRIMMER AND KAMPER,"“Kamper dwells in Birting’s land,"
47,GRIMMER AND KAMPER,For a stalwart kemp he’s known;
48,GRIMMER AND KAMPER,"Thou shalt wed my daughter, if"
49,GRIMMER AND KAMPER,Thou to earth canst hew him down.”
50,GRIMMER AND KAMPER,
51,GRIMMER AND KAMPER,"Rage and grief his bosom filled,"
52,GRIMMER AND KAMPER,Grimmer through the door retires:
53,GRIMMER AND KAMPER,“What answer did my father give?”
54,GRIMMER AND KAMPER,Beauteous Ingeborg inquires.
55,GRIMMER AND KAMPER,
56,GRIMMER AND KAMPER,"“Kamper dwells in Birting’s land,"
57,GRIMMER AND KAMPER,And he bears a warlike name;
58,GRIMMER AND KAMPER,"If I him to death can smite,"
