,Poem Title,line
0,,
1,,
2,,
3,,
4,,E-text prepared by Project Gutenberg Distributed Proofreaders
5,,
6,,
7,,
8,"POEMS, IN TWO VOLUMES,","POEMS, IN TWO VOLUMES,"
9,"POEMS, IN TWO VOLUMES,",
10,VOL. II.,VOL. II.
11,VOL. II.,
12,"BY WILLIAM WORDSWORTH,","BY WILLIAM WORDSWORTH,"
13,"BY WILLIAM WORDSWORTH,",
14,AUTHOR OF _THE LYRICAL BALLADS_.,AUTHOR OF _THE LYRICAL BALLADS_.
15,AUTHOR OF _THE LYRICAL BALLADS_.,
16,AUTHOR OF _THE LYRICAL BALLADS_.,
17,AUTHOR OF _THE LYRICAL BALLADS_.,
18,AUTHOR OF _THE LYRICAL BALLADS_.,
19,AUTHOR OF _THE LYRICAL BALLADS_.,
20,AUTHOR OF _THE LYRICAL BALLADS_.,
21,AUTHOR OF _THE LYRICAL BALLADS_.,
22,AUTHOR OF _THE LYRICAL BALLADS_.,
23,AUTHOR OF _THE LYRICAL BALLADS_.,Posterius graviore sono tibi Musa loquetur
24,AUTHOR OF _THE LYRICAL BALLADS_.,Nostra: dabunt cum securos mihi tempora fructus.
25,AUTHOR OF _THE LYRICAL BALLADS_.,
26,AUTHOR OF _THE LYRICAL BALLADS_.,
27,AUTHOR OF _THE LYRICAL BALLADS_.,
28,AUTHOR OF _THE LYRICAL BALLADS_.,
29,AUTHOR OF _THE LYRICAL BALLADS_.,
30,CONTENTS.,CONTENTS.
31,CONTENTS.,
32,CONTENTS.,
33,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,POEMS WRITTEN DURING A TOUR IN SCOTLAND.
34,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,
35,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,1. _Rob Roy's Grave_
36,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,2. _The solitary Reaper_
37,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,3. _Stepping Westward_
38,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,"4. _Glen-Almain, or the Narrow Glen_"
39,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,5. _The Matron of Jedborough and her Husband_
40,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,6. _To a Highland Girl_
41,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,7. _Sonnet_
42,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,8. _Address to the Sons of Burns after visiting
43,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,"their Father's Grave, Aug. 14th, 1803_"
44,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,9. _Yarrow unvisited_
45,POEMS WRITTEN DURING A TOUR IN SCOTLAND.,
46,MOODS OF MY OWN MIND.,MOODS OF MY OWN MIND.
47,MOODS OF MY OWN MIND.,
