,Poem Title,line
0,,
1,,
2,,
3,,
4,,Last Poems
5,,Translations from the Book of Indian Love
6,,
7,,Laurence Hope [Adela Florence Cory “Violet” Nicolson]
8,,
9,,
10,,Dedication to Malcolm Nicolson
11,,
12,,
13,,"I, who of lighter love wrote many a verse,"
14,,"Made public never words inspired by thee,"
15,,Lest strangers’ lips should carelessly rehearse
16,,Things that were sacred and too dear to me.
17,,
18,,Thy soul was noble; through these fifteen years
19,,"Mine eyes familiar, found no fleck nor flaw,"
20,,"Stern to thyself, thy comrades’ faults and fears"
21,,Proved generously thine only law.
22,,
23,,Small joy was I to thee; before we met
24,,Sorrow had left thee all too sad to save.
25,,Useless my love--as vain as this regret
26,,That pours my hopeless life across thy grave.
27,,
28,L. H.,L. H.
29,L. H.,
30,L. H.,
31,L. H.,The Masters
32,L. H.,
33,L. H.,
34,L. H.,"Oh, Masters, you who rule the world,"
35,L. H.,"Will you not wait with me awhile,"
36,L. H.,"When swords are sheathed and sails are furled,"
37,L. H.,And all the fields with harvest smile?
38,L. H.,"I would not waste your time for long,"
39,L. H.,"I ask you but, when you are tired,"
40,L. H.,"To read how by the weak, the strong"
41,L. H.,Are weighed and worshipped and desired.
42,L. H.,
43,L. H.,"When weary of the Mart, the Loom,"
44,L. H.,"The Withering-house, the Riffle-blocks,"
45,L. H.,"The Barrack-square, the Engine-room,"
46,L. H.,"The pick-axe, ringing on the rocks,--"
47,L. H.,"When tents are pitched and work is done,"
48,L. H.,"While restful twilight broods above,"
49,L. H.,"By fresh-lit lamp, or dying sun,"
50,L. H.,See in my songs how women love.
51,L. H.,
52,L. H.,"We shared your lonely watch by night,"
53,L. H.,"We knew you faithful at the helm,"
54,L. H.,"Our thoughts went with you through the fight,"
55,L. H.,"That saved a soul,--or wrecked a realm"
56,L. H.,"Ah, how our hearts leapt forth to you,"
57,L. H.,"In pride and joy, when you prevailed,"
58,L. H.,"And when you died, serene and true:"
59,L. H.,--We wept in silence when you failed!
60,L. H.,
61,L. H.,"Oh, brain that did not gain the gold!"
62,L. H.,"Oh, arm, that could not wield the sword,"
63,L. H.,"Here is the love, that is not sold,"
64,L. H.,Here are the hearts to hail you Lord!
65,L. H.,
66,L. H.,You played and lost the game? What then?
67,L. H.,"The rules are harsh and hard we know,"
68,L. H.,"You, still, Oh, brothers, are the men"
69,L. H.,Whom we in secret reverence so.
70,L. H.,Your work was waste? Maybe your share
71,L. H.,Lay in the hour you laughed and kissed;
72,L. H.,Who knows but what your son shall wear
73,L. H.,The laurels that his father missed?
74,L. H.,
75,L. H.,"Ay, you who win, and you who lose,"
76,L. H.,"Whether you triumph,--or despair,--"
77,L. H.,When your returning footsteps choose
78,L. H.,"The homeward track, our love is there."
79,L. H.,"For, since the world is ordered thus,"
80,L. H.,"To you the fame, the stress, the sword,"
81,L. H.,"We can but wait, until to us"
