,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by K Nordquist, Stephen Blundell and the Online"
5,,Distributed Proofreading Team at https://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/Canadian Libraries)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,[Illustrated Cover: THE SONG OF THE FLAG BY ERIC MACKAY]
18,,
19,,
20,,
21,,
22,THE,THE
23,SONG OF THE FLAG,SONG OF THE FLAG
24,SONG OF THE FLAG,
25,SONG OF THE FLAG,
26,SONG OF THE FLAG,A National Ode
27,SONG OF THE FLAG,
28,SONG OF THE FLAG,
29,_BY_,_BY_
30,_BY_,
31,ERIC MACKAY,ERIC MACKAY
32,ERIC MACKAY,
33,ERIC MACKAY,"_Author of ""Love Letters of a Violinist,"" ""Vox Amoris,"" &c._"
34,ERIC MACKAY,
35,ERIC MACKAY,
36,LONDON,LONDON
37,LONDON,"Lamley & Co., Exhibition Road, S.W."
38,LONDON,
39,LONDON,1893.
40,LONDON,
41,LONDON,
42,LONDON,
43,LONDON,
44,THE SONG OF THE FLAG.,THE SONG OF THE FLAG.
45,THE SONG OF THE FLAG.,
46,THE SONG OF THE FLAG.,
47,I.,I.
48,I.,
49,I.,Up with the country's flag!
50,I.,"And let the winds caress it, fold on fold,--"
51,I.,"A stainless flag, and glorious to behold!"
52,I.,It is our honour's pledge;
53,I.,"It is the token of a truth sublime,"
54,I.,"A thing to die for, and to wonder at,"
55,I.,"When, on the shuddering edge"
56,I.,"Of some great storm, it waves its woven joy,"
57,I.,"Which no man shall destroy,"
58,I.,"In shine or shower, in peace or battle-time."
59,I.,Up with the flag!
60,I.,"The winds are wild to toss it, and to brag"
61,I.,"Of England's high renown,--"
62,I.,And of the throne where Chivalry has sat
63,I.,Acclaimed in bower and town
64,I.,For England's high renown!--
65,I.,And of these happy isles where men are free
66,I.,"And masters of the sea,"
67,I.,"The million-mouthëd sea,"
68,I.,That calls to us from shore to furthest shore--
69,I.,"That fought for us of yore,--"
70,I.,"The thunder-throated, foam-frequented sea"
71,I.,That sounds the psalm of Victory evermore!
72,I.,
73,I.,
74,II.,II.
75,II.,
76,II.,"For England's sake to-day,--"
77,II.,"And for this flag of ours which, to the blast,"
78,II.,"Unfurls, in proud array,"
79,II.,"Its glittering width of splendour unsurpassed,--"
80,II.,"For England's sake,"
81,II.,"For our dear Sovereign's sake,--"
82,II.,"We cry all shame on traitors, high and low,"
83,II.,"Whose word let no man take,"
84,II.,"Whose love let no man seek throughout the land,--"
85,II.,"Traitors who strive, with most degenerate hand,"
86,II.,To bring about our country's overthrow!
87,II.,
88,II.,
89,III.,III.
90,III.,
91,III.,"The sun reels up the sky, the mists are gone,"
92,III.,And overhead the lilting bird of dawn
93,III.,"Has spread, adoring-wise, as for a prayer,"
