,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines
5,,
6,,
7,,
8,,
9,SELECTIONS FROM,SELECTIONS FROM
10,SELECTIONS FROM,
11,FIVE ENGLISH POETS,FIVE ENGLISH POETS
12,FIVE ENGLISH POETS,
13,FIVE ENGLISH POETS,
14,EDITED WITH INTRODUCTION AND NOTES,EDITED WITH INTRODUCTION AND NOTES
15,EDITED WITH INTRODUCTION AND NOTES,
16,EDITED WITH INTRODUCTION AND NOTES,
17,EDITED WITH INTRODUCTION AND NOTES,
18,BY,BY
19,BY,
20,MARY E. LITCHFIELD,MARY E. LITCHFIELD
21,MARY E. LITCHFIELD,
22,MARY E. LITCHFIELD,
23,MARY E. LITCHFIELD,
24,MARY E. LITCHFIELD,
25,MARY E. LITCHFIELD,
26,MARY E. LITCHFIELD,1902
27,MARY E. LITCHFIELD,
28,MARY E. LITCHFIELD,
29,MARY E. LITCHFIELD,
30,MARY E. LITCHFIELD,
31,CONTENTS,CONTENTS
32,CONTENTS,
33,INTRODUCTION,INTRODUCTION
34,INTRODUCTION,
35,I. DRYDEN,I. DRYDEN
36,A SONG FOR ST. CECILIA'S DAY,A SONG FOR ST. CECILIA'S DAY
37,A SONG FOR ST. CECILIA'S DAY,
38,II. GRAY,II. GRAY
39,ELEGY WRITTEN IN A COUNTRY CHURCHYARD,ELEGY WRITTEN IN A COUNTRY CHURCHYARD
40,ELEGY WRITTEN IN A COUNTRY CHURCHYARD,
41,III. GOLDSMITH,III. GOLDSMITH
42,THE TRAVELLER,THE TRAVELLER
43,THE DESERTED VILLAGE,THE DESERTED VILLAGE
44,THE DESERTED VILLAGE,
45,IV. BURNS,IV. BURNS
46,THE COTTER'S SATURDAY NIGHT,THE COTTER'S SATURDAY NIGHT
47,THE COTTER'S SATURDAY NIGHT,
48,V. COLERIDGE,V. COLERIDGE
49,THE ANCIENT MARINER,THE ANCIENT MARINER
50,THE ANCIENT MARINER,
51,THE ANCIENT MARINER,
52,THE ANCIENT MARINER,
53,THE ANCIENT MARINER,
54,INTRODUCTION,INTRODUCTION
55,INTRODUCTION,
56,INTRODUCTION,When a poem is read aloud it is easy to realize that poetry is closely
57,INTRODUCTION,"related to music.  Like music it awakens vague, mysterious feelings"
58,INTRODUCTION,which cannot be expressed in ordinary speech; and the person who fails
59,INTRODUCTION,to catch the subtle melody of a poem gets but little from it even
60,INTRODUCTION,though he understands perfectly the meaning of the words. To illustrate
61,INTRODUCTION,"this, put into commonplace prose a passage of beautiful verse,--for"
62,INTRODUCTION,"instance, lines 358-372 of _The Ancient Mariner_, beginning, ""Sometimes"
63,INTRODUCTION,"a-dropping from the sky,""--and then compare the prose version with the"
64,INTRODUCTION,original.  The two will be found as unlike as the flower after it has
65,INTRODUCTION,"been dissected by the botanist, and the same flower still on the stalk,"
