,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Stewart A. Levin.
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,Evangeline.
15,,
16,,A Tale of Acadie.
17,,
18,,
19,,by
20,,
21,,Henry Wadsworth Longfellow.
22,,
23,,
24,,
25,,
26,,"THIS is the forest primeval.  The murmuring pines and the hemlocks,"
27,,"Bearded with moss, and in garments green, indistinct in the twilight,"
28,,"Stand like Druids of eld, with voices sad and prophetic,"
29,,"Stand like harpers hoar, with beards that rest on their bosoms."
30,,"Loud from its rocky caverns, the deep-voiced neighboring ocean"
31,,"Speaks, and in accents disconsolate answers the wail of the forest."
32,,
33,,This is the forest primeval; but where are the hearts that beneath it
34,,"Leaped like the roe, when he hears in the woodland the voice of the huntsman?"
35,,"Where is the thatch-roofed village, the home of Acadian farmers,--"
36,,"Men whose lives glided on like rivers that water the woodlands,"
37,,"Darkened by shadows of earth, but reflecting an image of heaven?"
38,,"Waste are those pleasant farms, and the farmers forever departed!"
39,,"Scattered like dust and leaves, when the mighty blasts of October"
40,,"Seize them, and whirl them aloft, and sprinkle them far o'er the ocean."
41,,Naught but tradition remains of the beautiful village of Grand-Pré.
42,,
43,,"Ye who believe in affection that hopes, and endures, and is patient,"
44,,"Ye who believe in the beauty and strength of woman's devotion,"
45,,List to the mournful tradition still sung by the pines of the forest;
46,,"List to a Tale of Love in Acadie, home of the happy."
47,,
48,,
49,,
50,,
51,,
52,PART THE FIRST.,PART THE FIRST.
53,PART THE FIRST.,
54,PART THE FIRST.,
55,PART THE FIRST.,
56,PART THE FIRST.,
57,I,I
58,I,
59,I,
60,I,"IN the Acadian land, on the shores of the Basin of Minas,"
61,I,"Distant, secluded, still, the little village of Grand-Pré"
62,I,"Lay in the fruitful valley.  Vast meadows stretched to the eastward,"
63,I,"Giving the village its name, and pasture to flocks without number."
64,I,"Dikes, that the hands of the farmers had raised with labor incessant,"
65,I,Shut out the turbulent tides; but at stated seasons the flood-gates
66,I,"Opened, and welcomed the sea to wander at will o'er the meadows."
67,I,"West and south there were fields of flax, and orchards and cornfields"
68,I,Spreading afar and unfenced o'er the plain; and away to the northward
69,I,"Blomidon rose, and the forests old, and aloft on the mountains"
70,I,"Sea-fogs pitched their tents, and mists from the mighty Atlantic"
71,I,"Looked on the happy valley, but ne'er from their station descended."
72,I,"There, in the midst of its farms, reposed the Acadian village."
73,I,"Strongly built were the houses, with frames of oak and of chestnut,"
74,I,Such as the peasants of Normandy built in the reign of the Henries.
75,I,"Thatched were the roofs, with dormer-windows; and gables projecting"
76,I,Over the basement below protected and shaded the door-way.
77,I,"There in the tranquil evenings of summer, when brightly the sunset"
78,I,"Lighted the village street, and gilded the vanes on the chimneys,"
79,I,Matrons and maidens sat in snow-white caps and in kirtles
