,Poem Title,line
0,,
1,,
2,,
3,,
4,"FREEDOM, TRUTH AND BEAUTY","FREEDOM, TRUTH AND BEAUTY"
5,"FREEDOM, TRUTH AND BEAUTY",
6,SONNETS BY EDWARD DOYLE,SONNETS BY EDWARD DOYLE
7,SONNETS BY EDWARD DOYLE,
8,SONNETS BY EDWARD DOYLE,"Author of Cagliostro, Moody Moments, the American Soldier, the Haunted"
9,SONNETS BY EDWARD DOYLE,"Temple and other poems; The Comet, a play of our times and Genevra, a"
10,SONNETS BY EDWARD DOYLE,play of Mediaeval Florence.
11,SONNETS BY EDWARD DOYLE,
12,SONNETS BY EDWARD DOYLE,
13,SONNETS BY EDWARD DOYLE,"""He owns only his mental vision. But this is clear and broad of"
14,SONNETS BY EDWARD DOYLE,"range--as broad, indeed, as that of Dante, Milton and Goethe,"
15,SONNETS BY EDWARD DOYLE,"sweeping beyond the horizon of eschatology and mounting, like"
16,SONNETS BY EDWARD DOYLE,"Francis Thompson's, even to the Throne of Grace itself when the"
17,SONNETS BY EDWARD DOYLE,"theme demands reverential daring."""
18,SONNETS BY EDWARD DOYLE,
19,"--STANDARD AND TIMES, PHILADELPHIA.","--STANDARD AND TIMES, PHILADELPHIA."
20,"--STANDARD AND TIMES, PHILADELPHIA.",
21,"--STANDARD AND TIMES, PHILADELPHIA.",
22,MANHATTAN AND BRONX ADVOCATE,MANHATTAN AND BRONX ADVOCATE
23,MANHATTAN AND BRONX ADVOCATE,"1712 Amsterdam Avenue, New York."
24,MANHATTAN AND BRONX ADVOCATE,
25,THE SECOND REVISED EDITION,THE SECOND REVISED EDITION
26,THE SECOND REVISED EDITION,
27,THE SECOND REVISED EDITION,
28,THE SECOND REVISED EDITION,
29,THE SECOND REVISED EDITION,"_Copyright, 1921_"
30,BY,BY
31,EDWARD DOYLE,EDWARD DOYLE
32,EDWARD DOYLE,
33,EDWARD DOYLE,
34,EDWARD DOYLE,
35,EDWARD DOYLE,
36,CONTENTS,CONTENTS
37,CONTENTS,
38,CONTENTS,
39,CONTENTS,
40,PAGE NO.,PAGE NO.
41,PAGE NO.,
42,PAGE NO.,"The Quality of Edward Doyle's Work, by Ella Wheeler Wilcox        7"
43,PAGE NO.,"True Nationalism, by David Klein, Ph.D.                           9"
44,PAGE NO.,"Genevra, Review In the Independent                               12"
45,PAGE NO.,Dedication to the Daughters of the American Revolution           13
46,PAGE NO.,The Proem                                                        19
47,PAGE NO.,The Atlantic                                                     20
48,PAGE NO.,Human Freedom                                                    20
49,PAGE NO.,The Stars                                                        21
50,PAGE NO.,The Genesis of Freedom                                           21
51,PAGE NO.,The Pilgrim Fathers                                              23
52,PAGE NO.,Plymouth Rock                                                    23
53,PAGE NO.,The Catholics in Maryland                                        24
54,PAGE NO.,A Forest for the King's Hawks                                    24
55,PAGE NO.,To Arms Shouts Freedom                                           25
