,Poem Title,line
0,,
1,,
2,,This etext was transcribed by Les Bowler.
3,,
4,,"“_Whatever your occupation may be_, _and however crowded_"
5,,"_your hours with affairs_, _do not fail to secure at least_"
6,,_a few minutes every day for refreshment of your_
7,,_inner life with a bit of poetry_.”
8,,
9,,* * * * *
10,,
11,,
12,,
13,,
14,,
15,,Poems
16,,You Ought to Know
17,,
18,,
19,,* * * * *
20,,
21,SELECTED BY,SELECTED BY
22,ELIA W. PEATTIE,ELIA W. PEATTIE
23,ELIA W. PEATTIE,(_Literary Editor of the Chicago Tribune_)
24,ELIA W. PEATTIE,
25,ELIA W. PEATTIE,* * * * *
26,ELIA W. PEATTIE,
27,ILLUSTRATED BY,ILLUSTRATED BY
28,ELLSWORTH YOUNG,ELLSWORTH YOUNG
29,ELLSWORTH YOUNG,
30,ELLSWORTH YOUNG,* * * * *
31,ELLSWORTH YOUNG,
32,ELLSWORTH YOUNG,[Picture: Publisher’s logo]
33,ELLSWORTH YOUNG,
34,ELLSWORTH YOUNG,* * * * *
35,ELLSWORTH YOUNG,
36,CHICAGO      NEW YORK       TORONTO,CHICAGO      NEW YORK       TORONTO
37,CHICAGO      NEW YORK       TORONTO,Fleming H. Revell Company
38,LONDON AND EDINBURGH,LONDON AND EDINBURGH
39,LONDON AND EDINBURGH,
40,LONDON AND EDINBURGH,* * * * *
41,LONDON AND EDINBURGH,
42,LONDON AND EDINBURGH,"Copyright, 1902"
43,LONDON AND EDINBURGH,By Tribune Company
44,LONDON AND EDINBURGH,
45,LONDON AND EDINBURGH,* * * * *
46,LONDON AND EDINBURGH,
47,LONDON AND EDINBURGH,Each illustration copyrighted separately
48,LONDON AND EDINBURGH,
49,LONDON AND EDINBURGH,* * * * *
50,LONDON AND EDINBURGH,
51,LONDON AND EDINBURGH,"Copyright, 1903"
52,LONDON AND EDINBURGH,Fleming H. Revell Company
53,LONDON AND EDINBURGH,
54,LONDON AND EDINBURGH,* * * * *
55,LONDON AND EDINBURGH,
56,LONDON AND EDINBURGH,
57,LONDON AND EDINBURGH,
58,LONDON AND EDINBURGH,
59,INTRODUCTION,INTRODUCTION
60,INTRODUCTION,
61,INTRODUCTION,
62,INTRODUCTION,"Each morning, for several months, THE CHICAGO TRIBUNE has published at"
63,INTRODUCTION,"the head of its first column, verses under the caption: “Poems You Ought"
64,INTRODUCTION,to Know.”  It has explained its action by the following quotation from
65,INTRODUCTION,Professor Charles Eliot Norton:
66,INTRODUCTION,
67,INTRODUCTION,"“_Whatever your occupation may be_, _and however crowded your hours"
68,INTRODUCTION,"with affairs_, _do not fail to secure at least a few minutes every"
69,INTRODUCTION,day for refreshment of your inner life with a bit of poetry_.”
70,INTRODUCTION,
71,INTRODUCTION,By publishing these poems THE TRIBUNE hopes to accomplish two things:
72,INTRODUCTION,"first, to inspire a love of poetry in the hearts of many of its readers"
