,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Judith Boss
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,THE SISTERS' TRAGEDY,THE SISTERS' TRAGEDY
15,"WITH OTHER POEMS,","WITH OTHER POEMS,"
16,LYRICAL AND DRAMATIC.  BY,LYRICAL AND DRAMATIC.  BY
17,THOMAS BAILEY ALDRICH,THOMAS BAILEY ALDRICH
18,THOMAS BAILEY ALDRICH,
19,THOMAS BAILEY ALDRICH,
20,THOMAS BAILEY ALDRICH,
21,THOMAS BAILEY ALDRICH,
22,THOMAS BAILEY ALDRICH,
23,CONTENTS,CONTENTS
24,CONTENTS,
25,CONTENTS,
26,CONTENTS,
27,THE SISTERS' TRAGEDY,THE SISTERS' TRAGEDY
28,THE LAST CAESAR,THE LAST CAESAR
29,IN WESTMINSTER ABBEY,IN WESTMINSTER ABBEY
30,ALEC YEATON'S SON,ALEC YEATON'S SON
31,AT THE FUNERAL OF A MINOR POET,AT THE FUNERAL OF A MINOR POET
32,BATUSCHKA,BATUSCHKA
33,ACT V,ACT V
34,TENNYSON,TENNYSON
35,THE SHIPMAN'S TALE,THE SHIPMAN'S TALE
36,"""I VEX ME NOT WITH BROODING ON THE YEARS""","""I VEX ME NOT WITH BROODING ON THE YEARS"""
37,MONODY ON THE DEATH OF WENDELL PHILLIPS,MONODY ON THE DEATH OF WENDELL PHILLIPS
38,INTERLUDES,INTERLUDES
39,ECHO-SONG,ECHO-SONG
40,A MOOD,A MOOD
41,GUILIELMUS REX,GUILIELMUS REX
42,"""PILLARED ARCH AND SCULPTURED TOWER","""PILLARED ARCH AND SCULPTURED TOWER"
43,THRENODY,THRENODY
44,SESTET,SESTET
45,A TOUCH OF NATURE,A TOUCH OF NATURE
46,MEMORY,MEMORY
47,"""I'LL NOT CONFER WITH SORROW""","""I'LL NOT CONFER WITH SORROW"""
48,A DEDICATION,A DEDICATION
49,NO SONGS IN WINTER,NO SONGS IN WINTER
50,"""LIKE CRUSOE, WALKING BY THE LONELY STRAND","""LIKE CRUSOE, WALKING BY THE LONELY STRAND"
51,THE LETTER,THE LETTER
52,"SARGENT'S PORTRAIT OF EDWIN BOOTH AT ""THE PLAYERS""","SARGENT'S PORTRAIT OF EDWIN BOOTH AT ""THE PLAYERS"""
53,PAULINE PAVLOVNA,PAULINE PAVLOVNA
54,BAGATELLE.,BAGATELLE.
55,CORYDON: A PASTORAL,CORYDON: A PASTORAL
56,AT A READING,AT A READING
57,THE MENU,THE MENU
58,AN ELECTIVE COURSE,AN ELECTIVE COURSE
59,L'EAU DORMANTE,L'EAU DORMANTE
60,THALIA,THALIA
61,PALINODE,PALINODE
62,A PETITION,A PETITION
63,A PETITION,
64,A PETITION,
65,A PETITION,
66,A PETITION,
67,A PETITION,
68,A PETITION,
