,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Brian Sogard, Carol Brown, and the Online"
5,,Distributed Proofreading Team at https://www.pgdp.net.
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,POEMS,POEMS
17,POEMS,
18,OF,OF
19,OF,
20,JAMES RUSSELL LOWELL,JAMES RUSSELL LOWELL
21,JAMES RUSSELL LOWELL,
22,_WITH BIOGRAPHICAL SKETCH_,_WITH BIOGRAPHICAL SKETCH_
23,_WITH BIOGRAPHICAL SKETCH_,
24,BY,BY
25,BY,
26,NATHAN HASKELL DOLE,NATHAN HASKELL DOLE
27,NATHAN HASKELL DOLE,
28,NEW YORK,NEW YORK
29,THOMAS Y. CROWELL & CO.,THOMAS Y. CROWELL & CO.
30,PUBLISHERS,PUBLISHERS
31,PUBLISHERS,
32,PUBLISHERS,
33,PUBLISHERS,
34,PUBLISHERS,"|Copyright|, 1892, 1898,"
35,PUBLISHERS,By T.Y. CROWELL & CO.
36,PUBLISHERS,
37,PUBLISHERS,Norwood Press
38,PUBLISHERS,J.S. Cushing & Co.--Berwick & Smith
39,PUBLISHERS,Norwood Mass. U.S.A.
40,PUBLISHERS,
41,PUBLISHERS,
42,PUBLISHERS,
43,PUBLISHERS,
44,CONTENTS.,CONTENTS.
45,CONTENTS.,
46,CONTENTS.,
47,PAGE,PAGE
48,PAGE,
49,PAGE,|Biographical Sketch|                                           ix
50,PAGE,
51,EARLY POEMS.,EARLY POEMS.
52,EARLY POEMS.,
53,EARLY POEMS.,Sonnet                                                           1
54,EARLY POEMS.,
55,EARLY POEMS.,Hakon's Lay                                                      1
56,EARLY POEMS.,
57,EARLY POEMS.,Out of Doors                                                     3
58,EARLY POEMS.,
59,EARLY POEMS.,A Reverie                                                        4
60,EARLY POEMS.,
61,EARLY POEMS.,In Sadness                                                       6
62,EARLY POEMS.,
63,EARLY POEMS.,Farewell                                                         7
64,EARLY POEMS.,
65,EARLY POEMS.,A Dirge                                                         10
66,EARLY POEMS.,
67,EARLY POEMS.,Fancies about a Rosebud                                         15
68,EARLY POEMS.,
69,EARLY POEMS.,"New Year's Eve, 1844                                            17"
70,EARLY POEMS.,
71,EARLY POEMS.,A Mystical Ballad                                               20
72,EARLY POEMS.,
73,EARLY POEMS.,Opening Poem to A Year's Life                                   23
74,EARLY POEMS.,
75,EARLY POEMS.,Dedication to Volume of Poems entitled A Year's Life            24
76,EARLY POEMS.,
77,EARLY POEMS.,The Serenade                                                    24
78,EARLY POEMS.,
79,EARLY POEMS.,Song                                                            26
80,EARLY POEMS.,
81,EARLY POEMS.,The Departed                                                    27
82,EARLY POEMS.,
83,EARLY POEMS.,The Bobolink                                                    30
84,EARLY POEMS.,
85,EARLY POEMS.,Forgetfulness                                                   32
86,EARLY POEMS.,
87,EARLY POEMS.,Song                                                            33
