,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,,Etext scanned by Jim Tinsley <jtinsley@pobox.com>
6,,
7,,
8,,
9,,
10,,
11,POEMS,POEMS
12,POEMS,
13,POEMS,by EMILY DICKINSON
14,POEMS,
15,POEMS,Series Two
16,POEMS,
17,POEMS,
18,POEMS,
19,POEMS,
20,POEMS,Edited by two of her friends
21,POEMS,
22,POEMS,MABEL LOOMIS TODD and T.W.HIGGINSON
23,POEMS,
24,POEMS,
25,POEMS,
26,POEMS,
27,PREFACE,PREFACE
28,PREFACE,
29,PREFACE,The eagerness with which the first volume of Emily Dickinson's
30,PREFACE,poems has been read shows very clearly that all our alleged modern
31,PREFACE,artificiality does not prevent a prompt appreciation of the
32,PREFACE,qualities of directness and simplicity in approaching the greatest
33,PREFACE,"themes,--life and love and death. That ""irresistible needle-touch,"""
34,PREFACE,"as one of her best critics has called it, piercing at once the very"
35,PREFACE,"core of a thought, has found a response as wide and sympathetic as"
36,PREFACE,it has been unexpected even to those who knew best her compelling
37,PREFACE,"power.  This second volume, while open to the same criticism as to"
38,PREFACE,"form with its predecessor, shows also the same shining beauties."
39,PREFACE,
40,PREFACE,Although Emily Dickinson had been in the habit of sending
41,PREFACE,"occasional poems to friends and correspondents, the full extent of"
42,PREFACE,"her writing was by no means imagined by them. Her friend ""H.H."""
43,PREFACE,"must at least have suspected it, for in a letter dated 5th"
44,PREFACE,"September, 1884, she wrote:--"
45,PREFACE,
46,PREFACE,
47,PREFACE,"MY DEAR FRIEND,-- What portfolios full of verses"
48,PREFACE,"you must have! It is a cruel wrong to your ""day and"
49,PREFACE,"generation"" that you will not give them light."
50,PREFACE,
51,PREFACE,If such a thing should happen as that I should outlive
52,PREFACE,"you, I wish you would make me your literary legatee"
53,PREFACE,and executor. Surely after you are what is called
54,PREFACE,"""dead"" you will be willing that the poor ghosts you"
55,PREFACE,have left behind should be cheered and pleased by your
56,PREFACE,"verses, will you not? You ought to be. I do not think"
57,PREFACE,we have a right to withhold from the world a word or
58,PREFACE,a thought any more than a deed which might help a
59,PREFACE,single soul. . . .
60,PREFACE,
61,PREFACE,"Truly yours,"
62,PREFACE,
63,HELEN JACKSON.,HELEN JACKSON.
64,HELEN JACKSON.,
65,HELEN JACKSON.,
66,HELEN JACKSON.,"The ""portfolios"" were found, shortly after Emily Dickinson's death,"
67,HELEN JACKSON.,by her sister and only surviving housemate. Most of the poems had
68,HELEN JACKSON.,"been carefully copied on sheets of note-paper, and tied in little"
69,HELEN JACKSON.,"fascicules, each of six or eight sheets. While many of them bear"
70,HELEN JACKSON.,"evidence of having been thrown off at white heat, still more had"
71,HELEN JACKSON.,received thoughtful revision. There is the frequent addition of
72,HELEN JACKSON.,"rather perplexing foot-notes, affording large choice of words and"
73,HELEN JACKSON.,"phrases. And in the copies which she sent to friends, sometimes one"
