,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Chuck Greif, Larry B. Harrison, Bryan Ness and"
5,,the Online Distributed Proofreading Team at
6,,http://www.pgdp.net (This file was produced from images
7,,generously made available by The Internet Archive/Canadian
8,,Libraries)
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,THE GREAT VALLEY,THE GREAT VALLEY
20,THE GREAT VALLEY,
21,THE GREAT VALLEY,[Illustration: colophon]
22,THE GREAT VALLEY,
23,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY
24,NEW YORK · BOSTON · CHICAGO · DALLAS,NEW YORK · BOSTON · CHICAGO · DALLAS
25,ATLANTA · SAN FRANCISCO,ATLANTA · SAN FRANCISCO
26,ATLANTA · SAN FRANCISCO,
27,"MACMILLAN & CO., LIMITED","MACMILLAN & CO., LIMITED"
28,LONDON · BOMBAY · CALCUTTA,LONDON · BOMBAY · CALCUTTA
29,MELBOURNE,MELBOURNE
30,MELBOURNE,
31,"THE MACMILLAN CO. OF CANADA, LTD.","THE MACMILLAN CO. OF CANADA, LTD."
32,TORONTO,TORONTO
33,TORONTO,
34,TORONTO,
35,TORONTO,
36,TORONTO,
37,THE GREAT VALLEY,THE GREAT VALLEY
38,THE GREAT VALLEY,
39,THE GREAT VALLEY,_By_
40,EDGAR LEE MASTERS,EDGAR LEE MASTERS
41,"AUTHOR OF “SPOON RIVER ANTHOLOGY”,","AUTHOR OF “SPOON RIVER ANTHOLOGY”,"
42,"“SONGS AND SATIRES,” ETC.","“SONGS AND SATIRES,” ETC."
43,"“SONGS AND SATIRES,” ETC.",
44,"“SONGS AND SATIRES,” ETC.",New York
45,THE MACMILLAN COMPANY,THE MACMILLAN COMPANY
46,THE MACMILLAN COMPANY,1916
47,THE MACMILLAN COMPANY,_All rights reserved_
48,THE MACMILLAN COMPANY,
49,THE MACMILLAN COMPANY,
50,"COPYRIGHT, 1916,","COPYRIGHT, 1916,"
51,BY THE MACMILLAN COMPANY.,BY THE MACMILLAN COMPANY.
52,BY THE MACMILLAN COMPANY.,
53,BY THE MACMILLAN COMPANY.,"Set up and electrotyped. Published November, 1916."
54,BY THE MACMILLAN COMPANY.,"Reprinted November, 1916."
55,BY THE MACMILLAN COMPANY.,
56,BY THE MACMILLAN COMPANY.,Norwood Press
57,BY THE MACMILLAN COMPANY.,J. S. Cushing Co.--Berwick & Smith Co.
58,BY THE MACMILLAN COMPANY.,"Norwood, Mass., U.S.A."
59,BY THE MACMILLAN COMPANY.,
60,BY THE MACMILLAN COMPANY.,
61,TO THE MEMORY,TO THE MEMORY
62,OF,OF
63,SQUIRE DAVIS AND LUCINDA MASTERS,SQUIRE DAVIS AND LUCINDA MASTERS
