,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Ted Garvin, Melissa Er-Raqabi and the PG Online"
5,,Distributed Proofreading Team at https://www.pgdp.net.
6,,
7,,
8,,
9,,
10,,
11,,
12,,The
13,,Broadway Anthology
14,,
15,,
16,BY,BY
17,BY,
18,EDWARD L. BERNAYS,EDWARD L. BERNAYS
19,SAMUEL HOFFENSTEIN,SAMUEL HOFFENSTEIN
20,WALTER J. KINGSLEY,WALTER J. KINGSLEY
21,MURDOCK PEMBERTON,MURDOCK PEMBERTON
22,MURDOCK PEMBERTON,
23,MURDOCK PEMBERTON,
24,NEW YORK,NEW YORK
25,DUFFIELD & COMPANY,DUFFIELD & COMPANY
26,DUFFIELD & COMPANY,1917
27,DUFFIELD & COMPANY,
28,DUFFIELD & COMPANY,
29,DUFFIELD & COMPANY,
30,DUFFIELD & COMPANY,
31,DUFFIELD & COMPANY,"Copyright, 1917"
32,BY DUFFIELD & COMPANY,BY DUFFIELD & COMPANY
33,BY DUFFIELD & COMPANY,
34,BY DUFFIELD & COMPANY,
35,VAIL-BALLOU COMPANY,VAIL-BALLOU COMPANY
36,BINGHAMTON AND NEW YORK,BINGHAMTON AND NEW YORK
37,BINGHAMTON AND NEW YORK,
38,BINGHAMTON AND NEW YORK,
39,BINGHAMTON AND NEW YORK,
40,BINGHAMTON AND NEW YORK,
41,BINGHAMTON AND NEW YORK,Acknowledgment is due to the _New York Evening
42,BINGHAMTON AND NEW YORK,"Post_, _Sun_, _Times_, _Tribune_, the _Boston Transcript_"
43,BINGHAMTON AND NEW YORK,and the _Wilmarth Publishing Company_ for their kind
44,BINGHAMTON AND NEW YORK,permission to reprint some of the matter in this volume.
45,BINGHAMTON AND NEW YORK,
46,BINGHAMTON AND NEW YORK,
47,BINGHAMTON AND NEW YORK,
48,BINGHAMTON AND NEW YORK,
49,CONTENTS,CONTENTS
50,CONTENTS,
51,CONTENTS,
52,EDWARD L. BERNAYS,EDWARD L. BERNAYS
53,EDWARD L. BERNAYS,
54,ACCIDENTS WILL HAPPEN,ACCIDENTS WILL HAPPEN
55,THE BARITONE,THE BARITONE
56,PATRIOTISM,PATRIOTISM
57,THE PILLOW CASES,THE PILLOW CASES
58,BETTER INDUSTRIAL RELATIONS,BETTER INDUSTRIAL RELATIONS
59,THE PRIMA DONNA,THE PRIMA DONNA
60,PRESS STORIES,PRESS STORIES
61,THE DISTRIBUTION OF CREDIT,THE DISTRIBUTION OF CREDIT
62,TEARS,TEARS
63,PHOTOGRAPHS,PHOTOGRAPHS
64,PHOTOGRAPHS,
65,SAMUEL HOFFENSTEIN,SAMUEL HOFFENSTEIN
66,SAMUEL HOFFENSTEIN,
67,THE THEATRE SCRUBWOMAN DREAMS A DREAM,THE THEATRE SCRUBWOMAN DREAMS A DREAM
