,Poem Title,line
0,,
1,,
2,,"Transcribed from the 1919 Gay and Hancock edition by David Price, email"
3,,ccx074@pglaf.org
4,,
5,,[Picture: Book cover]
6,,
7,,
8,,
9,,
10,,
11,POEMS OF SENTIMENT,POEMS OF SENTIMENT
12,POEMS OF SENTIMENT,
13,POEMS OF SENTIMENT,
14,BY,BY
15,ELLA WHEELER WILCOX,ELLA WHEELER WILCOX
16,ELLA WHEELER WILCOX,
17,ELLA WHEELER WILCOX,[Picture: Decorative graphic]
18,ELLA WHEELER WILCOX,
19,GAY AND HANCOCK LTD.,GAY AND HANCOCK LTD.
20,"34 HENRIETTA STREET, COVENT GARDEN","34 HENRIETTA STREET, COVENT GARDEN"
21,LONDON,LONDON
22,LONDON,
23,LONDON,1919
24,LONDON,
25,LONDON,[_All rights reserved_]
26,LONDON,
27,LONDON,* * * * *
28,LONDON,
29,LONDON,_Published_ 1909
30,LONDON,"_Reprinted_ 1909 (_twice_), 1910 (_twice_), 1911"
31,LONDON,"[_twice_], 1912, 1913, 1914, 1916, 1918, 1919"
32,LONDON,
33,LONDON,_N.B.—The only volumes of my poems issued_
34,LONDON,_with my approval in the British Empire are_
35,LONDON,_published by_ MESSRS. GAY & HANCOCK.
36,LONDON,
37,ELLA WHEELER WILCOX,ELLA WHEELER WILCOX
38,ELLA WHEELER WILCOX,
39,ELLA WHEELER WILCOX,
40,ELLA WHEELER WILCOX,
41,ELLA WHEELER WILCOX,
42,CONTENTS,CONTENTS
43,CONTENTS,
44,PAGE,PAGE
45,PAGE,Double Carnations                      1
46,PAGE,Never Mind                             3
47,PAGE,Two Women                              5
48,PAGE,It All Will Come Out Right             7
49,PAGE,A Warning                              9
50,PAGE,Shrines                               10
51,PAGE,The Watcher                           11
52,PAGE,Swimming Song                         13
53,PAGE,The Law                               15
54,PAGE,"Love, Time, and Will                  18"
55,PAGE,The Two Ages                          20
56,PAGE,Couleur de Rose                       23
57,PAGE,Last Love                             25
58,PAGE,Life’s Track                          26
59,PAGE,An Ode to Time                        28
60,PAGE,Regret and Remorse                    31
61,PAGE,Easter Morn                           32
62,PAGE,Blind                                 33
63,PAGE,The Yellow-covered Almanac            35
64,PAGE,The Little White Hearse               38
65,PAGE,Realisation                           40
66,PAGE,Success                               41
67,PAGE,The Lady and the Dame                 43
68,PAGE,Heaven and Hell                       45
69,PAGE,Love’s Supremacy                      46
70,PAGE,The Eternal Will                      48
71,PAGE,Insight                               50
72,PAGE,A Woman’s Love                        52
73,PAGE,The Pæan of Peace                     54
74,PAGE,“Has Been”                            56
75,PAGE,Duty’s Path                           57
76,PAGE,March                                 59
77,PAGE,The End of the Summer                 60
78,PAGE,Sun Shadows                           63
79,PAGE,“He that Looketh”                     64
80,PAGE,An Erring Woman’s Love                65
81,PAGE,A Song of Republics                   81
82,PAGE,Memorial Day—1892                     85
