,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by A. Light, and L. Bowser"
5,,
6,,
7,,
8,,
9,,
10,YOUNG ADVENTURE,YOUNG ADVENTURE
11,YOUNG ADVENTURE,
12,YOUNG ADVENTURE,A Book of Poems by
13,YOUNG ADVENTURE,
14,YOUNG ADVENTURE,by Stephen Vincent Benet
15,YOUNG ADVENTURE,
16,YOUNG ADVENTURE,
17,YOUNG ADVENTURE,
18,YOUNG ADVENTURE,"[Stephen Vincent Bene't, American Poet"
19,YOUNG ADVENTURE,and short-story writer -- 1898-1943.]
20,YOUNG ADVENTURE,
21,YOUNG ADVENTURE,
22,YOUNG ADVENTURE,[Note on text:  Italicized stanzas will be indented 5 spaces.
23,YOUNG ADVENTURE,Italicized words or phrases have been capitalized.
24,YOUNG ADVENTURE,"Lines longer than 77 characters have been broken,"
25,YOUNG ADVENTURE,and the continuation is indented two spaces.]
26,YOUNG ADVENTURE,
27,YOUNG ADVENTURE,
28,YOUNG ADVENTURE,[Note:  This etext was transcribed from the 1918 American (original) edition.
29,YOUNG ADVENTURE,"There are some slight differences, such as making the titles in the contents"
30,YOUNG ADVENTURE,"conform exactly to the titles of the individual sections, for ease"
31,YOUNG ADVENTURE,"of searching, and correction of mistakes which are very obviously mistakes,"
32,YOUNG ADVENTURE,"and not merely archaic or unorthodox usage, but great care has been taken"
33,YOUNG ADVENTURE,"not to change the text, and hopefully this has been accomplished.]"
34,YOUNG ADVENTURE,
35,YOUNG ADVENTURE,
36,YOUNG ADVENTURE,Some of these poems were originally printed in various periodicals.
37,YOUNG ADVENTURE,
38,YOUNG ADVENTURE,
39,YOUNG ADVENTURE,
40,YOUNG ADVENTURE,
41,YOUNG ADVENTURE,
42,YOUNG ADVENTURE,
43,YOUNG ADVENTURE,To W. R. B.
44,YOUNG ADVENTURE,
45,YOUNG ADVENTURE,Dedication
46,YOUNG ADVENTURE,
47,YOUNG ADVENTURE,
48,YOUNG ADVENTURE,
49,YOUNG ADVENTURE,"And so, to you, who always were"
50,YOUNG ADVENTURE,"Perseus, D'Artagnan, Lancelot"
51,YOUNG ADVENTURE,"To me, I give these weedy rhymes"
52,YOUNG ADVENTURE,In memory of earlier times.
53,YOUNG ADVENTURE,Now all those careless days are not.
54,YOUNG ADVENTURE,"Of all my heroes, you endure."
55,YOUNG ADVENTURE,
56,YOUNG ADVENTURE,"Words are such silly things! too rough,"
57,YOUNG ADVENTURE,"Too smooth, they boil up or congeal,"
58,YOUNG ADVENTURE,And neither of us likes emotion --
59,YOUNG ADVENTURE,But I can't measure my devotion!
60,YOUNG ADVENTURE,And you know how I really feel --
61,YOUNG ADVENTURE,"And we're together.  There, enough,...!"
62,YOUNG ADVENTURE,
63,YOUNG ADVENTURE,
64,YOUNG ADVENTURE,
65,YOUNG ADVENTURE,
