,Poem Title,Stanza
7,BOARDER’S SOLILOQUY                                                 14,"BOARDER’S SOLILOQUY                                                 14 _To board or not to board? That is the question_, "
8,ECHOES FROM THE SEA                                                  7,"ECHOES FROM THE SEA                                                  7 _Drifting along in my gallant craft_, "
9,ESCAPED FROM THE LAW                                                30,"ESCAPED FROM THE LAW                                                30 _They started out all bright and gay_, "
10,"GOING, GOING, GONE                                                  17","GOING, GOING, GONE                                                  17 _Where are you going, my dear young man?_ "
11,HER GENTLEMAN FRIEND                                                33,"HER GENTLEMAN FRIEND                                                33 _He’s tall, handsome; eyes of blue_; "
12,I’S OO BOY                                                          34,"I’S OO BOY                                                          34 _I hug him closely to my breast_, "
13,“IT’S ALL BEEN DONE BEFORE”                                         13,“IT’S ALL BEEN DONE BEFORE”                                         13 _There are many things in this world_ 
14,LAWYER TAFFY AND DR. PILL                                           22,"LAWYER TAFFY AND DR. PILL                                           22 _There are two distinguished gentlemen_, "
15,LIFE’S REALITY                                                       6,LIFE’S REALITY                                                       6 _Gather ’round me closely and a story I’ll relate_ 
18,LOVE AT DAWN                                                        10,"LOVE AT DAWN                                                        10 _The fields are full of flowers_, "
19,LOVE WILL FIND THE WAY                                               9,"LOVE WILL FIND THE WAY                                               9 _Though oceans divide, apart they roam_, "
21,MY LADY FAIR                                                        20,MY LADY FAIR                                                        20 _My lady loves the poems that are old_; 
22,MY WIFE                                                             25,MY WIFE                                                             25 _What? You ask me if I’m happy_ 
25,PARTING                                                             36,"PARTING                                                             36 _Tonight we part forever, though it fills my heart with pain_; "
26,PLEADING SUITOR                                                     12,"PLEADING SUITOR                                                     12 _Give me the love, the love I crave_ "
27,ROCKY MOUNTAINS                                                      8,"ROCKY MOUNTAINS                                                      8 _I love to climb these hills unique_, "
28,SMALL TOWN HOTEL                                                    18,"SMALL TOWN HOTEL                                                    18 _A bed, a washstand, a lamp and a chair_, "
29,SONGS OF LONG AGO                                                   20,"SONGS OF LONG AGO                                                   20 _Deep in my heart I cherish memories of the past_, "
33,THE ACTOR’S FAREWELL                                                27,"THE ACTOR’S FAREWELL                                                27 _The actor stood with his only love_, "
34,THE SCHOOL HOUSE ON THE PLAIN                                       26,"THE SCHOOL HOUSE ON THE PLAIN                                       26 _’Tis not far from the foothills_, "
35,THE SEA OF LIFE                                                     19,"THE SEA OF LIFE                                                     19 _Smoothly we sail o’er life’s mighty sea_, "
36,THE TICKING OF THE CLOCK                                            15,"THE TICKING OF THE CLOCK                                            15 _Far from friends and comrades_, "
37,THE WILD AND WOOLLY WEST                                            31,THE WILD AND WOOLLY WEST                                            31 _You call us wild--just tell me why_; 
38,’TWAS NOT TO BE                                                     35,’TWAS NOT TO BE                                                     35 _I’ve been thinking of the many things_ 
40,WHO?                                                                17,WHO?                                                                17 _Who lights the stars that twinkle at night?_ 
41,WHO WAS THE FOOL?                                                   11,"WHO WAS THE FOOL?                                                   11 _A fool there was, so the story goes_, "
44,WHO WAS THE FOOL?                                                   11,"These jingles, I present to thee, Were written years ago by me; Some are fair and some are not, Some, you’ll say, are simply rot; Some’s not worth the second look-- But then I had to fill the book. "
46,WHO WAS THE FOOL?                                                   11,"Gather ’round me closely and a story I’ll relate Of life in different stages--its sad and happy state-- When as a youth, before the storm and all the world is fair, And then a man of middle-age, with nothing left but care. Life’s story has a happy hue and the world seems bright, Yes, life is full of sunshine, we can not see the night, And we with hearts all filled with plans, look forward and we see With eyes of hope, our future fights end in a victory. "
47,WHO WAS THE FOOL?                                                   11,"But when the days of youth are o’er, storms gather thick and fast, The happiness of childhood has vanished with the past. Instead of all our victories and conquest to attain, Our fight is principally in life, our daily bread to gain. Our plans have all been shattered; castles gone to decay; Our childhood dreams of happiness have long since passed away. No sunshine now we see in life, all is grief and despair, Our joyful dreams of former years turned to trials, toil and care. "
48,WHO WAS THE FOOL?                                                   11,"In old age we look back to these things we labored after. Sometimes it causes sorrow; sometimes it causes laughter. Some of our best days were ill spent in joy and dissipation, Or mayhap some mistake in life, such as missing a vocation. Such things will hover ’round our minds when we have all turned gray, But what’s the use of pining for things long passed away, For if we had the means wherewith, our lives we could relive; We’d do the same and to these same hopes we would a nursing give. "
49,WHO WAS THE FOOL?                                                   11,"Life has its joys and sorrows; its sunshine and its rain; Its griefs and disappointments; its happiness and pain. We struggle hard for happiness, think we have a boundless store, When the monster disappointment comes knocking at the door. "
51,WHO WAS THE FOOL?                                                   11,"Drifting along in my gallant craft, Over the ocean, broad and vast. This story of old to me is told ’Midst the roar of the sea and the creak of the mast. Millions have I in my deep bed; millions in silver; millions in gold; Stones that are precious, jewels so rare; Relics of kingdoms beyond compare. Antiques that are centuries old. It was echoes from the sea, whispering to me; Echoes floating out into the air. Stories to me told of wealth and shining gold That are hidden in the mighty ocean there. "
52,WHO WAS THE FOOL?                                                   11,"Then it spoke of vessels proud That boasted their power to conquer all. The sea with its might they’d gladly fight, No power on earth could make them fall, But each brave ship, as it came their turn, gave up the fight (if the story be true); Gave up the fight, the echoes say; Ne’er again will they sail so gay. Relinquished all and sank from view. It was echoes from the sea, whispering to me; Echoes floating out into the air. Stories to me told of gallant ships of old That are hidden in the mighty ocean there. "
53,WHO WAS THE FOOL?                                                   11,"Next it spoke of seamen gay; Of sailors that were brave and true, Whose boasts would be, “We sail the sea; We sail the mighty ocean blue.” They sailed away in their gallant bark, these heroes who were staunch and brave. Those at home they weep and yearn For these gallant tars who’ll not return, But sleep in a watery grave, It was echoes from the sea, whispering to me, Echoes floating out into the air. Stories to me told of sailors brave and bold, That are hidden in that mighty ocean there. "
55,WHO WAS THE FOOL?                                                   11,"I love to climb these hills unique, To reach their very topmost peak, O’er trails of a thousand thrills. Away from the cities’ pomp and noise, Its affectation, care and joys, Its falsehood, sham and ills. Your mind, your thoughts to purity cleave; There’s nothing here for the make-believe In these gorgeous Rocky Mountains. "
56,WHO WAS THE FOOL?                                                   11,"You’re filled with awe, along the trail, When first these mighty mounts you scale And o’er these hills you trod; Its wall of rock will tower high Above the clouds, toward the sky, Like citadels of God. Its sepulchral silence--naught is heard Save the call of the beast, the song of the bird And the wind in the trees of the mountains. "
57,WHO WAS THE FOOL?                                                   11,"But soon you love--almost revere Those massive heights the first you fear; That stand out there alone. The air, exhilarant and pure, Castles of rock that will ever endure; Those mighty walls of stone In colors of red and gray and blue, Of green and brown and every hue, These beautiful Rocky Mountains. "
58,WHO WAS THE FOOL?                                                   11,"You know there’s a God (when you’re up there With nothing above but sky and air) That made those rocks you stand on. Surely there’s an Omnipotent Power, Who built these hills that tower and tower, Beyond the too-far horizon; Created these peaks and canons grand, Constructed these rocks of granite and sand, These majestic Rocky Mountains. "
59,WHO WAS THE FOOL?                                                   11,"You feel your unimportance here, Up on top of earth’s great sphere, Standing there alone You see how little man can do When these scenes burst upon your view, From out the great unknown; He only can scratch at its treasures untold, He never can gather a tithe of the gold From the wonderful Rocky Mountains. "
60,WHO WAS THE FOOL?                                                   11,"Out of the rocks, from God knows where, Water springs to life up there, From the sides of these eminent mounts; Rushes down from these old hills, Down o’er the rocks and sands to the rills, Out of these mighty founts; Down through the gorge, over the brakes, Through creeks and rivers and on to the lakes, In these amazing Rocky Mountains. "
61,WHO WAS THE FOOL?                                                   11,"Amid these scenes that’s most sublime The poet will burst into rhyme, The sculptor molds his clay; The layman shouts his admiration, The artist feels his inspiration, The author writes his play Of tragedy, romance, tales that thrill In these beautiful canons and wonderful hills, Of these marvelous Rocky Mountains. "
63,WHO WAS THE FOOL?                                                   11,"Though oceans divide, apart they roam, True love will contrive to find its own; In darkest night or cloudy day, True love will delight to find the way. You can’t stop its course or bar its route, Love surely will force its own way out; It will come to all, it’s always gay, In hovel or hall, it finds its way. "
