,Poem Title,Stanza
6,ENGLISH DRAMATIC POETS : THE HEPTALOGIA : ETC.,STUDIES IN SONG : A CENTURY OF ROUNDELS : SONNETS ON ENGLISH DRAMATIC POETS : THE HEPTALOGIA : ETC. 
10,SONGS OF THE SPRING TIDES.,"III. POEMS AND BALLADS (Second and Third Series), and SONGS OF THE SPRING TIDES. "
11,"ATALANTA IN CALYDON, ERECHTHEUS.","IV. TRISTRAM OF LYONESSE, THE TALE OF BALEN, ATALANTA IN CALYDON, ERECHTHEUS. "
12,"DRAMATIC POETS, THE HEPTALOGIA, ETC.","V. STUDIES IN SONG, A CENTURY OF ROUNDELS, SONNETS ON ENGLISH DRAMATIC POETS, THE HEPTALOGIA, ETC. "
13,POEMS.,"VI. A MIDSUMMER HOLIDAY, ASTROPHEL, A CHANNEL PASSAGE AND OTHER POEMS. "
15,ENGLISH DRAMATIC POETS : THE HEPTALOGIA : ETC.,STUDIES IN SONG : A CENTURY OF ROUNDELS : SONNETS ON ENGLISH DRAMATIC POETS : THE HEPTALOGIA : ETC. 
20,LONDON: WILLIAM HEINEMANN,"_First printed (Chatto), 1904_ _Reprinted 1904, '09, '10, '12_ _(Heinemann), 1917_ "
25,I,"A month without sight of the sun Rising or reigning or setting Through days without use of the day, Who calls it the month of May? The sense of the name is undone And the sound of it fit for forgetting. "
26,I,"We shall not feel if the sun rise, We shall not care when it sets: If a nightingale make night's air As noontide, why should we care? Till a light of delight that is done rise, Extinguishing grey regrets; "
27,I,"Till a child's face lighten again On the twilight of older faces; Till a child's voice fall as the dew On furrows with heat parched through And all but hopeless of grain, Refreshing the desolate places-- "
28,I,"Fall clear on the ears of us hearkening And hungering for food of the sound And thirsting for joy of his voice: Till the hearts in us hear and rejoice, And the thoughts of them doubting and darkening Rejoice with a glad thing found. "
29,I,"When the heart of our gladness is gone, What comfort is left with us after? When the light of our eyes is away, What glory remains upon May, What blessing of song is thereon If we drink not the light of his laughter? "
