,Poem Title,Stanza
12,BALLADE OF HIS CHOICE OF A SEPULCHRE,BALLADE DEDICATORY BALLADE OF LITERARY FAME BALLADE OF BLUE CHINA BALLADE OF THE BOOK-HUNTER BALLADE TO THEOCRITUS VALENTINE IN FORM OF BALLADE BALLADE OF SUMMER BALLADE OF AUTUMN BALLADE OF OLD PLAYS BALLADE OF ROULETTE BALLADE OF FRÈRE LUBIN BALLADE OF QUEEN ANNE BALLADE OF PRIMITIVE MAN BALLADE OF SLEEP BALLADE OF CLEOPATRA'S NEEDLE BALLADE OF TRUE WISDOM BALLADE OF THE MUSE BALLADE FOR A BABY BALLADE OF HIS OWN COUNTRY BALLADE OF THE TWEED BALLADE OF THE ROYAL GAME OF GOLF BALLADE OF THE MIDNIGHT FOREST BALLADE OF CRICKET BALLADE OF THE BOOK-MAN'S PARADISE BALLADE OF WORLDLY WEALTH BALLADE OF THE MAY TERM BALLADE OF DEAD CITIES BALLADE OF THE VOYAGE TO CYTHERA BALLADE OF LIFE BALLADE OF ÆSTHETIC ADJECTIVES BALLADE OF DEAD LADIES BALLADE OF GOOD COUNSEL BALLADE AMOUREUSE BALLADE AGAINST THE JESUITS BALLADE OF BLIND LOVE BALLADE OF HIS CHOICE OF A SEPULCHRE 
15,THE BARBAROUS BIRDS,ALMAE MATRES NIGHTINGALE WEATHER COLINETTE FROM THE EAST TO THE WEST A DREAM TWILIGHT ON TWEED A SUNSET OF WATTEAU ROMANCE A SUNSET ON YARROW A PORTRAIT OF 1783 THE BARBAROUS BIRDS 
17,PISIDICÊ,HESPEROTHEN THE SEEKERS FOR PHÆACIA THE DEPARTURE FROM PHÆACIA A BALLAD OF DEPARTURE THEY HEAR THE SIRENS FOR THE SECOND TIME CIRCE'S ISLE REVISITED THE LIMIT of LANDS THE SHADE OF HELEN PISIDICÊ 
19,IDEAL,THE ODYSSEY THE SIRENS LOVE'S EASTER TWILIGHT BION SAN TERENZO NATURAL THEOLOGY HOMER RONSARD GÉRARD DE NERVAL IN ITHACA DREAMS HOMERIC UNITY IDEAL 
21,THE CLOUD CHORUS,HYMN TO THE WINDS A VOW TO HEAVENLY VENUS APRIL OF HIS LADY'S OLD AGE SHADOWS OF HIS LADY MOONLIGHT THE GRAVE AND THE ROSE THE BIRTH OF BUTTERFLIES AN OLD TUNE SPRING IN THE STUDENT'S QUARTER SPRING. (AFTER MELEAGER.) OLD LOVES IANNOULA THE MILK WHITE DOE A LA BELLE HELENE BURIAL OF MOLIÈRE BEFORE THE SNOW THE CLOUD CHORUS 
22,THE CLOUD CHORUS,"_Laughter and song the poet brings_, _And lends them form and gives them-wings;_ _Then sets his chirping squadron free_ _To post at will by land or sea_, _And find their home, if that may be_. "
23,_A. D_.,"_Laughter and song this poet, too_, _O Western brothers, sends to you_: _With doubtful flight the darting train_ _Have crossed the bleak Atlantic main_,-- _Now warm them in your hearts again!_ _A. D_. "
24,_A. D_.,"_Mr. Austin Dobson has been so kind as to superintend the making of the following selection from ""Ballads and Lyrics of Old France""_ (1872), _""Ballades in Blue China""_ (1880, 1881, 1883), _and from verses previously unprinted or not collected_. "
30,OF WHITE STAUNTON.,"The painted Briton built his mound, And left his celts and clay, On yon fair slope of sunlit ground That fronts your garden gay; The Roman came, he bore the sway, He bullied, bought, and sold, Your fountain sweeps his works away Beside your manor old! "
31,OF WHITE STAUNTON.,"But still his crumbling urns are found Within the window-bay, Where once he listened to the sound That lulls you day by day;-- The sound of summer winds at play, The noise of waters cold To Yarty wandering on their way, Beside your manor old! "
32,OF WHITE STAUNTON.,"The Roman fell: his firm-set bound Became the Saxon's stay; The bells made music all around For monks in cloisters grey, Till fled the monks in disarray From their warm chantry's fold, The Abbots slumber as they may, Beside your manor old! "
34,ENVOY.,"Creeds, empires, peoples, all decay, Down into darkness, rolled; May life that's fleet be sweet, I pray, Beside your manor old! "
37,BALLADE OF LITERARY FAME,"Oh, where are the endless Romances Our grandmothers used to adore? The Knights with their helms and their lances, Their shields and the favours they wore? And the Monks with their magical lore? They have passed to Oblivion and _Nox_ They have fled to the shadowy shore,-- They are all in the Fourpenny Box! "
38,BALLADE OF LITERARY FAME,"And where the poetical fancies Our fathers were fond of, of yore? The lyric's melodious expanses, The Epics in cantos a score? They have been and are not: no more Shall the shepherds drive silvery flocks, Nor the ladies their long words deplore,-- They are all in the Fourpenny Box! "
39,BALLADE OF LITERARY FAME,"And the Music! The songs and the dances? The tunes that Time may not restore? And the tomes where Divinity prances? And the pamphlets where Heretics roar? They have ceased to be even a bore,-- The Divine, and the Sceptic who mocks,-- They are ""cropped,"" they are ""foxed"" to core,-- They are all in the Fourpenny Box! "
41,ENVOY.,"Suns beat on them; tempests downpour, On the chest without cover or locks, Where they lie by the Bookseller's door,-- They are all in the Fourpenny Box! "
43,BALLADE OF BLUE CHINA,"There's a joy without canker or cark, There's a pleasure eternally new, 'T is to gloat on the glaze and the mark Of china that's ancient and blue; Unchipp'd, all the centuries through It has pass'd, since the chime of it rang, And they fashion'd it, figure and hue, In the reign of the Emperor Hwang. "
44,BALLADE OF BLUE CHINA,"These dragons (their tails, you remark, Into bunches of gillyflowers grew),-- When Noah came out of the ark, Did these lie in wait for his crew? They snorted, they snapp'd, and they slew, They were mighty of fin and of fang, And their portraits Celestials drew In the reign of the Emperor Hwangs. "
