,Poem Title,Stanza
14,819 AND 821 MARKET STREET.,"PHILADELPHIA: CLAXTON, REMSEN & HAFFELFINGER, 819 AND 821 MARKET STREET. 1871. "
15,"ROSA VERTNER JEFFREY,","Entered according to Act of Congress, in the year 1870, by ROSA VERTNER JEFFREY, in the Office of the Librarian of Congress at Washington. "
16,STEREOTYPED BY J. FAGAN & SON.             PRINTED BY MOORE BROS.,STEREOTYPED BY J. FAGAN & SON.             PRINTED BY MOORE BROS. 
28,BY THE AUTHOR.,"""At early morn swept Daisy Dare,-- Sparkling, graceful, passing fair.""] "
32,PART I.,"Thro' scented meadows, where do graze The meek-eyed kine on summer days, At early morn swept Daisy Dare,-- Sparkling, graceful, passing fair. "
33,PART I.,"Sparkling as the dew-drops gleaming On her path, or sunlight streaming Through her tresses--graceful, fair, As naught on earth save Daisy Dare! "
34,PART I.,"Wondrous tresses! sunshine fades Mid floating curls and sumptuous braids,-- A crown of light that glorifies White brow and deep impassioned eyes. "
35,PART I.,"Full, perfect, tempting were her lips-- The bee or humming-bird that sips From scarlet blossoms in the South Beguiled might be by such a mouth. "
36,PART I.,"Her path ran by a rushing stream Which, like a crooked silver seam, Bound that green meadow to a wood, Where soon with Graham Lee she stood. "
37,PART I.,"Softly through arching forest-trees Came stealing up a fresh salt breeze; One fair cheek kissing, till it burned Like to the other Lee-ward turned. "
38,PART I.,"""Daisy,"" he said, ""I sail to-day For India, with Captain Gray; Will you not be upon the strand To say 'farewell'--to wave your hand?"" "
39,PART I.,"""Yes; I will go to see you sail:"" The tone was proud--her cheek turned pale; ""I've promised to be there and say A parting word to Allen Gray."" "
40,PART I.,"The strong man's cheek grew white as death As thus, with short, unsteady breath, He said: ""When last I went to sea, You waved, nay, kissed your hand to me."" "
41,PART I.,"Her eyes flashed, smiling on him then-- Such eyes hold fiery, earnest men In bondage, and to love beguile, Whether they mock, or weep, or smile. "
42,PART I.,"""Yes; I remember then to you I kissed my hand; but here are two: Can I not still kiss this one, pray, To you, and this to Allen Gray?"" "
44,PART I.,"""Oh, do not mock me, Daisy Dare, With your small hands so soft and fair.""] "
45,PART I.,"Her voice was deep, the words were light, The hands upheld were small and white,-- Such hands as strong men love to grasp And crush in an impassioned clasp. "
46,PART I.,"""Oh, do not mock me, Daisy Dare, With your small hands so soft and fair; They may beguile both lovers--true; You cannot give your heart to two. "
47,PART I.,"""One or the other let it be; If Allen Gray, you're lost to me: If me, all hearts you must resign,-- All homage and all love save mine. "
48,PART I.,"""My guiding star across the brine, Has been the hope that called you mine; I'd rather see that load-star set, Than wed a fair, false, vain coquette. "
49,PART I.,"""I'd rather trust, though seas divide, Than linger doubting by your side: Now speak, what turns your heart away; The love of gold or Allen Gray?"" "
50,PART I.,"Up rose her spirit, quick and proud; And, as through a translucent cloud Pour crimson streams of torrid light, The red blood dyed her forehead white. "
51,PART I.,"""I have not broken faith or vow,"" She said; ""but do release you now. My heart cannot be bought or sold By Allen Gray with love or gold. "
52,PART I.,"""I trifled with him but to try Your faith in me: I'd rather die Than wed a man of jealous heart: You cannot trust me, let us part. "
53,PART I.,"""The jealous love you bring to me, (As yonder green, impulsive sea Unto the shore doth come and go,) In passion tides would ebb and flow. "
