,Poem Title,Stanza
3,TILLERS OF THE SAND,IN CAP AND BELLS HORACE AT CAMBRIDGE TILLERS OF THE SAND 
5,LONDON & NEW YORK,JOHN LANE THE BODLEY HEAD LONDON & NEW YORK 1902 
9,PAGE,PAGE I. The Battle of the Bays                                       1 1. A Song of Renunciation                                  1 2. For the Albums of Crowned Heads Only                    5 3. Marsyas in Hades                                       11 4. The Rhyme of the Kipperling                            15 5. A Ballad of a Bun                                      22 6. A Vigo-Street Eclogue                                  27 7. An Ode to Spring in the Metropolis                     37 8. Yet                                                    42 9. Elegi Musarum                                          44 II. To Mr. William Watson                                       49 III. England's Alfred Abroad                                     53 IV. Lilith Libifera                                             57 V. Ars Postera                                                 58 VI. A New Blue Book                                             61 VII. To a Boy-Poet of the Decadence                              64 VIII. To Julia in Shooting Togs                                   66 IX. The Links of Love                                           69 X. Swords and Ploughshares                                     71 XI. To the Lord of Potsdam                                      76 XII. From the Lord of Potsdam                                    80 XIII. 'The Spacious Times'                                        83 
14,(AFTER A. C. S.),"In the days of my season of salad, When the down was as dew on my cheek, And for French I was bred on the ballad, For Greek on the writers of Greek,-- Then I sang of the rose that is ruddy, Of 'pleasure that winces and stings,' Of white women and wine that is bloody, And similar things. "
15,(AFTER A. C. S.),"Of Delight that is dear as Desi-er, And Desire that is dear as Delight; Of the fangs of the flame that is fi-er, Of the bruises of kisses that bite; Of embraces that clasp and that sever, Of blushes that flutter and flee Round the limbs of Dolores, whoever Dolores may be. "
16,(AFTER A. C. S.),"I sang of false faith that is fleeting As froth of the swallowing seas, Time's curse that is fatal as Keating Is fatal to amorous fleas; Of the wanness of woe that is whelp of The lust that is blind as a bat-- By the help of my Muse and the help of The relative THAT. "
17,(AFTER A. C. S.),"Panatheist, bruiser and breaker Of kings and the creatures of kings, I shouted on Freedom to shake her Feet loose of the fetter that clings; Far rolling my ravenous red eye, And lifting a mutinous lid, To all monarchs and matrons I said I Would shock them--and did. "
18,(AFTER A. C. S.),"Thee I sang, and thy loves, O Thalassian, O 'noble and nude and antique!' Unashamed in the 'fearless old fashion' Ere washing was done by the week; When the 'roses and rapture' that girt you Were visions of delicate vice, And the 'lilies and languors of virtue' Not nearly so nice. "
19,(AFTER A. C. S.),"O delights of the time of my teething, Félise, Fragoletta, Yolande! Foam-yeast of a youth in its seething On blasted and blithering sand! Snake-crowned on your tresses and belted With blossoms that coil and decay, Ye are gone; ye are lost; ye are melted Like ices in May. "
20,(AFTER A. C. S.),Hushed now is the bibulous bubble Of 'lithe and lascivious' throats; Long stript and extinct is the stubble Of hoary and harvested oats; From the sweets that are sour as the sorrel's The bees have abortively swarmed; And Algernon's earlier morals Are fairly reformed. 
21,(AFTER A. C. S.),"I have written a loyal Armada, And posed in a Jubilee pose; I have babbled of babies and played a New tune on the turn of their toes; Washed white from the stain of Astarte, My books any virgin may buy; And I hear I am praised by a party Called Something Mackay! "
22,(AFTER A. C. S.),"When erased are the records, and rotten The meshes of memory's net; When the grace that forgives has forgotten The things that are good to forget; When the trill of my juvenile trumpet Is dead and its echoes are dead; Then the laurel shall lie on the crumpet And crown of my head! "
26,(AFTER SIR E. A.),1. _From the third Sa'dine Box of the eighth Gazelle of Ghazal._ 
27,(AFTER SIR E. A.),"Yá Yá! Best-Belovéd! I look to thy dimples and drink; Tiddlihî! to thy cheek-pits and chin-pit, my Tulip, my Pink! "
28,(AFTER SIR E. A.),"See my heart rises up like a bubble, and bursts in my throat, And the dimples that draw it are Three, like the Men in a Boat. "
29,(AFTER SIR E. A.),"Thrice Three are the Muses, and I that begat her should guess That the Tenth is the TELE-EPHEMERA, Pride of the PRESS! "
30,(AFTER SIR E. A.),"And the Graces were triplets till lately the fruitful Dîtî Propagated a Fourth, and the infant was W. G. "
31,(AFTER SIR E. A.),From my post of Propinquity prone on my languorous knees My tears slither down like the Gum of Arabia's trees. 
32,(AFTER SIR E. A.),"""Am I drunk?"" Heart-Entangler! By Hafiz, the Blender of Squish! 'Tis the camel that sits on the prayer-mat is drunk as a fish. "
33,(AFTER SIR E. A.),"As I hope for the future Uprising, deny it who can, Two years I have worn the Blue Ribbon, come next Ramadan! "
34,(AFTER SIR E. A.),"Chest-Preserver! thou knowest thine eyes, they alone, are my drink, Blue-black as the sloes of the Garden or Stephens his Ink. "
35,(AFTER SIR E. A.),"On thy sugar-sweet liplets, my Cypress! I browse like a bee, And am aching, as after a surfeit of Melon, for thee! "
