,Poem Title,Stanza
6,"JOHN OVEREND, COOK LANE, KEIGHLEY.","PRINTED AND PUBLISHED BY JOHN OVEREND, COOK LANE, KEIGHLEY. 1891. "
9,PREFACE,"The Author respectfully submits to the general public of his native town and district, this volume of poems, containing some of the chief results of his musings for the past thirty years.  He hopes that the volume, which is in reality the production of a life-time, will in many ways be deemed worthy of the kind and courteous approbation of his numerous patrons and friends, as well as the indulgence of literary critics. "
10,PREFACE,"In launching forth the work, the Author begs to tender to his patrons and the public generally, his most sincere and hearty thanks for the assistance they have ever rendered him so as to enable him to acquire the necessary leisure for the cultivation of his muse.  The result now achieved is not the comprehensive collection of the efforts of the author, but it may he taken as a selection and a representation of his more generally interesting productions from time to time. "
11,PREFACE,"Various reasons have operated in the time of the publication and the curtailment of this volume; but it is now submitted with every respect to the public for their perusal.  Many of his poems, which are not found in the present volume, the author trusts will be deemed worthy of being treasured in the scrap books of his friends.  Of the literary merits of the composition, it would ill become the author in any way to descant upon; but in regard to these he leaves himself entirely and absolutely in the hands of a critical, and, he hopes, an indulgent public, feeling assured that he may trust himself in the hands of his readers. "
12,PREFACE,"No formal dedication is here made to any particular patron, but the book is submitted without the powerful influence of any conspicuous name or the commendation of any well-known literary friend; and like Dr. Johnson of old, failing patrons, he trusts that his work will, in the midst of his numerous competitors, locally and generally, be thought worthy of the attention of the various classes of the public. "
16,PAGE,"_The Grand Old Man of Oakworth_                    9 _Dr. Dobie's Lecture on Burns_                    11 _What Profits Me_                                 13 _The Death of Gordon_                             14 _The Earl of Beaconsfield_                        15 _Come_, _Nivver Dee i' Thi Shell_                 17 _T'owd Betty's Advice_                            18 _Toied Blacksmith's Advice_                       20 _T'First Pair o' Britches_                        21 _O Welcome_, _Lovely Summer_                      23 _Burn's Centenary_                                24 _Waiting for t' Angels_                           25 _The Lass o' Newsholme Dean_                      26 _The Broken Pitcher_                              28 _Ode to Sir Titus Salt_                           30 _Cowd as Leead_                                   33 _The Factory Girl_                                34 _Bonny Lark_                                      36 _Home of my Boyish Days_                          37 _Ode to Spring '64_                               38 _Address to t'First Wesherwoman_                  39 _In a Pleasant Little Valley_                     40 _John o't' Bog and Keighley Feffy Goast_          42 _The Late Thomas Ireland_                         56 _A Yorkshireman's Christmas_                      57 _The Late Thomas Craven_                          58 _Gooise and Giblet Pie_                           59 _The Grand Old Man_                               60 _Ode to Bacchus_                                  62 _Sall o't' Bog_                                   64 _Song of the Months_                              65 _Bonnie Cliffe Castle_                            67 _Opening of Devonshire Park_                      68 _Farewell to Rev. H. J. Longsdon_                 71 _He's Thy Brother_                                73 _Lund's Excursion to Windermere_                  74 _The Tartan Plaid_                                85 _The Pauper's Box_                                86 _The Vale of Aire_                                88 _Fra Haworth to Bradford_                         90 _The Veteran_                                     91 _Address to the Queen_                            92 _Ode to Burns on his 130th Birthday_              96 _Trip to Malsis Hall_                             98 _The Bold Bucchaneers_                           104 _The Benks o' the Aire_                          105 _The Late J. W. Peckover_                        107 _The Fugitive_                                   108 _The Feathered Captive_                          111 _Dame Europe's Lodging House_                    113 _Charming Rebecca of Riddlesden Hall_            127 _The City of ""So be I's_""                        128 _Shoo's Deead an' Goan_                          132 _Ode to an Herring_                              133 _The World's Wheels_                             137 _English Church History_                         137 _Illustration_ (_Keighley Parish                 139 Church_) _The Old Hand-Wool-Combers_                      140 _T' Village Aram Skaram_                         143 _Come_, _Gi' us a Wag o' Thy Paw_                146 _Full o' Doubts and Fears_                       147 _Behold how the Rivers_                          148 _Our Poor Little Factory Girls_                  149 _Haworth Sharpness_                              150 _Dear Harden_                                    151 _The Heroic Watchman_                            152 _The English_ ""_Cricketeer_""                     154 _Christmas Day_                                  156 _Wi' Him I call My Own_                          157 _It isn't so wi' Me_                             158 _A New Divorce_                                  159 _The Vision_                                     160 "
18,PAGE,"Come, hand me down that rustic harp, From off that rugged wall, For I must sing another song To suit the Muse's call, For she is bent to sing a poean, On this eventful year, In praise of the philanthropist Whom all his friends hold dear-- The Grand Old Man of Oakworth, Beyond his eightieth year! "
19,PAGE,"No flattery!  My honest Muse, Nor yet be thou servile; But tinkle up that harp again, A moment to beguile. Altho' the bard be rude and rough, Yet, he is ever proud To do the mite that he can do, And thus proclaim aloud-- The Grand Old Man of Oakworth, Of whom we all are proud! "
20,PAGE,"For base indeed were any bard That ever sang on earth, Did he not wish his neighbour well, And praise his sterling worth. Leave state affairs and office To those of younger blood, But I am with the patriot, The noble, wise, and good-- The Grand Old Man of Oakworth, The wise, the great, the good! "
21,PAGE,"This worthy old philanthropist, Whom all his neighbours greet; Who has a smile for every one Whom he may chance to meet-- Go to yon pleasant village, On the margin of the moor, And you will hear his praises sung By all the aged poor-- The Grand Old Man of Oakworth, A friend unto the poor! "
22,PAGE,"Long may he live! and happy be, The patriot and the sire; And may some other harp give praise, Whose notes will sound much higher. His thirst for knowledge, worth, and lore-- His heart was ever there-- This worthy old philanthropist, Beyond his eightieth year!-- The Grand Old Man of Oakworth, Beyond his eightieth year. "
24,ON HEARING,"Though murky are the days and short, And man he finds but little sport, These gloomy days, to cheer him; Yet, if a Dobie should, perchance, Come out before an audience, 'Tis worth our while to hear him. "
25,ON HEARING,"Right pleased was I, dear sir, to hear Your lecture on that subject dear, So grand and superhuman; For all the world doth pay regard To Bobbie Burns, the Scottish bard, The patriot and the ploughman. "
26,ON HEARING,"Your words, indeed, were passing good, On him who kenned and understood The kirk and all its ranting; Who ""held the mirror"" up, indeed, To show the ""muckle unco-guid"" Their double-dyed canting. "
27,ON HEARING,"You painted him sometimes in glee While other times in poverty-- To gold without alliance; Yet, after all he kept his pace, And looked grim fortune in the face, And set him at defiance. "
28,ON HEARING,"But, alas! the picture, was it true? Of Burns' parents, poor and low-- So furrowed and so hoary-- It makes our very hearts to burn To think that ""man was made to mourn,"" And tell the sad, sad story. "
29,ON HEARING,"You brought me back to days bygone, When glad its banks I strolled upon, The river Doon so bonnie; The roofless kirk and yard so green, Where many a tombstone may be seen, With Tam and Souter Johnnie. "
30,ON HEARING,"And when ye spake of yond bright star That lingers in the lift afar, Where Burns was never weary Of gazing on the far-off sphere, Where dwells his angel lassie dear-- His ain sweet Highland Mary! "
31,ON HEARING,"But here my Muse its wings may lower; Such flights are far beyond its power; So I will stop the jingle. Sir, I am much obliged to you, And I am much indebted to The Choir and Mr. Pringle. "
34,ON HEARING,"What profits me tho' I sud be The lord o' yonder castle gay; Hev rooms in state to imitate The princely splendour of the day For what are all my carved doors, My chandeliers or carpet floors, No art could save me from the grave. "
35,ON HEARING,"What profits me tho' I sud be Decked i' costly costumes grand, Like the Persian king o' kings, Wi' diamond rings to deck my hand: For what wor all my grand attire, That fooils both envy and admire, No gems could save me from the grave. "
36,ON HEARING,"What profits me tho' I sud be Thy worthy host, O millionaire, Hev cent. for cent. for money lent; My wealth increasing ivvery year. For what wor all my wealth to me, Compared to immortality, Wealth could not save me from the grave. "
37,ON HEARING,"What profits me tho' I sud be Even the gert Persian Shah, My subjects stand at my command, Wi' fearful aspect and wi' awe; For what wor a despotic rule, Wi' all the world at my control, All could not save me from the grave. "
39,ON HEARING,"From the red fields of gore, 'midst war's dreadful clang, I hear a sad strain o'er oceans afar: Oh, shame, shame upon you, ye proud men of England, Whose highest ambition is rapine and war! Through your vain wickedness Thousands are fatherless, False your pretensions old Egypt to save; Arabs with spear in hand Far in a distant land Made our brave Gordon a sad and red grave. "
40,ON HEARING,"On Nile's sunny banks, with the Arab's great nation, Brave Gordon was honoured and worshipped by all, The acknowledged master of the great situation, Until England's bondholders caused Egypt to fall. Another great blunder, Makes the world wonder, Where is Britannia's sword, sceptre and shield? War and disaster Come thicker and faster, Oh, for the days of the Great Beaconsfield! "
41,ON HEARING,"Oh, Great Beaconsfield! the wise and the clever, When will thy place in our nation be filled? Britannia's shrill answer is never, oh never, My Beaconsfield's dead, and my Gordon is killed! Oh, blame not my foemen Or a Brutus-like Roman, Or Soudanese Arabs for Gordon's sad doom; But blame that vain Briton Whose name is true written, The slayer of Gordon, who fell at Khartoum. "
44,ON HEARING,"I sing no song of superstition, No dark deeds of an Inquisition, No mad-brain'd theme of wild ambition, For lo, their doom is sealed! But I will use my best endeavour, To praise the good, the wise, the clever, Who will remember'd be for ever, The Earl of Beaconsfield. "
45,ON HEARING,"When England was without alliance, He bid the Russians bold defiance, On Austria had no reliance In either flood or field; He proudly sent to Hornby message, The Dardanelles! go force the passage In spite of Turkey, Bear, or Sausage, The dauntless Beaconsfield! "
46,ON HEARING,"At Berlin, he with admiration Was gazed upon by every nation, And, master of the situation, Vow'd Britons ne'er would yield. For I am here, you may depend on't, This Eastern brawl to make an end on't, To show both plaintiff and defendant I'm Earl of Beaconsfield! "
47,ON HEARING,"Britannia now doth weep and ponder, Bereaved of him, her child of wonder, No earthly power could break asunder His love for England's weal. And now those locks once dark as raven (For laurel leaves ne'er deck'd a craven) Wear a laurel crown in Heaven, Glorious Beaconsfield! "
50,ON HEARING,"""Come, nivver dee i' thi shell, owd lad,"" Are words but rudely said; Though they may cheer some stricken heart, Or raise some wretched head; For they are words I love mysel, They're music to my ear; They muster up fresh energy An' chase each doubt an' fear. "
51,ON HEARING,"Nivver dee i' thi shell, owd lad, Though tha be poor indeed; Ner lippen ta long i' th' turnin' up Sa mich ov a friend in need; Fur few ther are, an' far between, That help a poor man thru; An' God helps them at help therseln, An' they hev friends enew. "
52,ON HEARING,"Nivver dee i' thi shell, owd lad, Whativver thi creditors say; Tell um at least tha'rt foarst ta owe, If tha artant able ta pay; An' if they nail thi bits o' traps, An' sell tha dish an' spooin; Remember fickle forten lad, Shoo changes like the mooin. "
53,ON HEARING,"Nivver dee i' thi shell, owd lad, Though some may laugh an' scorn; There wor nivver a neet afore ta neet, Bud what ther' com a morn; An' if blind forten used tha bad, Sho's happen noan so meean; Ta morn al come, an' then fer some The sun will shine ageean. "
54,ON HEARING,"Nivver dee i' thi shell, owd lad, Bud let thi motto be,-- ""Onward!"" an' ""Excelsior;"" An' try for t' top o't' tree: An' if thi enemies still pursue, Which ten-ta-one they will, Show um owd lad, tha'rt doin' weel, An' climin' up the hill. "
56,ON HEARING,"So Mary, lass, tha'rt bahn to wed It mornin', we young Blacksmith Ned, An' though it maks thi mother sad, It's like to be; I've nowt ageean yond dacent lad, No more ner thee. "
57,ON HEARING,"Bud let me tell tha what ta due, For my advise might help tha thru; Be kind, and to thi husband true, An' I'll be bun Tha'll nivver hev a day ta rue For owt that's done. "
58,ON HEARING,"Nah, try to keep thi former knack, An' du thi weshin' in a crack, Bud don't be flaid to bend thi back, Tha'll nobbut sweeat; So try an' hev a bit o' tack, An' du it neeat. "
59,ON HEARING,"Be sure tha keeps fra bein' a flirt, An' pride thysel i' bein' alert,-- An' mind ta mend thi husband's shirt, An' keep it cleean; It wod thi poor owd mother hurt, If tha wur meean. "
60,ON HEARING,"Don't kal abaht like monny a wun, Then hev to broil, an' sweeat, an' run; Bud alus hev thi dinner done Withaht a mooild; If it's nobbut meil, lass, set it on, An' hev it boiled. "
61,ON HEARING,"Now Mary, I've no more ta say-- Tha gets thi choice an' tak thi way; An' if tha leets to rue, I pray, Don't blame thi mother: I wish yeh monny a happy day Wi wun another. "
63,ON HEARING,"So, Ned, awm geen ta understand, Tha'rt bahn ta join i' wedlock band, Ta travil thru life's weeary strand, Yond lass an' thee; But if yer joinin' heart an' hand, It pleases me. "
64,ON HEARING,"Nah tha'll hev trubbles, Ned, ta bear, While pushin' thru this world o' care, An' wat tha'll hev it face ta stare, It's hard ta tell; Life's ups and dahns tha'll get ta share, So pleas thisel'. "
65,ON HEARING,"Tha'rt weel an' strong, long may it last; But age an' care creep on us fast; Then act az tha can luke at t'past An' feel no shaam; Then if tha'rt poor az sum ahtcast, Tha'rt noan ta blame. "
66,ON HEARING,"Doant sport abaht an' wagers bet, But mind an' shun that foolish set At cannut mak ther awn ta fet, Though shaam to say it. An' mind tha keeps fra bein' i' debt, An' tha'll be reight. "
67,ON HEARING,"Nah stick fast hod o' iron will; Push boldly on an' feear no ill; Keep Him i' veiw, whoa's mercies fill The wurld sa wide. No daht but His omnishent skill Al be thi guide. "
68,ON HEARING,"So Ned, mi lad, tak this advice, Prove worthy o' yond lass's choice, I' years ta cum tha may rejoice Tha tuke her hand; An' listened ta thi father's voice, An' his command. "
70,ON HEARING,"Aw remember the days o' mi bell-button jacket, Wi' its little lappels hangin' down ower mi waist, An' mi grand bellosed cap,--noan nicer I'll back it,-- Fer her at hed bowt it wur noan withaht taste; Fer shoo wur mi mother an' I wur her darling, An often shoo vowed it, an' stroked dahn mi hair, An' shoo tuke ma to see her relashuns i' Harden It furst Pair o' Briches at ivver aw ware. "
71,ON HEARING,"Aw remember the time when Aunt Betty an' Alice Sent fer me up to lewk at mi cloas, An aw wauked up as prahd as a Frenchman fra Calais, Wi' mi tassel at t'side--i' mi jacket a rose. Aw sooin saw mi uncles, both Johnny an' Willy, They both gav me pennies, an' off aw did steer: But aw heeard um say this, ""He's a fine lad is Billy,"" It furst Pair o' Briches at ivver aw ware. "
72,ON HEARING,"Aw remember t' time at ahr Robin and Johnny Wur keeping their hens an' ducks i' t' yard, Tha wur gamecocks an' bantams, wi' toppins so bonny, An' noan on um mine--aw thowt it wur hard. But aw saved up mi pennies aw gat fer mail pickin', An' sooin gat a shilling by saving it fair, Aw then became maister at least o' wun chicken, It furst Pair o' Briches at ivver aw ware. "
