,Poem Title,Stanza
6,(TO M.),_The serenade of a thousand years ago_ _The song of a hushed lip_ _Lives forever in the glass of today_ _Wherein we see the reflection of it_ _If we but brush away_ _The cobwebs of a doubting faith._ 
11,MY FRIENDS HERE AND THERE,To J. C. N. G. MY FRIENDS HERE AND THERE 
13,INTRODUCTION,I can not tell a rondelay In words of yesterday I can not tell a couplet For words come as they may. I’ll do my best--I’ll try a bit Of ultra-modern rhyme And cast aside the shackles Binding “Once upon a time.” 
15,PREFACE,"To you, my gentle reader, I wish to say a foreword of warning before you peruse the contents of this book. I am not a poet nor a scholar, therefore you shall find neither poems nor prose. Just dreams--_Day Dreams_--a bit of romance, a bit of sentimentalism, a bit of philosophy, not studied, but acquired by constant observation of that greatest of masters!... _Nature!_ "
16,PREFACE,"While lying idle, not through choice, but because forcibly kept from my preferred and actual field of activity, I took to dreams to forget the tediousness of worldly strife and the boredom of jurisprudence’s pedantic etiquette. "
17,PREFACE,Happy indeed I shall be if my _Day Dreams_ will bring you as much enjoyment in the reading as they brought to me in the writing. 
88,THE GIFT BOOK,A book is a kindly gracious thing. Each has a particular gift to bring. 
89,THE GIFT BOOK,"It may be the wealth Of a wonderful life, Or the thrilling adventure Of Jungle strife. Perhaps it’s a present Of orient gold, Tales of Aladdin Enchantingly told. Maybe a view Of olden days, Knighthood--Romance, Flowery ways. And again a journey To lands afar, Where strange things happen, And wonders are. "
90,THE GIFT BOOK,"All of them--Gift books But plainly I see, Not one of them holds The gift for me. I want a book That will lazily roam Down the dear Pathway To Folks back home. "
92,NATURE,Nature is the open book Wherein the truths of the world are found Nature is an endless story Of never changing glory When you study nature your teacher is God So always let your reference be This Greatest of Masters. 
95,THE LOVE CHILD,Don Juan roamed the summer sky A shady cloud of gray But this dull attire Hid a heart of fire In quest of romance stray. 
97,THE LOVE CHILD,A lovely golden sunbeam Shining from above Came radiant by And caught the eye Of this vagabond of love. 
99,THE LOVE CHILD,In wild tempestuous wooing He kissed her heart away All in a jest It was the quest Of the cloud on a summer’s day. 
101,THE LOVE CHILD,Through tears the sunbeam glimmered Then happily she smiled The tempest passed Alone at last With a little rainbow child. 
102,THE LOVE CHILD,Dawn runs in a crimson streak Across a leaden sky-- Just like a pulsing vein of life An artery of love not strife And it livens the heavens high. 
103,THE LOVE CHILD,"So in our sky today it seems, No sign of life we see. Do we not know, Night’s bound to go, Dawn follows instantly. "
104,THE LOVE CHILD,"If it were not for the showers, where would the rainbows be? "
106,HEART FLOWER,"O lovely rose Within whose chalice lies The heart of my true love, Did not the gods in benediction stoop To bless thee from above? And place within thy roseate lips The rubies counterpart. I found it there A jewel rare The flower of thy heart. "
109,YOU,"Your Eyes, Mystic pools Of beauteous light. Golden brown In color Deep, Yet, amber clear. Unshadowed By a frown, Fathomless, Wherein My senses Drown. Your Eyes. "
111,YOU,"Your Lips, Twin silken petals Of a dewy rose. Altar Of the heart Where love Kindling desire Worships unafraid. Crucible Of Passion. The rose in masquerade. Your Lips. "
113,YOU,"Your Kiss, A flame Of Passion’s fire The sensitive Seal Of Love In the desire, The fragrance Of your Caress; Alas, At times I find Exquisite bitterness In Your Kiss. "
116,DAY DREAMS,"_Yesterday_--in contemplation We dreamed of love to be, And in the dreaming, Wove a tapestry of Love. "
117,DAY DREAMS,"_Today_--We dream our dream awake; Realization, Coloring our Romance With all the glory Of a flaming Rose. "
118,DAY DREAMS,"_Tomorrow_--What awakening lies before us: Our tapestry In shreds perchance, Or mellowed--glorified By love’s reflection? I wonder-- "
120,SUSPICION,"There crossed the path Of my dream of you A gossamer web of gray, So soft its sheen, Almost unseen, But it stopped me On my way. "
121,SUSPICION,"Like a cold, gray granite battlement It walled me all about, For a cruel steel, Was in the feel Of the silken web of doubt. "
124,THE SAGE,"O Gladness shining bravely From out the eyes of youth, Be strong in your belief of good, Of valor and of truth. For soon enough, Too soon enough-- The gladdest light meets doubt, Then flickers, flutters, just a bit, But, doesn’t quite go out. "
125,THE SAGE,"O Sadness peering divinely From out the eyes of age, Be strong in your belief of good. To youth--still be the sage. For soon enough, Too soon enough, The saddest light in doubt, Flickers, flutters, flickers, And finally goes out. "
127,MORPHIA,"I am The Ingrate Morphia, You hold the brimming cup of your Life To me, athirst am I, And drink my fill Of strength, until The cup is drained dry. "
128,MORPHIA,"Then, satisfied, I care no more. The cup, I cast away, Crunch ’neath my heel. Its doom I seal, As I walk on my way. "
130,DOMINO,"Passion’s cloak, An ashy thing to wear, Covering the shroud of love That once was fair. "
131,DOMINO,What gruesome imagery Does this convey to me. Grim death--itself no ghastlier a thing than this Could ever be. 
134,THE SPHINX,"O Sphinx--a monument to man! Built by his hands of clay, You symbolize the power of might Used in an earthy way. Yesteryear, you stood for man’s symbolic strength sublime, Today, you all but buried are Beneath the sands of time. "
135,THE SPHINX,"O Wondrous mountain--living Sphinx! Built by the hand of God, You symbolize the power of Love Used with the lowly sod. Yesteryear, a symbol of divinity sublime, Today, you lift your rugged head Untouched by hands of time. "
136,THE SPHINX,"O Sphinx--a monument to man! Built by his hand of clay, You symbolize the power of might Used in an earthy way. Yesterday, you in grandeur stood alone. Today, you’re mingling with the sand A rotting mass of stone. "
