,Poem Title,Stanza
4,D. H. LAWRENCE,"Some of these poems have appeared in the ""English Review"" and in ""Poetry,"" also in the ""Georgian Anthology"" and the ""Imagist Anthology"" "
6,FOREWORD,"THESE poems should not be considered separately, as so many single pieces. They are intended as an essential story, or history, or confession, unfolding one from the other in organic development, the whole revealing the intrinsic experience of a man during the crisis of manhood, when he marries and comes into himself. The period covered is, roughly, the sixth lustre of a man's life "
8,CRAVING FOR SPRING,"MOONRISE ELEGY NONENTITY MARTYR A LA MODE DON JUAN THE SEA HYMN TO PRIAPUS BALLAD OF A WILFUL WOMAN FIRST MORNING ""AND OH-- THAT THE MAN I AM MIGHT CEASE TO BE--"" SHE LOOKS BACK ON THE BALCONY FROHNLEICHNAM IN THE DARK MUTILATION HUMILIATION A YOUNG WIFE GREEN RIVER ROSES GLOIRE DE DIJON ROSES ON THE BREAKFAST TABLE I AM LIKE A ROSE ROSE OF ALL THE WORLD A YOUTH MOWING QUITE FORSAKEN FORSAKEN AND FORLORN FIREFLIES IN THE CORN A DOE AT EVENING SONG OF A MAN WHO IS NOT LOVED SINNERS MISERY SUNDAY AFTERNOON IN ITALY WINTER DAWN A BAD BEGINNING WHY DOES SHE WEEP? GIORNO DEI MORTI ALL SOULS LADY WIFE BOTH SIDES OF THE MEDAL LOGGERHEADS DECEMBER NIGHT NEW YEAR'S EVE NEW YEAR'S NIGHT VALENTINE'S NIGHT BIRTH NIGHT RABBIT SNARED IN THE NIGHT PARADISE RE-ENTERED SPRING MORNING WEDLOCK HISTORY SONG OF A MAN WHO HAS COME THROUGH ONE WOMAN TO ALL WOMEN PEOPLE STREET LAMPS ""SHE SAID AS WELL TO ME"" NEW HEAVEN AND EARTH ELYSIUM MANIFESTO AUTUMN RAIN FROST FLOWERS CRAVING FOR SPRING "
10,ARGUMENT,"_After much struggling and loss in love and in the world of man, the protagonist throws in his lot with a woman who is already married. Together they go into another country, she perforce leaving her children behind. The conflict of love and hate goes on between the man and the woman, and between these two and the world around them, till it reaches some sort of conclusion, they transcend into some condition of blessedness_ "
12,_MOONRISE_,"AND who has seen the moon, who has not seen Her rise from out the chamber of the deep, Flushed and grand and naked, as from the chamber Of finished bridegroom, seen her rise and throw Confession of delight upon the wave, Littering the waves with her own superscription Of bliss, till all her lambent beauty shakes towards us Spread out and known at last, and we are sure That beauty is a thing beyond the grave, That perfect, bright experience never falls To nothingness, and time will dim the moon Sooner than our full consummation here In this odd life will tarnish or pass away. "
14,_ELEGY_,THE sun immense and rosy Must have sunk and become extinct The night you closed your eyes for ever against me. 
15,_ELEGY_,"Grey days, and wan, dree dawnings Since then, with fritter of flowers-- Day wearies me with its ostentation and fawnings. "
16,_ELEGY_,"Still, you left me the nights, The great dark glittery window, The bubble hemming this empty existence with lights. "
17,_ELEGY_,"Still in the vast hollow Like a breath in a bubble spinning Brushing the stars, goes my soul, that skims the bounds like a swallow! "
18,_ELEGY_,"I can look through The film of the bubble night, to where you are. Through the film I can almost touch you. "
