,Poem Title,Stanza
3,PAUL CAMERON BROWN,Copyright © 1977 by Paul Cameron Brown All rights reserved 
5,PAUL CAMERON BROWN,"Paul Cameron Brown was born in London, England in 1948. "
6,PAUL CAMERON BROWN,"Moving to Canada, he grew up in Kingston before attending high school in the southern community of Chatham. He spent five years at University of Western Ontario in London with summers interspersed between work and travel. The early seventies saw trips to Europe, the West and Mexico. "
7,PAUL CAMERON BROWN,"Currently teaching high school in Brampton, his poems have appeared in Quarry, Nebula, Boreal, Northern Journey, Stuffed Crocodile, Tightrope, as well as a number of anthologies in the U.S. "
8,PAUL CAMERON BROWN,"""... One can instantly sense the private and resonant landscape in the delicate nature... exciting water colour, a true painter of words."" Joe Rosenblatt "
10,ISBN: 0-88823-002-8,"Published by Three Trees Press P.O.Box 70, Postal Station ""V"" Toronto M6R 3A4 Canada "
13,FOREWORD,"Paul Brown has a carborundum eye for the most extreme poetic minutia at a time when most of the younger poets indulge in introspective rhetoric, dulling that faint minority of poem tasters. However, in Brown's case one can instantly sense the private and resonant landscape in the delicate - nature and anthro-pomorphic poems, radiant creations - exciting water colour, a true painter of words. The Three Trees Press should be congratulated for their poetic efforts in publishing Whispers, a splendid Volume. "
17,17 THE WORLD OF DYING LOVE,"9  UNDULATE, MY TONGUE 10 RAIN FILM 11 ISLES AND RIVULETS 12 SEAWARD 13 MALINGERING 14 VOYAGE 15 CHRYSALIS 16 THE BELLS 17 THE WORLD OF DYING LOVE "
19,30 THE SPOKEN WORD,19 DARKENING GREEN 20 WHISPERS 21 TRESPASS 22 FOREST SPITTLE 23 SEAGULLS 24 LA DOUCE MER 25 GOURDS 26 RESIGNATION 27 THE BREATH OF CANDLES 28 GREEN EYE SHIELDS 29 INVESTITURE 30 THE SPOKEN WORD 
21,42 BARBARY WHITE,32 SMEARS 33 TESTIMONY 34 FORTRESS SNOW 35 CIENFUEGOS 36 DEVASTATION 37 BEE AN APPLE 38 EMPTINESS 39 CLAWS 40 MOON DARK WORLD 41 THE ELYSIAN FIELDS 42 BARBARY WHITE 
23,51 THE BURNING,44 PENCIL SKETCHES 45 EMPTY WARRIORS 46 THE KEEPER OF THE JEWEL 47 ROWING WITH CRAYONS 48 COLLUSIONS 49 GOSSAMER THREADS 50 A FACE 51 THE BURNING 
25,62 THE GATHERING OF DEAD WOOD,53 GREEN ANGELLIGHTS 54 EYES INSIDE 55 THE HYDASPES 56 SLEIGH BELLS 57 ORIFICE 58 PECULIAR MORNING 59 W H E R E 60 THE TREASURE SHIPS 61 HANNIBAL 62 THE GATHERING OF DEAD WOOD 
27,"UNDULATE, MY TONGUE","My tongue undulates, a wave to shore, knocks a vigorous reef, then slides to sea once more. "
28,"UNDULATE, MY TONGUE","The coral pink horizon of the mouth, cavernous shores, my tongue laps pier white teeth in servitude like an oar. "
29,RAIN FILM,"Heavy drifting, bobbing as a buoy, the tongue sinks slowly down before surprising saliva going ashore. 9 *************************************************************** RAIN FILM "
30,RAIN FILM,"On the night of the rains, water was oozing out from the sky's swollen stitches, a rash developed across the meaning of the heavens. "
31,RAIN FILM,"The wooden floors of my attic place strove for a deeper tone, a hoarse calling grew louder as I paced trying to see rain. "
32,RAIN FILM,"I followed the gravity of the treasure hunt where each bounce meant a slap across a table top of tension, where the window basted winter black rain and silence paid another call. "
33,ISLES AND RIVULETS,"I am as much as this water flower, rain. I am as impressionable as the city that stops for rain. And I lack the same substance that dooms water to be a soft pillow feather; excepting this, I may still shatter this thing, March routine existence by dabbling in destruction. 10 *************************************************************** ISLES AND RIVULETS "
34,ISLES AND RIVULETS,"On your brow, the steppes of Asia are fetched by deep set eyes A colouring distict with mystery perceives the Polos greeting the Great Khan, the golden isle of Ciphangu, the sultry east. "
35,ISLES AND RIVULETS,"I revel in the mystery of my warm, wet flower. A pollen bee laden with honey squirms, embraces with me, in the abrupt opening of our jar, serrated edge of the known world. "
36,ISLES AND RIVULETS,"The air, buoyed and elastic with pleasure, belongs to me. Tawny, pale rose, your oriental skin peels back the tiny veils separating our cultures. I peer in to find Confucian lilac, towers of silence, opal pheasants. "
37,SEAWARD,"Harmony strains all dogmas. Rain darts penetrate the gathering pools. The tiny plastic cup my life, inseparable from your hand. 11 *************************************************************** SEAWARD "
38,MALINGERING,"Whirl of patterned images, deep seascape painting hovering, rustle, chokecherry grown in dark pigmented stunted cove - animal growl of pilotless sea, metallic twinkle of sun bright, stealing bitter white all bird life rockward; traces skimming the intrusion of pebbly shore, autumnal night. 12 *************************************************************** MALINGERING "
40,MALINGERING,"No noise, just the splashing of the sea endless, shrill birds gaping a way into the night's chill. 13 "
42,VOYAGE,"The mystique of the sea, where waves act as snares, hang boughs over wet blackness wherever winds die driven ashore. "
43,CHRYSALIS,Melancholy vastness-its pleasure the dim lights swallowed in glutton happiness the further I search the sea. 14 *************************************************************** CHRYSALIS 
44,CHRYSALIS,"Fury of chrysalis, or crepuscular caterpillar's roosting nest, Fidgeting cocoon dry in annoyance and the reptile caress Of empty sound. See it near the trestle, Above broad November leaves, Before winter's closing eye. "
45,CHRYSALIS,"Comatose pupa, infringing In dormancy well primed, And charged with action Its focus, brittle reality, Distant life unaware around even itself. "
46,THE BELLS,"Waiting, the syringe filled ecstasy is Barest of autistic treasure Satiate, 'til spilled and Molten over toughened silken hide, The outer dormitory Hustles to rejoin Compost spring Controlling a tidy, energy world. 15 *************************************************************** THE BELLS "
47,THE BELLS,"The dangling of bells ...amid faint tingling, the inspirational nature of their lies between each peal. "
48,THE BELLS,"Classical repertoire, then dryness. Heavy swelter, the green ore iron casting of the golden bell clangs into the night. Its dash against dry stone a special brand of hideousness. "
49,THE WORLD OF DYING LOVE,"Naked madness, the jangle of the noise torn from the throat of night, tucked between the rage of sightless villagers; their torn members toys of plastic wedged obscene within the dash of withered bells. 16 *************************************************************** THE WORLD OF DYING LOVE "
50,THE WORLD OF DYING LOVE,"The long finger of blackness is holding its head for us. Dingy bue is its shade, comatose in movement, hazarding a slow swiftness, it inches toward us. "
