,Poem Title,Stanza
8,THE CUCKOO                                 34,THE SERPENT KING                            7 SIR OLAF                                   10 THE TREACHEROUS MERMAN                     15 THE KNIGHT IN THE DEER'S SHAPE             18 THE STALWART MONK                          24 THE CRUEL STEP-DAME                        30 THE CUCKOO                                 34 
10,THE SERPENT KNIGHT,"Signelil sits in her bower alone, Of her golden harp she waked the tone. "
11,THE SERPENT KNIGHT,"Beneath her mantle her harp she played, Then in came striding the worm so laid. "
12,THE SERPENT KNIGHT,"""Proud Signelil, if thou me wilt wed, I'll give thee store of gold so red."" "
13,THE SERPENT KNIGHT,"""Forbid the heavenly God so great That I should become the Lindworm's mate."" "
14,THE SERPENT KNIGHT,"""Since thee I may not for a wife acquire, Kiss me only and I'll retire."" "
15,THE SERPENT KNIGHT,"The linen so white betwixt she placed, And the laidly worm she kissed in haste. "
16,THE SERPENT KNIGHT,"With his tail of serpent up strook he, From beneath her dress the blood ran free. "
17,THE SERPENT KNIGHT,"The Lindworm down from the chamber strode, Wringing her hands behind she trode. "
18,THE SERPENT KNIGHT,And when she came out upon the stair Her seven bold brothers met her there. 
19,THE SERPENT KNIGHT,"""Welcome our sister, whither dost hie? Keep'st thou the Lindworm company?"" "
20,THE SERPENT KNIGHT,"""Ah, yes! with the laidly worm I go, Because hard fate will have it so."" "
21,THE SERPENT KNIGHT,"The Lindworm into the mountain strode, Wringing her hands behind she trode. "
22,THE SERPENT KNIGHT,"She fell on her knee, and her prayer she made, ""Now son of Mary deign to aid."" "
23,THE SERPENT KNIGHT,"And when he had come to the mountain in, Off he cast his serpent's skin. "
24,THE SERPENT KNIGHT,"His snake's appearance off he shook, And the form of a stately knight he took. "
25,THE SERPENT KNIGHT,"""Thanks for thy trouble, proud Signelil, Now live and die with thee I will."" "
26,THE SERPENT KNIGHT,"Now is proud Signild free from fright, In a prince's arm she sleeps each night. "
28,SIR OLAF,"Sir Olaf rides on his courser tall, Guests to bid to his bridal hall. _Gaily they dance in the greenwood_. "
29,SIR OLAF,"In fours and fives the elfins dance, The elf-king's daughter I see advance. _Gaily they dance in the greenwood_. "
30,SIR OLAF,"""Sir Olaf, cease so fierce to ride, And dance with me for a little tide."" _Gaily they dance in the greenwood_. "
31,SIR OLAF,"""I may not dance, I may not stay, To-morrow is my bridal day."" _Gaily they dance in the greenwood_. "
32,SIR OLAF,"""Sir Olaf, if thou wilt dance with me, Two buckskin boots I'll give to thee."" _Gaily they dance in the greenwood_. "
33,SIR OLAF,"""I dare not dance, I dare not stay, To-morrow is my bridal day."" _Gaily they dance in the greenwood_. "
34,SIR OLAF,"""Sir Olaf, if thou wilt dance with me, A silken shirt I'll give to thee."" _Gaily they dance in the greenwood_. "
35,SIR OLAF,"""A silken shirt so fair and fine, Which my mother bleach'd in the pale moon-shine."" _Gaily they dance in the greenwood_. "
36,SIR OLAF,"""I dare not dance, I must away, To-morrow is my bridal day."" _Gaily they dance in the greenwood_. "
37,SIR OLAF,"""Sir Olaf, if thou wilt dance with me, A helm of gold I'll give to thee."" _Gaily they dance in the greenwood_. "
38,SIR OLAF,"""A helm of gold is a bonny thing, But I dare not tread the elfin ring."" _Gaily they dance in the greenwood_. "
39,SIR OLAF,"""And if thou wilt not dance with me, Disease and death shall follow thee."" _Gaily they dance in the greenwood_. "
40,SIR OLAF,"She struck him on the shoulder bone, Fiercer pain he ne'er had known. _Gaily they dance in the greenwood_. "
41,SIR OLAF,"Upon his steed she lifts the knight, ""Now hie thee home to thy heart's delight."" _Gaily they dance in the greenwood_. "
42,SIR OLAF,"And when he came to his home so late, His mother stood at the castle gate. _Gaily they dance in the greenwood_. "
43,SIR OLAF,"""Now tell to me, my dearest son, Why look'st so pale and woe-begone?"" _Gaily they dance in the greenwood_. "
44,SIR OLAF,"""O well may he look pale, I ween, Who has felt the stroke of the Elfin Queen."" _Gaily they dance in the greenwood_. "
45,SIR OLAF,"""Sir Olaf, list, my joy and pride, What shall I say to thy youthful bride?"" _Gaily they dance in the greenwood_. "
46,SIR OLAF,"""Thou'lt tell my bride the wood I rove, My courser and my hounds to prove."" _Gaily they dance in the greenwood_. "
47,SIR OLAF,"The next, next morn at break of day The bride arrives with her friends so gay. _Gaily they dance in the greenwood_. "
48,SIR OLAF,"They skinked mead, they skinked wine: ""Where is Sir Olaf, bridegroom mine?"" _Gaily they dance in the greenwood_. "
49,SIR OLAF,"""Sir Olaf's gone the woods to rove, His courser and his hounds to prove."" _Gaily they dance in the greenwood_. "
50,SIR OLAF,"She lifted up the mantle red, There lay Sir Olaf stark and dead. _Gaily they dance in the greenwood_. "
51,SIR OLAF,"The next, next day at early morn, Corses three from the gate are borne. _Gaily they dance in the greenwood_. "
52,SIR OLAF,"Olaf the knight, and his youthful bride, And his mother dear, who of care had died. _Gaily they dance in the greenwood_. "
54,THE TREACHEROUS MERMAN,"""Now rede me, mother,"" the merman cried, ""How Marsk Stig's daughter may be my bride."" "
55,THE TREACHEROUS MERMAN,"She made him of water a noble steed, Of sands a saddle, and reins of reed. "
56,THE TREACHEROUS MERMAN,"To a young knight chang'd she then her son, And to Mary's church at speed he's gone. "
57,THE TREACHEROUS MERMAN,"To the church's ring his steed he bound, And three times backward the church pac'd round. "
58,THE TREACHEROUS MERMAN,When in he strode so proud and tall Away the images turned them all. 
59,THE TREACHEROUS MERMAN,"The priest was standing with open book: ""O who is yon knight of stately look?"" "
60,THE TREACHEROUS MERMAN,"Then laughed the maiden within her sleeve: ""If he were my husband I should not grieve."" "
61,THE TREACHEROUS MERMAN,"He step'd over benches one and two: ""O Marsk Stig's daughter I doat on you."" "
62,THE TREACHEROUS MERMAN,"He stepped over benches three and four: ""Give me thy troth I thee implore."" "
63,THE TREACHEROUS MERMAN,"She gave him her hand with an air so free: ""Here take thy troth, I will go with thee."" "
