,Poem Title,Stanza
5,DEO LAUS.,"In grateful remembrance of Her Most Gracious Majesty Queen Victoria's unprecedentedly long, illustrious, and beneficent reign of sixty years (1837-97), and of fifty years of service (1847-97) in the cause of National Education by Her Majesty's most loyal and devoted servant, "
8,ROWENA & HAROLD:,"A Romance in Rhyme Of an Olden Time, Of Hastyngs and Normanhurst. "
18,INDEX.,"Old Ragnor's Cliffs Sir Guy de Warre Sir Harold Wynn Sir Harold Spurned The Deserted Eyrie Sir Harold Sails Rowena's Lonely Vigil Rowena's Song Sir Harold at Acre The Saracen Maid's Secret The Secret Assassin The Light in the Turret Tower Death at Ragnor's Tower Rowena's Grief Rowena's Lament The Holy Friar's Consolation Rowena Enters a Convent Nigh unto Death The Demon Wrecker Old Ragnor's Dungeons Grim Eric Entombed The Rift in Hell Gate The Crucified One Eric Faithful unto Death Eric to be Crucified To Die or Live Eric Escapes The Smuggler's Den Rowena's Fiery Furnace The Dungeon's Angel Rediviva Convalescent Rowena's Te Deum The Lights of Home The Lamp of Death The Wreck of The ""Holy Cross"" Grief at Wynnwood Hall Saved Two Lives in One The Lost Missive Another Dungeon Tenant Nemesis The Demon Exorcised Father and Child Reconciliation A Royal Visitor The Royal Pardon The Deserted Brides Heart Chords Home, Sweet Home "
20,ILLUSTRATIONS,Old Ragnor's Crypt . . . . . . . . . _Cover Art_ 
21,ILLUSTRATIONS,Wm. Stephen Pryer . . . . . . . . . _Frontispiece_ 
26,ILLUSTRATIONS,"Like some horrific Gorgon's mammoth skull, Thrown up by Titan spade, From out those caves Where saurians with mastodons had played, Before the sea had made their homes their graves, And scared their ghosts with screech of sea-born mew and gull, "
27,ILLUSTRATIONS,"Is Ragnor's beetling brow, the seaman's dread, That scowls by night and day On that same sea And with earth-shaking sound is heard to say,-- Which sound the waves roll back with mocking glee-- ""What!  Not enough of life ye must e'en have the dead?"" "
28,ILLUSTRATIONS,"The ragged remnants of an ancient crown Adorn his kingly head: 'Tis Hastyngs' Tower. Here dwelt a maiden fair, so fair, 'tis said, That suitors rich and princely sought her bower, To sue in vain: whereat her father's haughty brow would frown. "
30,ILLUSTRATIONS,"Like Ragnor's rocks.  He swore that she should wed Sir Ralph of Normanhurst, His sister's son. Would not the Holy Church deem her accursed, Dared she defy his will and marry one Of her own choice!  Were't so, 'twere better she were dead! "
31,ILLUSTRATIONS,"""Dear father, mine,"" Rowena pleaded sore, On bended knee, ""The heart Belongs to God. To wed where hallowed love can have no part Were sin, deserving His all-chastening rod, Whose blessing on such tie 'twere impious to implore."" "
