,Poem Title,Stanza
36,BEAUTY,"Say not of Beauty she is good, Or aught but beautiful, Or sleek to doves' wings of the wood Her wild wings of a gull. "
37,BEAUTY,"Call her not wicked; that word's touch Consumes her like a curse; But love her not too much, too much, For that is even worse. "
38,BEAUTY,"O, she is neither good nor bad, But innocent and wild! Enshrine her and she dies, who had The hard heart of a child. "
40,THE EAGLE AND THE MOLE,"Avoid the reeking herd, Shun the polluted flock, Live like that stoic bird, The eagle of the rock. "
41,THE EAGLE AND THE MOLE,"The huddled warmth of crowds Begets and fosters hate; He keeps, above the clouds, His cliff inviolate. "
42,THE EAGLE AND THE MOLE,"When flocks are folded warm, And herds to shelter run, He sails above the storm, He stares into the sun. "
43,THE EAGLE AND THE MOLE,"If in the eagle's track Your sinews cannot leap, Avoid the lathered pack, Turn from the steaming sheep. "
44,THE EAGLE AND THE MOLE,"If you would keep your soul From spotted sight or sound, Live like the velvet mole; Go burrow underground. "
45,THE EAGLE AND THE MOLE,"And there hold intercourse With roots of trees and stones, With rivers at their source, And disembodied bones. "
47,MADMAN'S SONG,"Better to see your cheek grown hollow, Better to see your temple worn, Than to forget to follow, follow, After the sound of a silver horn. "
48,MADMAN'S SONG,"Better to bind your brow with willow And follow, follow until you die, Than to sleep with your head on a golden pillow, Nor lift it up when the hunt goes by. "
49,MADMAN'S SONG,"Better to see your cheek grown sallow And your hair grown gray, so soon, so soon, Than to forget to hallo, hallo, After the milk-white hounds of the moon. "
51,THE PRINKIN' LEDDIE,"_""The Hielan' lassies are a' for spinnin' The Lowlan' lassies for prinkin' and pinnin'; My daddie w'u'd chide me, an' so w'u'd my minnie If I s'u'd bring hame sic a prinkin' leddie.""_ "
52,THE PRINKIN' LEDDIE,"Now haud your tongue, ye haverin' coward, For whilst I'm young I'll go flounced an' flowered, In lutestring striped like the strings o' a fiddle, Wi' gowden girdles aboot my middle. "
53,THE PRINKIN' LEDDIE,"In your Hielan' glen, where the rain pours steady, Ye'll be gay an' glad for a prinkin' leddie; Where the rocks are all bare an' the turf is all sodden, An' lassies gae sad in their homespun an' hodden. "
54,THE PRINKIN' LEDDIE,"My silks are stiff wi' patterns o' siller, I've an ermine hood like the hat o' a miller, I've chains o' coral like rowan berries, An' a cramoisie mantle that cam' frae Paris. "
55,THE PRINKIN' LEDDIE,Ye'll be glad for the glint o' its scarlet linin' When the larks are up an' the sun is shinin'; When the winds are up an' ower the heather Your heart'll be gay wi' my gowden feather. 
56,THE PRINKIN' LEDDIE,"When the skies are low an' the earth is frozen, Ye'll be gay an' glad for the leddie ye've chosen, When ower the snow I go prinkin' an' prancin' In my wee red slippers were made for dancin'. "
57,THE PRINKIN' LEDDIE,"It's better a leddie like Solomon's lily Than one that'll run like a Hielan' gillie A-linkin' it ower the leas, my laddie, In a raggedy kilt an' a belted plaidie! "
59,AUGUST,"Why should this Negro insolently stride Down the red noonday on such noiseless feet? Piled in his barrow, tawnier than wheat, Lie heaps of smoldering daisies, somber-eyed, Their copper petals shriveled up with pride, Hot with a superfluity of heat, Like a great brazier borne along the street By captive leopards, black and burning pied. "
60,AUGUST,"Are there no water-lilies, smooth as cream, With long stems dripping crystal? Are there none Like those white lilies, luminous and cool, Plucked from some hemlock-darkened northern stream By fair-haired swimmers, diving where the sun Scarce warms the surface of the deepest pool? "
62,THE CROOKED STICK,"First Traveler: What's that lying in the dust? Second Traveler: A crooked stick. First Traveler: What's it worth, if you can trust To arithmetic? Second Traveler: Isn't this a riddle? First Traveler:                       No, a trick. Second Traveler: It's worthless. Leave it where it lies. First Traveler: Wait; count ten; Rub a little dust upon your eyes; Now, look again. Second Traveler: Well, and what the devil is it, then? First Traveler: It's the sort of crooked stick that shepherds know. Second Traveler: Some one's loss! First Traveler: Bend it, and you make of it a bow. Break it, a cross. Second Traveler: But it's all grown over with moss! "
64,ATAVISM,"I always was afraid of Somes's Pond: Not the little pond, by which the willow stands, Where laughing boys catch alewives in their hands In brown, bright shallows; but the one beyond. There, when the frost makes all the birches burn Yellow as cow-lilies, and the pale sky shines Like a polished shell between black spruce and pines, Some strange thing tracks us, turning where we turn. "
65,ATAVISM,"You'll say I dream it, being the true daughter Of those who in old times endured this dread. Look! Where the lily-stems are showing red A silent paddle moves below the water, A sliding shape has stirred them like a breath; Tall plumes surmount a painted mask of death. "
68,WILD PEACHES,"When the world turns completely upside down You say we'll emigrate to the Eastern Shore Aboard a river-boat from Baltimore; We'll live among wild peach trees, miles from town. You'll wear a coonskin cap, and I a gown Homespun, dyed butternut's dark gold color. Lost, like your lotus-eating ancestor, We'll swim in milk and honey till we drown. "
69,WILD PEACHES,"The winter will be short, the summer long, The autumn amber-hued, sunny and hot, Tasting of cider and of scuppernong; All seasons sweet, but autumn best of all. The squirrels in their silver fur will fall Like falling leaves, like fruit, before your shot. "
71,WILD PEACHES,"The autumn frosts will lie upon the grass Like bloom on grapes of purple-brown and gold. The misted early mornings will be cold; The little puddles will be roofed with glass. The sun, which burns from copper into brass, Melts these at noon, and makes the boys unfold Their knitted mufflers; full as they can hold, Fat pockets dribble chestnuts as they pass. "
72,WILD PEACHES,"Peaches grow wild, and pigs can live in clover; A barrel of salted herrings lasts a year; The spring begins before the winter's over. By February you may find the skins Of garter snakes and water moccasins Dwindled and harsh, dead-white and cloudy-clear. "
74,WILD PEACHES,"When April pours the colors of a shell Upon the hills, when every little creek Is shot with silver from the Chesapeake In shoals new-minted by the ocean swell, When strawberries go begging, and the sleek Blue plums lie open to the blackbird's beak, We shall live well--we shall live very well. "
75,WILD PEACHES,"The months between the cherries and the peaches Are brimming cornucopias which spill Fruits red and purple, somber-bloomed and black; Then, down rich fields and frosty river beaches We'll trample bright persimmons, while we kill Bronze partridge, speckled quail, and canvas-back. "
77,WILD PEACHES,"Down to the Puritan marrow of my bones There's something in this richness that I hate. I love the look, austere, immaculate, Of landscapes drawn in pearly monotones. There's something in my very blood that owns Bare hills, cold silver on a sky of slate, A thread of water, churned to milky spate Streaming through slanted pastures fenced with stones. "
78,WILD PEACHES,"I love those skies, thin blue or snowy gray, Those fields sparse-planted, rendering meager sheaves; That spring, briefer than apple-blossom's breath, Summer, so much too beautiful to stay, Swift autumn, like a bonfire of leaves, And sleepy winter, like the sleep of death. "
80,SANCTUARY,"This is the bricklayer; hear the thud Of his heavy load dumped down on stone. His lustrous bricks are brighter than blood, His smoking mortar whiter than bone. "
81,SANCTUARY,"Set each sharp-edged, fire-bitten brick Straight by the plumb-line's shivering length; Make my marvelous wall so thick Dead nor living may shake its strength. "
82,SANCTUARY,"Full as a crystal cup with drink Is my cell with dreams, and quiet, and cool.... Stop, old man! You must leave a chink; How can I breathe? _You can't, you fool!_ "
84,THE LION AND THE LAMB,"I saw a Tiger's golden flank, I saw what food he ate, By a desert spring he drank; The Tiger's name was Hate. "
85,THE LION AND THE LAMB,Then I saw a placid Lamb Lying fast asleep; Like a river from its dam Flashed the Tiger's leap. 
86,THE LION AND THE LAMB,"I saw a Lion tawny-red, Terrible and brave; The Tiger's leap overhead Broke like a wave. "
87,THE LION AND THE LAMB,"In sand below or sun above He faded like a flame. The Lamb said, ""I am Love""; ""Lion, tell your name."" "
88,THE LION AND THE LAMB,"The Lion's voice thundering Shook his vaulted breast, ""I am Love. By this spring, Brother, let us rest."" "
90,THE CHURCH-BELL,As I was lying in my bed I heard the church-bell ring; Before one solemn word was said A bird began to sing. 
91,THE CHURCH-BELL,"I heard a dog begin to bark And a bold crowing cock; The bell, between the cold and dark, Tolled. It was five o'clock. "
92,THE CHURCH-BELL,"The church-bell tolled, and the bird sang, A clear true voice he had; The cock crew, and the church-bell rang, I knew it had gone mad. "
93,THE CHURCH-BELL,"A hand reached down from the dark skies, It took the bell-rope thong, The bell cried ""Look! Lift up your eyes!"" The clapper shook to song. "
94,THE CHURCH-BELL,"The iron clapper laughed aloud, Like clashing wind and wave; The bell cried out ""Be strong and proud!"" Then, with a shout, ""Be brave!"" "
95,THE CHURCH-BELL,"The rumbling of the market-carts, The pounding of men's feet Were drowned in song; ""Lift up your hearts!"" The sound was loud and sweet. "
96,THE CHURCH-BELL,"Slow and slow the great bell swung, It hung in the steeple mute; And people tore its living tongue Out by the very root. "
98,A CROWDED TROLLEY CAR,"The rain's cold grains are silver-gray Sharp as golden sands, A bell is clanging, people sway Hanging by their hands. "
99,A CROWDED TROLLEY CAR,"Supple hands, or gnarled and stiff, Snatch and catch and grope; That face is yellow-pale, as if The fellow swung from rope. "
100,A CROWDED TROLLEY CAR,"Dull like pebbles, sharp like knives, Glances strike and glare, Fingers tangle, Bluebeard's wives Dangle by the hair. "
101,A CROWDED TROLLEY CAR,"Orchard of the strangest fruits Hanging from the skies; Brothers, yet insensate brutes Who fear each others' eyes. "
102,A CROWDED TROLLEY CAR,"One man stands as free men stand, As if his soul might be Brave, unbroken; see his hand Nailed to an oaken tree. "
104,BELLS IN THE RAIN,"Sleep falls, with limpid drops of rain, Upon the steep cliffs of the town. Sleep falls; men are at peace again Awhile the small drops fall softly down. "
105,BELLS IN THE RAIN,"The bright drops ring like bells of glass Thinned by the wind, and lightly blown; Sleep cannot fall on peaceful grass So softly as it falls on stone. "
106,BELLS IN THE RAIN,"Peace falls unheeded on the dead Asleep; they have had deep peace to drink; Upon a live man's bloody head It falls most tenderly, I think. "
108,WINTER SLEEP,"When against earth a wooden heel Clicks as loud as stone and steel, When snow turns flour instead of flakes, And frost bakes clay as fire bakes, When the hard-bitten fields at last Crack like iron flawed in the cast, When the world is wicked and cross and old, I long to be quit of the cruel cold. "
109,WINTER SLEEP,"Little birds like bubbles of glass Fly to other Americas, Birds as bright as sparkles of wine Fly in the night to the Argentine, Birds of azure and flame-birds go To the tropical Gulf of Mexico: They chase the sun, they follow the heat, It is sweet in their bones, O sweet, sweet, sweet! It's not with them that I'd love to be, But under the roots of the balsam tree. "
