,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,POEMS,POEMS
16,POEMS,
17,SECOND SERIES,SECOND SERIES
18,SECOND SERIES,
19,SECOND SERIES,
20,SECOND SERIES,By J. C. Squire
21,SECOND SERIES,
22,SECOND SERIES,
23,SECOND SERIES,
24,SECOND SERIES,
25,SECOND SERIES,London:
26,SECOND SERIES,
27,SECOND SERIES,William Heinemann Limited
28,SECOND SERIES,
29,SECOND SERIES,1922
30,SECOND SERIES,
31,SECOND SERIES,
32,SECOND SERIES,
33,SECOND SERIES,
34,TO,TO
35,TO,
36,EDWARD SHANKS,EDWARD SHANKS
37,EDWARD SHANKS,
38,EDWARD SHANKS,
39,EDWARD SHANKS,
40,EDWARD SHANKS,
41,PREFACE,PREFACE
42,PREFACE,
43,PREFACE,"Three years ago I published a volume called _Poems: First Series_,"
44,PREFACE,which contained a collection of what I had written between 1905 and
45,PREFACE,"March, 1918."
46,PREFACE,
47,PREFACE,The present collection contains all that I have written since then.
48,PREFACE,_The Birds_ and nine shorter poems were published in a small booklet in
49,PREFACE,1919; _The Moon_ was separately published in 1920; but the majority of
50,PREFACE,"the poems here printed appear in book form for the first time, and"
51,PREFACE,twelve have never previously been published.
52,PREFACE,
53,PREFACE,"The poems are as nearly as possible in chronological order, except that"
54,PREFACE,the group called _An Epilogue_ should have been dated 1917.
55,PREFACE,
56,J. C. S.,J. C. S.
57,J. C. S.,
58,J. C. S.,"_September_, 1921."
59,J. C. S.,
60,J. C. S.,
61,J. C. S.,
62,J. C. S.,
63,CONTENTS,CONTENTS
64,CONTENTS,
65,CONTENTS,
66,YEAR,YEAR
67,YEAR,
68,YEAR,Dedication
69,YEAR,Preface
70,YEAR,
71,YEAR,1918  The Birds
72,YEAR,A Dog's Death
73,YEAR,A Poet to his Muse
74,YEAR,Processes of Thought. I
75,II,II
76,III,III
77,III,Airship over Suburb
78,III,The Invocation of Lucretius
79,III,An Epilogue:
80,III,I The Fluke
81,III,II The Conversation
82,III,III The Deaf Adder
83,III,IV The Landscape
84,III,V Another Hour
85,III,An Impression Received from a Symphony
86,III,Fen Landscape
87,III,Meditation in Lamplight
88,III,Harlequin
89,III,
90,III,1919  Winter Nightfall
91,III,A Far Place
92,III,Late Snow
93,III,Song: You are My Sky
94,III,Song: The Heaven is Full
95,III,Old Song
96,III,Epitaph in Old Mode
97,III,The Moon
98,III,The Happy Night
99,III,
100,III,1920  Constantinople
101,III,Elegy
102,III,"Wars and Rumours, 1920"
103,III,
104,III,1921  To a Musician
105,III,The Rugger Match
106,III,
107,III,
108,III,
109,III,
110,THE BIRDS,THE BIRDS
111,THE BIRDS,
112,THE BIRDS,(_To Edmund Gosse_)
113,THE BIRDS,
