,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Tim Lindell, David E. Brown, and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/American Libraries.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,VERSES BY H. BELLOC,VERSES BY H. BELLOC
18,VERSES BY H. BELLOC,
19,VERSES BY H. BELLOC,
20,VERSES BY H. BELLOC,
21,VERSES BY H. BELLOC,
22,VERSES,VERSES
23,VERSES,
24,VERSES,_By_
25,VERSES,
26,HILAIRE BELLOC,HILAIRE BELLOC
27,HILAIRE BELLOC,
28,HILAIRE BELLOC,_With an Introduction_
29,HILAIRE BELLOC,
30,HILAIRE BELLOC,_By_
31,HILAIRE BELLOC,
32,JOYCE KILMER,JOYCE KILMER
33,JOYCE KILMER,
34,JOYCE KILMER,[Illustration]
35,JOYCE KILMER,
36,NEW YORK,NEW YORK
37,LAURENCE J. GOMME,LAURENCE J. GOMME
38,LAURENCE J. GOMME,1916
39,LAURENCE J. GOMME,
40,LAURENCE J. GOMME,
41,LAURENCE J. GOMME,
42,LAURENCE J. GOMME,
43,"COPYRIGHT, 1916, BY","COPYRIGHT, 1916, BY"
44,LAURENCE J. GOMME,LAURENCE J. GOMME
45,LAURENCE J. GOMME,
46,VAIL-BALLOU COMPANY,VAIL-BALLOU COMPANY
47,BINGHAMTON AND NEW YORK,BINGHAMTON AND NEW YORK
48,BINGHAMTON AND NEW YORK,
49,BINGHAMTON AND NEW YORK,
50,BINGHAMTON AND NEW YORK,
51,BINGHAMTON AND NEW YORK,
52,BINGHAMTON AND NEW YORK,To
53,BINGHAMTON AND NEW YORK,
54,JOHN SWINNERTON PHILLIMORE,JOHN SWINNERTON PHILLIMORE
55,JOHN SWINNERTON PHILLIMORE,
56,A DEDICATION,A DEDICATION
57,A DEDICATION,
58,WITH THIS BOOK OF VERSE,WITH THIS BOOK OF VERSE
59,WITH THIS BOOK OF VERSE,
60,WITH THIS BOOK OF VERSE,_When you and I were little tiny boys
61,WITH THIS BOOK OF VERSE,We took a most impertinent delight
62,WITH THIS BOOK OF VERSE,"In foolish, painted and misshapen toys"
63,WITH THIS BOOK OF VERSE,That hidden mothers brought to us at night._
64,WITH THIS BOOK OF VERSE,
65,WITH THIS BOOK OF VERSE,_Do you that have the child’s diviner part--
66,WITH THIS BOOK OF VERSE,The dear content a love familiar brings--
67,WITH THIS BOOK OF VERSE,"Take these imperfect toys, till in your heart"
68,WITH THIS BOOK OF VERSE,They too attain the form of perfect things?_
69,WITH THIS BOOK OF VERSE,
70,WITH THIS BOOK OF VERSE,
71,WITH THIS BOOK OF VERSE,
72,WITH THIS BOOK OF VERSE,
73,CONTENTS,CONTENTS
74,CONTENTS,
75,CONTENTS,
76,PAGE,PAGE
77,PAGE,
