,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by David Widger from page images generously
5,,provided by the Internet Archive
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,THE BALLAD of ENSIGN JOY
17,,
18,,
19,,By E.W. Hornung
20,,
21,,
22,,E. P. Dutton & Company
23,,
24,,
25,,1917
26,,
27,,
28,,
29,,
30,,THE BALLAD of ENSIGN JOY
31,,
32,,
33,,[Ill 0001]
34,,
35,,
36,,[Ill 0007]
37,,
38,,
39,,[Ill 9011]
40,,IS is the story of
41,,
42,,````Ensign Joy
43,,
44,,````And the obsolete
45,,
46,,`````rank withal
47,,
48,,````That I love for each gentle English
49,,
50,,`````boy
51,,
52,,````Who jumped to his country's
53,,
54,,`````call.
55,,
56,,"````By their fire and fun, and the"
57,,
58,,"`````deeds they've done,"
59,,
60,,````I would gazette them Second to
61,,
62,,`````none
63,,
64,,````Who faces a gun in Gaul!)
65,,
66,,
67,,
68,,|IT is also the story of Ermyntrude
69,,
70,,````A less appropriate name
71,,
72,,````For the dearest prig and the
73,,
74,,`````prettiest prude!
75,,
76,,"````But under it, all the same,"
77,,
78,,````The usual consanguineous squad
79,,
80,,````Had made her an honest child
81,,
82,,`````of God--
83,,
84,,````And left her to play the game.
85,,
86,,
87,,
88,,|IT was just when the grind of
89,,
90,,"`````the Special Reserves,"
91,,
92,,"````Employed upon Coast Defence,"
93,,
94,,````Was getting on every Ensign's
95,,
96,,`````nerves--
97,,
98,,````Sick-keen to be drafted
99,,
100,,`````hence--
101,,
102,,````That they met and played tennis
103,,
104,,"`````and danced and sang,"
105,,
106,,````The lad with the laugh and the
107,,
108,,"`````schoolboy slang,"
109,,
110,,````The girl with the eyes intense.
111,,
112,,
113,,
114,,|YET it wasn't for him that she
115,,
116,,"`````languished and sighed,"
117,,
118,,````But for all of our dear deemed
119,,
120,,`````youth;
121,,
122,,"````And it wasn't for her, but her"
123,,
124,,"`````sex, that he cried,"
125,,
126,,````If he could but have probed
127,,
128,,`````the truth !
129,,
130,,````Did she? She would none of his
131,,
132,,`````hot young heart;
133,,
134,,````As khaki escort he's tall and
135,,
136,,"`````smart,"
137,,
138,,````As lover a shade uncouth.
139,,
140,,
141,,
142,,|HE went with his draft. She
143,,
144,,`````returned to her craft.
145,,
146,,````He wrote in his merry vein:
147,,
148,,"````She read him aloud, and the"
149,,
150,,````Studio laughed!
151,,
152,,````Ermyntrude bore the strain.
153,,
154,,````He was full of gay bloodshed and
155,,
156,,````Old Man Fritz:
157,,
158,,````His flippancy sent her friends
159,,
160,,`````into fits.
161,,
162,,````Ermyntrude frowned with
163,,
164,,`````pain.
165,,
166,,
167,,
168,,|HIS tales of the Sergeant who
169,,
170,,`````swore so hard
171,,
172,,````Left Ermyntrude cold and
173,,
174,,`````prim;
175,,
176,,````The tactless truth of the picture
