,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Charles Aldarondo, Tiffany Vergon, Charles"
5,,Bidwell and the Online Distributed Proofreading Team
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,THE VAGABOND AND OTHER POEMS FROM _PUNCH_
15,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
16,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
17,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,By R. C. Lehmann
18,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
19,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,"Author of ""Anni Fugaces"", ""Crumbs Of Pity"", And ""Light And Shade"""
20,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
21,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
22,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,"London: John Lane, The Bodley Head"
23,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
24,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,New York: John Lane Company MCMXVIII
25,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
26,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,"_Printed in Great Britain by Tumbull & Spears, Edinburgh_"
27,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
28,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
29,THE VAGABOND AND OTHER POEMS FROM _PUNCH_,
30,NOTE,NOTE
31,NOTE,
32,NOTE,All but two of the pieces here printed appeared originally in _Punch_.
33,NOTE,"My thanks are due to Messrs Bradbury, Agnew & Co., the Proprietors of"
34,NOTE,"_Punch_, for permitting me to reprint them here. ""For Wilma"" was first"
35,NOTE,"published in _Blackwood's Magazine_, and appears here by the courtesy"
36,NOTE,of the Editor.
37,NOTE,
38,R. C. L.,R. C. L.
39,R. C. L.,
40,R. C. L.,
41,R. C. L.,
42,CONTENTS,CONTENTS
43,CONTENTS,
44,THE VAGABOND,THE VAGABOND
45,SINGING WATER,SINGING WATER
46,FOR WILMA,FOR WILMA
47,CRAGWELL END,CRAGWELL END
48,THE BIRD IN THE ROOM,THE BIRD IN THE ROOM
49,KILLED IN ACTION,KILLED IN ACTION
50,EPITAPH,EPITAPH
51,"TO FLIGHT-LIEUTENANT ROBINSON, V.C.","TO FLIGHT-LIEUTENANT ROBINSON, V.C."
52,PAGAN FANCIES,PAGAN FANCIES
53,"ROBIN, THE SEA-BOY","ROBIN, THE SEA-BOY"
54,THE BIRTHDAY,THE BIRTHDAY
55,THE DANCE,THE DANCE
56,PANSIES,PANSIES
57,THE DRAGON OF WINTER HILL,THE DRAGON OF WINTER HILL
58,"FLUFFY, A CAT","FLUFFY, A CAT"
