,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by A. Light, and L. Bowser"
5,,
6,,
7,,
8,,
9,,
10,IN FLANDERS FIELDS,IN FLANDERS FIELDS
11,IN FLANDERS FIELDS,
12,IN FLANDERS FIELDS,by John McCrae
13,IN FLANDERS FIELDS,
14,IN FLANDERS FIELDS,"[Canadian Poet, 1872-1918]"
15,IN FLANDERS FIELDS,
16,IN FLANDERS FIELDS,
17,IN FLANDERS FIELDS,With an Essay in Character by Sir Andrew Macphail
18,IN FLANDERS FIELDS,
19,IN FLANDERS FIELDS,
20,IN FLANDERS FIELDS,[This text is taken from the New York edition of 1919.]
21,IN FLANDERS FIELDS,
22,IN FLANDERS FIELDS,
23,IN FLANDERS FIELDS,[Note on text: Italicized stanzas are indented 5 spaces. Italicized
24,IN FLANDERS FIELDS,words or phrases are capitalized. Some slight errors have been
25,IN FLANDERS FIELDS,corrected.]
26,IN FLANDERS FIELDS,
27,IN FLANDERS FIELDS,
28,IN FLANDERS FIELDS,
29,IN FLANDERS FIELDS,
30,IN FLANDERS FIELDS,
31,IN FLANDERS FIELDS,========
32,IN FLANDERS FIELDS,
33,IN FLANDERS FIELDS,"John McCrae, physician, soldier, and poet, died in France a"
34,IN FLANDERS FIELDS,Lieutenant-Colonel with the Canadian forces.
35,IN FLANDERS FIELDS,
36,IN FLANDERS FIELDS,The poem which gives this collection of his lovely verse its name has
37,IN FLANDERS FIELDS,"been extensively reprinted, and received with unusual enthusiasm."
38,IN FLANDERS FIELDS,
39,IN FLANDERS FIELDS,"The volume contains, as well, a striking essay in character by his"
40,IN FLANDERS FIELDS,"friend, Sir Andrew Macphail."
41,IN FLANDERS FIELDS,
42,IN FLANDERS FIELDS,========
43,IN FLANDERS FIELDS,
44,IN FLANDERS FIELDS,
45,IN FLANDERS FIELDS,
46,IN FLANDERS FIELDS,"{Although the poem itself is included shortly, this next section is"
47,IN FLANDERS FIELDS,"included for completeness, and to show John McCrae's punctuation -- also"
48,IN FLANDERS FIELDS,to show that I'm not the only one who forgets lines. -- A. L.}
49,IN FLANDERS FIELDS,
50,IN FLANDERS FIELDS,
51,IN FLANDERS FIELDS,IN FLANDERS FIELDS
52,IN FLANDERS FIELDS,
53,IN FLANDERS FIELDS,In Flanders fields the poppies grow
54,IN FLANDERS FIELDS,"Between the crosses, row on row"
55,IN FLANDERS FIELDS,That mark our place:  and in the sky
56,IN FLANDERS FIELDS,"The larks still bravely singing, fly"
57,IN FLANDERS FIELDS,Scarce heard amid the guns below.
58,IN FLANDERS FIELDS,
59,IN FLANDERS FIELDS,We are the Dead.  Short days ago
60,IN FLANDERS FIELDS,"We lived, felt dawn, saw sunset glow,"
61,IN FLANDERS FIELDS,"Loved, and were loved, and now we lie"
62,IN FLANDERS FIELDS,In Flanders fields.
63,IN FLANDERS FIELDS,
