,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Cindy Horton, Brian Coe, and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,book was produced from images made available by the
7,,HathiTrust Digital Library.)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,THE JUDGEMENT,THE JUDGEMENT
18,OF VALHALLA,OF VALHALLA
19,OF VALHALLA,
20,OF VALHALLA,
21,BY,BY
22,GILBERT FRANKAU,GILBERT FRANKAU
23,GILBERT FRANKAU,
24,GILBERT FRANKAU,
25,NEW YORK,NEW YORK
26,FEDERAL PRINTING COMPANY,FEDERAL PRINTING COMPANY
27,FEDERAL PRINTING COMPANY,1918
28,FEDERAL PRINTING COMPANY,
29,FEDERAL PRINTING COMPANY,
30,FEDERAL PRINTING COMPANY,
31,FEDERAL PRINTING COMPANY,
32,FEDERAL PRINTING COMPANY,"Copyright, 1918"
33,GILBERT FRANKAU,GILBERT FRANKAU
34,GILBERT FRANKAU,
35,GILBERT FRANKAU,_All rights reserved_
36,GILBERT FRANKAU,
37,GILBERT FRANKAU,
38,GILBERT FRANKAU,
39,GILBERT FRANKAU,
40,GILBERT FRANKAU,The Judgement of Valhalla
41,GILBERT FRANKAU,
42,BY GILBERT FRANKAU,BY GILBERT FRANKAU
43,BY GILBERT FRANKAU,
44,BY GILBERT FRANKAU,
45,BY GILBERT FRANKAU,
46,BY GILBERT FRANKAU,
47,_THE DESERTER_,_THE DESERTER_
48,_THE DESERTER_,
49,_THE DESERTER_,
50,_THE DESERTER_,"“I’m sorry I done it, Major.”"
51,_THE DESERTER_,We bandaged the livid face;
52,_THE DESERTER_,"And led him out, ere the wan sun rose,"
53,_THE DESERTER_,To die his death of disgrace.
54,_THE DESERTER_,
55,_THE DESERTER_,The bolt-heads locked to the cartridge;
56,_THE DESERTER_,"The rifles steadied to rest,"
57,_THE DESERTER_,As cold stock nestled at colder cheek
58,_THE DESERTER_,And foresight lined on the breast.
59,_THE DESERTER_,
60,_THE DESERTER_,“_Fire!_” called the Sergeant-Major.
61,_THE DESERTER_,The muzzles flamed as he spoke:
62,_THE DESERTER_,And the shameless soul of a nameless man
63,_THE DESERTER_,Went up in the cordite-smoke.
64,_THE DESERTER_,
65,_THE DESERTER_,
66,_THE DESERTER_,
67,_THE DESERTER_,
68,_THE EYE AND THE TRUTH_,_THE EYE AND THE TRUTH_
69,_THE EYE AND THE TRUTH_,
70,_THE EYE AND THE TRUTH_,
71,_THE EYE AND THE TRUTH_,"Up from the fret of the earth-world, through the Seven Circles of"
72,_THE EYE AND THE TRUTH_,"Flame,"
73,_THE EYE AND THE TRUTH_,"With the seven holes in Its tunic for sign of the death-in-shame,"
74,_THE EYE AND THE TRUTH_,To the little gate of Valhalla the coward-spirit came.
75,_THE EYE AND THE TRUTH_,
