,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Gerard Arthus; paksenarrion; Jana Srna; Special
5,,"Collections, Florida State University; Lilly Library,"
6,,"Indiana University; Brooklyn Public Library; Morris Library,"
7,,Southern Illinois University and the Online Distributed
8,,Proofreading Team at https://www.pgdp.net (This file was
9,,produced from images generously made available by The
10,,Internet Archive/American Libraries.)
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,,
19,,
20,THE GUARDS CAME THROUGH AND OTHER POEMS,THE GUARDS CAME THROUGH AND OTHER POEMS
21,THE GUARDS CAME THROUGH AND OTHER POEMS,
22,THE GUARDS CAME THROUGH AND OTHER POEMS,
23,THE GUARDS CAME THROUGH AND OTHER POEMS,
24,THE GUARDS CAME THROUGH AND OTHER POEMS,
25,BY THE SAME AUTHOR,BY THE SAME AUTHOR
26,BY THE SAME AUTHOR,
27,BY THE SAME AUTHOR,
28,SONGS OF ACTION,SONGS OF ACTION
29,SONGS OF THE ROAD,SONGS OF THE ROAD
30,SONGS OF THE ROAD,
31,THE WHITE COMPANY,THE WHITE COMPANY
32,MICAH CLARKE,MICAH CLARKE
33,THE REFUGEES,THE REFUGEES
34,RODNEY STONE,RODNEY STONE
35,UNCLE BERNAC,UNCLE BERNAC
36,THE ADVENTURES OF SHERLOCK HOLMES,THE ADVENTURES OF SHERLOCK HOLMES
37,MEMOIRS OF SHERLOCK HOLMES,MEMOIRS OF SHERLOCK HOLMES
38,HIS LAST BOW: SOME REMINISCENCES OF SHERLOCK HOLMES,HIS LAST BOW: SOME REMINISCENCES OF SHERLOCK HOLMES
39,THE ADVENTURES OF BRIGADIER GERARD,THE ADVENTURES OF BRIGADIER GERARD
40,THE SIGN OF FOUR,THE SIGN OF FOUR
41,SIR NIGEL,SIR NIGEL
42,CAPTAIN OF THE POLESTAR,CAPTAIN OF THE POLESTAR
43,ROUND THE RED LAMP,ROUND THE RED LAMP
44,THE STARK MUNRO LETTERS,THE STARK MUNRO LETTERS
45,"THE TRAGEDY OF THE ""KOROSKO""","THE TRAGEDY OF THE ""KOROSKO"""
46,"A DUET, WITH AN OCCASIONAL CHORUS","A DUET, WITH AN OCCASIONAL CHORUS"
47,"THE GREEN FLAG, AND OTHER STORIES","THE GREEN FLAG, AND OTHER STORIES"
48,THE ADVENTURES OF GERARD,THE ADVENTURES OF GERARD
49,THE HOUND OF THE BASKERVILLES,THE HOUND OF THE BASKERVILLES
50,THE RETURN OF SHERLOCK HOLMES,THE RETURN OF SHERLOCK HOLMES
51,THROUGH THE MAGIC DOOR,THROUGH THE MAGIC DOOR
52,ROUND THE FIRE STORIES,ROUND THE FIRE STORIES
53,THE LAST GALLEY,THE LAST GALLEY
54,THE LOST WORLD,THE LOST WORLD
55,THE VALLEY OF FEAR,THE VALLEY OF FEAR
