,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Thierry Alberto, Taavi Kalju and the Online"
5,,Distributed Proofreaders Europe at http://dp.rastko.net.
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,SOME DIVERSIONS,SOME DIVERSIONS
17,OF,OF
18,A MAN OF LETTERS,A MAN OF LETTERS
19,A MAN OF LETTERS,
20,A MAN OF LETTERS,
21,BY,BY
22,"EDMUND GOSSE, C.B.","EDMUND GOSSE, C.B."
23,"EDMUND GOSSE, C.B.",
24,"EDMUND GOSSE, C.B.",
25,LONDON,LONDON
26,WILLIAM HEINEMANN,WILLIAM HEINEMANN
27,WILLIAM HEINEMANN,1920
28,WILLIAM HEINEMANN,
29,WILLIAM HEINEMANN,
30,WILLIAM HEINEMANN,_First published October 1919_
31,WILLIAM HEINEMANN,_New Impressions November 1919; February 1920_
32,WILLIAM HEINEMANN,
33,WILLIAM HEINEMANN,
34,WILLIAM HEINEMANN,
35,_OTHER WORKS BY MR. EDMUND GOSSE_,_OTHER WORKS BY MR. EDMUND GOSSE_
36,_OTHER WORKS BY MR. EDMUND GOSSE_,
37,_OTHER WORKS BY MR. EDMUND GOSSE_,
38,_OTHER WORKS BY MR. EDMUND GOSSE_,_Northern Studies_. 1879.
39,_OTHER WORKS BY MR. EDMUND GOSSE_,
40,_OTHER WORKS BY MR. EDMUND GOSSE_,_Life of Gray_. 1882.
41,_OTHER WORKS BY MR. EDMUND GOSSE_,
42,_OTHER WORKS BY MR. EDMUND GOSSE_,_Seventeenth-Century Studies_. 1883.
43,_OTHER WORKS BY MR. EDMUND GOSSE_,
44,_OTHER WORKS BY MR. EDMUND GOSSE_,_Life of Congreve_. 1888.
45,_OTHER WORKS BY MR. EDMUND GOSSE_,
46,_OTHER WORKS BY MR. EDMUND GOSSE_,_A History of Eighteenth-Century Literature_. 1889.
47,_OTHER WORKS BY MR. EDMUND GOSSE_,
48,_OTHER WORKS BY MR. EDMUND GOSSE_,"_Life of Philip Henry Gosse, F.R.S._ 1890."
49,_OTHER WORKS BY MR. EDMUND GOSSE_,
50,_OTHER WORKS BY MR. EDMUND GOSSE_,_Gossip in a Library_. 1891.
51,_OTHER WORKS BY MR. EDMUND GOSSE_,
52,_OTHER WORKS BY MR. EDMUND GOSSE_,_The Secret of Narcisse: A Romance_. 1892.
53,_OTHER WORKS BY MR. EDMUND GOSSE_,
54,_OTHER WORKS BY MR. EDMUND GOSSE_,_Questions at Issue_. 1893.
55,_OTHER WORKS BY MR. EDMUND GOSSE_,
56,_OTHER WORKS BY MR. EDMUND GOSSE_,_Critical Kit-Kats_. 1896.
57,_OTHER WORKS BY MR. EDMUND GOSSE_,
58,_OTHER WORKS BY MR. EDMUND GOSSE_,_A Short History of Modern English Literature_. 1897.
