,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,,Gloucestershire Friends
6,,
7,,[Illustration]
8,,
9,,
10,,
11,,
12,BY THE SAME AUTHOR,BY THE SAME AUTHOR
13,BY THE SAME AUTHOR,
14,BY THE SAME AUTHOR,_Fourth Impression_
15,BY THE SAME AUTHOR,
16,BY THE SAME AUTHOR,A Gloucestershire Lad at Home and Abroad
17,BY THE SAME AUTHOR,
18,BY THE SAME AUTHOR,Cloth 2_s._ net; paper 1_s._ 6_d._ net.
19,BY THE SAME AUTHOR,
20,BY THE SAME AUTHOR,
21,BY THE SAME AUTHOR,“The secret of Mr. Harvey’s power is that he says what other English
22,BY THE SAME AUTHOR,lads in Flanders want to say and cannot.... This modest little
23,BY THE SAME AUTHOR,"volume has real charm, and not a little depth of thought and beauty."
24,BY THE SAME AUTHOR,It contains far more real poetry than many a volume ten times its
25,BY THE SAME AUTHOR,length.”--Bishop Frodsham in _The Saturday Review_.
26,BY THE SAME AUTHOR,
27,BY THE SAME AUTHOR,“A poet of power and a subtle distinction.... This little collection
28,BY THE SAME AUTHOR,"of his poems, which has a Preface by his Commanding Officer, will"
29,BY THE SAME AUTHOR,give him a high place in the Sidneian company of soldier-poets.”--E.
30,BY THE SAME AUTHOR,B. O. in _The Morning Post_.
31,BY THE SAME AUTHOR,
32,BY THE SAME AUTHOR,
33,BY THE SAME AUTHOR,"London: Sidgwick & Jackson, Ltd."
34,BY THE SAME AUTHOR,
35,BY THE SAME AUTHOR,
36,BY THE SAME AUTHOR,
37,BY THE SAME AUTHOR,
38,BY THE SAME AUTHOR,Gloucestershire Friends:
39,BY THE SAME AUTHOR,
40,BY THE SAME AUTHOR,Poems from a German Prison Camp
41,BY THE SAME AUTHOR,
42,BY THE SAME AUTHOR,by
43,BY THE SAME AUTHOR,F. W. Harvey
44,BY THE SAME AUTHOR,
45,BY THE SAME AUTHOR,Author of
46,BY THE SAME AUTHOR,“A Gloucestershire Lad at Home and Abroad”
47,BY THE SAME AUTHOR,
48,BY THE SAME AUTHOR,[Illustration]
49,BY THE SAME AUTHOR,
50,BY THE SAME AUTHOR,Introduction by the Right Rev. BISHOP FRODSHAM
51,BY THE SAME AUTHOR,Canon Residentiary of Gloucester
52,BY THE SAME AUTHOR,
53,BY THE SAME AUTHOR,
54,BY THE SAME AUTHOR,"London: Sidgwick & Jackson, Ltd."
55,BY THE SAME AUTHOR,"3 Adam Street, Adelphi, W.C.2.     1917"
56,BY THE SAME AUTHOR,
57,BY THE SAME AUTHOR,
58,BY THE SAME AUTHOR,
59,BY THE SAME AUTHOR,
60,BY THE SAME AUTHOR,_First published in 1917_
61,BY THE SAME AUTHOR,
62,BY THE SAME AUTHOR,_All rights reserved_
63,BY THE SAME AUTHOR,
64,BY THE SAME AUTHOR,
65,BY THE SAME AUTHOR,
