,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Distributed Proofreaders
5,,
6,,
7,,
8,,
9,,
10,THE RIVERSIDE LITERATURE SERIES,THE RIVERSIDE LITERATURE SERIES
11,THE RIVERSIDE LITERATURE SERIES,
12,THE RIVERSIDE LITERATURE SERIES,
13,A TREASURY OF,A TREASURY OF
14,WAR POETRY,WAR POETRY
15,WAR POETRY,
16,WAR POETRY,
17,BRITISH AND AMERICAN POEMS,BRITISH AND AMERICAN POEMS
18,OF THE WORLD WAR,OF THE WORLD WAR
19,OF THE WORLD WAR,1914-1917
20,OF THE WORLD WAR,
21,OF THE WORLD WAR,
22,OF THE WORLD WAR,"Edited, With Introduction And Notes, By"
23,GEORGE HERBERT CLARKE,GEORGE HERBERT CLARKE
24,GEORGE HERBERT CLARKE,Professor of English in the University of Tennessee
25,GEORGE HERBERT CLARKE,
26,GEORGE HERBERT CLARKE,
27,GEORGE HERBERT CLARKE,
28,GEORGE HERBERT CLARKE,
29,GEORGE HERBERT CLARKE,
30,CONTENTS,CONTENTS
31,CONTENTS,
32,CONTENTS,
33,I. AMERICA,I. AMERICA
34,I. AMERICA,
35,I. AMERICA,
36,I. AMERICA,RUDYARD KIPLING:  The Choice
37,I. AMERICA,
38,I. AMERICA,"HENRY VAN DYKE:  ""Liberty Enlightening the World"""
39,I. AMERICA,
40,I. AMERICA,ROBERT BRIDGES:  To the United States of America
41,I. AMERICA,
42,I. AMERICA,VACHEL LINDSAY:  Abraham Lincoln Walks at Midnight
43,I. AMERICA,
44,I. AMERICA,"JEANNE ROBERT FOSTER:  The ""William P. Frye"""
45,I. AMERICA,
46,I. AMERICA,
47,II. ENGLAND AND AMERICA,II. ENGLAND AND AMERICA
48,II. ENGLAND AND AMERICA,
49,II. ENGLAND AND AMERICA,
50,II. ENGLAND AND AMERICA,FLORENCE T. HOLT:  England and America
51,II. ENGLAND AND AMERICA,
52,II. ENGLAND AND AMERICA,LIEUTENANT CHARLES LANGBRIDGE MORGAN:  To America
53,II. ENGLAND AND AMERICA,
54,II. ENGLAND AND AMERICA,HELEN GRAY CONE:  A Chant of Love for England
55,II. ENGLAND AND AMERICA,
56,II. ENGLAND AND AMERICA,"HARDWICKE DRUMMOND RAWNSLEY:  At St. Paul's: April 20, 1917"
57,II. ENGLAND AND AMERICA,
58,II. ENGLAND AND AMERICA,ROWLAND THIRLMERE:  Jimmy Doane
59,II. ENGLAND AND AMERICA,
60,II. ENGLAND AND AMERICA,"ALFRED NOYES:  Princeton, May, 1917"
61,II. ENGLAND AND AMERICA,
62,II. ENGLAND AND AMERICA,
63,III. ENGLAND,III. ENGLAND
64,III. ENGLAND,
65,III. ENGLAND,
66,III. ENGLAND,SIR HENRY NEWBOLT:  The Vigil
67,III. ENGLAND,
