,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Al Haines
5,,
6,,
7,,
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,"""ALL'S WELL!""","""ALL'S WELL!"""
16,"""ALL'S WELL!""",
17,"""ALL'S WELL!""",
18,BY,BY
19,BY,
20,JOHN OXENHAM,JOHN OXENHAM
21,JOHN OXENHAM,
22,JOHN OXENHAM,
23,JOHN OXENHAM,
24,"AUTHOR OF ""BEES IN AMBER,"" ETC.","AUTHOR OF ""BEES IN AMBER,"" ETC."
25,"AUTHOR OF ""BEES IN AMBER,"" ETC.",
26,"AUTHOR OF ""BEES IN AMBER,"" ETC.",
27,"AUTHOR OF ""BEES IN AMBER,"" ETC.",
28,"AUTHOR OF ""BEES IN AMBER,"" ETC.",
29,NEW YORK,NEW YORK
30,NEW YORK,
31,GEORGE H.  DORAN COMPANY,GEORGE H.  DORAN COMPANY
32,GEORGE H.  DORAN COMPANY,
33,GEORGE H.  DORAN COMPANY,
34,GEORGE H.  DORAN COMPANY,
35,GEORGE H.  DORAN COMPANY,
36,"COPYRIGHT, 1916,","COPYRIGHT, 1916,"
37,"COPYRIGHT, 1916,",
38,BY GEORGE H.  DORAN COMPANY,BY GEORGE H.  DORAN COMPANY
39,BY GEORGE H.  DORAN COMPANY,
40,BY GEORGE H.  DORAN COMPANY,
41,BY GEORGE H.  DORAN COMPANY,
42,BY GEORGE H.  DORAN COMPANY,
43,TO,TO
44,TO,
45,MY SON HUGO,MY SON HUGO
46,MY SON HUGO,
47,MY SON HUGO,2nd LIEUT.  ARGYLL AND SUTHERLAND HIGHLANDERS
48,MY SON HUGO,
49,MY SON HUGO,
50,TO,TO
51,TO,
52,ALL HIS COMRADES IN ARMS,ALL HIS COMRADES IN ARMS
53,ON LAND AND ON SEA,ON LAND AND ON SEA
54,ON LAND AND ON SEA,
55,AND TO,AND TO
56,AND TO,
57,ALL SORELY-TRIED HEARTS,ALL SORELY-TRIED HEARTS
58,AT HOME AND ELSEWHERE,AT HOME AND ELSEWHERE
59,AT HOME AND ELSEWHERE,
60,_THIS VOLUME IS DEDICATED_,_THIS VOLUME IS DEDICATED_
61,_THIS VOLUME IS DEDICATED_,
62,"IN PROFOUNDEST ADMIRATION,","IN PROFOUNDEST ADMIRATION,"
63,"IN MOST LOVING SYMPATHY,","IN MOST LOVING SYMPATHY,"
64,AND IN PERFECT ASSURANCE,AND IN PERFECT ASSURANCE
65,"THAT SINCE GOD IS,","THAT SINCE GOD IS,"
66,RIGHT MUST WIN,RIGHT MUST WIN
67,AND THE FUTURE WILL BE,AND THE FUTURE WILL BE
68,BETTER THAN THE PAST,BETTER THAN THE PAST
69,BETTER THAN THE PAST,
70,BETTER THAN THE PAST,
71,BETTER THAN THE PAST,
72,BETTER THAN THE PAST,
73,FOREWORD,FOREWORD
