,Poem Title,line
0,,
1,THE WAR POEMS,THE WAR POEMS
2,THE WAR POEMS,
3,OF,OF
4,OF,
5,SIEGFRIED SASSOON,SIEGFRIED SASSOON
6,SIEGFRIED SASSOON,
7,SIEGFRIED SASSOON,
8,BY THE AUTHOR OF,BY THE AUTHOR OF
9,BY THE AUTHOR OF,
10,"""THE OLD HUNTSMAN"" AND ""COUNTER ATTACK""","""THE OLD HUNTSMAN"" AND ""COUNTER ATTACK"""
11,"""THE OLD HUNTSMAN"" AND ""COUNTER ATTACK""",
12,"""THE OLD HUNTSMAN"" AND ""COUNTER ATTACK""",
13,"""THE OLD HUNTSMAN"" AND ""COUNTER ATTACK""",
14,LONDON: WILLIAM HEINEMANN,LONDON: WILLIAM HEINEMANN
15,LONDON: WILLIAM HEINEMANN,
16,LONDON: WILLIAM HEINEMANN,1920
17,LONDON: WILLIAM HEINEMANN,
18,LONDON: WILLIAM HEINEMANN,
19,LONDON: WILLIAM HEINEMANN,
20,LONDON: WILLIAM HEINEMANN,
21,LONDON: WILLIAM HEINEMANN,"Dans la trêve désolée de cette matinée, ces hommes"
22,LONDON: WILLIAM HEINEMANN,"qui avaient été tenaillés par la fatigue, fouettés"
23,LONDON: WILLIAM HEINEMANN,"par la pluie, bouleversés par toute une nuit de"
24,LONDON: WILLIAM HEINEMANN,"tonnerre, ces rescapés des volcans et de l'inondation"
25,LONDON: WILLIAM HEINEMANN,"entrevoyaient à quel point la guerre, aussi hideuse"
26,LONDON: WILLIAM HEINEMANN,"au moral qu'au physique, non seulement viole le bon"
27,LONDON: WILLIAM HEINEMANN,"sens, avilit les grandes idées, commande tous les"
28,LONDON: WILLIAM HEINEMANN,crimes--mais ils se rappelaient combien elle avait
29,LONDON: WILLIAM HEINEMANN,développé en eux et autour d'eux tous les mauvais
30,LONDON: WILLIAM HEINEMANN,instincts sans en excepter un seul; la méchanceté
31,LONDON: WILLIAM HEINEMANN,"jusqu'au sadisme, l'égoïsme jusqu'à la férocité, le"
32,LONDON: WILLIAM HEINEMANN,besoin de jouir jusqu'à la folie.
33,LONDON: WILLIAM HEINEMANN,
34,HENRI BARBUSSE.,HENRI BARBUSSE.
35,HENRI BARBUSSE.,(_Le Feu_.)
36,HENRI BARBUSSE.,
37,HENRI BARBUSSE.,
38,HENRI BARBUSSE.,
39,HENRI BARBUSSE.,
40,HENRI BARBUSSE.,
41,NOTE,NOTE
42,NOTE,
43,NOTE,"Of these 64 poems, 12 are now published for the first"
44,NOTE,time. The remainder are selected from two previous
45,NOTE,volumes.
46,NOTE,
47,NOTE,
48,NOTE,
49,NOTE,
50,NOTE,
51,CONTENTS,CONTENTS
52,CONTENTS,
53,I,I
54,I,
55,PRELUDE: THE TROOPS,PRELUDE: THE TROOPS
56,DREAMERS,DREAMERS
57,THE REDEEMER,THE REDEEMER
58,TRENCH DUTY,TRENCH DUTY
59,WIRERS,WIRERS
60,BREAK OF DAY,BREAK OF DAY
61,A WORKING PARTY,A WORKING PARTY
62,STAND-TO: GOOD FRIDAY MORNING,STAND-TO: GOOD FRIDAY MORNING
63,"""IN THE PINK""","""IN THE PINK"""
64,THE HERO,THE HERO
65,BEFORE THE BATTLE,BEFORE THE BATTLE
66,THE ROAD,THE ROAD
67,TWO HUNDRED YEARS AFTER,TWO HUNDRED YEARS AFTER
68,THE DREAM,THE DREAM
69,AT CARNOY,AT CARNOY
70,BATTALION RELIEF,BATTALION RELIEF
71,THE DUG-OUT,THE DUG-OUT
72,THE REAR-GUARD,THE REAR-GUARD
73,I STOOD WITH THE DEAD,I STOOD WITH THE DEAD
74,SUICIDE IN TRENCHES,SUICIDE IN TRENCHES
75,ATTACK,ATTACK
76,COUNTER-ATTACK,COUNTER-ATTACK
77,THE EFFECT,THE EFFECT
78,REMORSE,REMORSE
79,IN AN UNDERGROUND DRESSING-STATION,IN AN UNDERGROUND DRESSING-STATION
80,DIED OF WOUNDS,DIED OF WOUNDS
81,DIED OF WOUNDS,
82,II,II
