,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Charlene Taylor, Brian Wilsden, Bryan Ness and"
5,,the Online Distributed Proofreading Team at
6,,http://www.pgdp.net (This file was produced from images
7,,generously made available by The Internet Archive/American
8,,Libraries.)
9,,
10,,
11,,
12,,
13,,
14,,Transcriber's Note: Italic text is denoted by _underscores_ and bold
15,,text by =equal signs=. Every effort has been made to replicate this
16,,text as faithfully as possible. I have taken the liberty of adding an
17,,additional reference to the CONTENTS page in order to provide a direct
18,,"link to the ""By the Same Author"" information at the end of the book."
19,,"The indentation of the lines of the poem ""Coal and Candlelight"" reverse"
20,,at lines 12/13. This is an obvious typographical error and has been
21,,corrected.
22,,
23,,
24,,
25,,
26,COAL,COAL
27,AND,AND
28,CANDLELIGHT,CANDLELIGHT
29,CANDLELIGHT,
30,CANDLELIGHT,
31,CANDLELIGHT,
32,CANDLELIGHT,
33,_BY THE SAME AUTHOR_,_BY THE SAME AUTHOR_
34,BREAD AND CIRCUSES,BREAD AND CIRCUSES
35,THE BODLEY HEAD,THE BODLEY HEAD
36,THE BODLEY HEAD,
37,THE BODLEY HEAD,
38,THE BODLEY HEAD,
39,THE BODLEY HEAD,
40,COAL AND CANDLELIGHT,COAL AND CANDLELIGHT
41,AND OTHER VERSES,AND OTHER VERSES
42,BY,BY
43,HELEN PARRY EDEN,HELEN PARRY EDEN
44,HELEN PARRY EDEN,
45,"LONDON: JOHN LANE, THE BODLEY HEAD","LONDON: JOHN LANE, THE BODLEY HEAD"
46,NEW YORK: JOHN LANE COMPANY. MCMXVIII,NEW YORK: JOHN LANE COMPANY. MCMXVIII
47,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
48,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
49,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
50,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
51,NEW YORK: JOHN LANE COMPANY. MCMXVIII,"_Printed in Great Britain by_ Butler & Tanner, _Frome and London_."
52,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
53,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
54,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
55,NEW YORK: JOHN LANE COMPANY. MCMXVIII,
56,_TO E. A. P._,_TO E. A. P._
57,_TO E. A. P._,
58,_TO E. A. P._,
59,_TO E. A. P._,_Beyond all boundaries and pales
60,_TO E. A. P._,You led me hillward. With the clouds
61,_TO E. A. P._,We two were driven and the gales
62,_TO E. A. P._,That filled your soul's delightful sails
63,_TO E. A. P._,Shook my faint spirit's shrouds.
64,_TO E. A. P._,
65,_TO E. A. P._,There where the aeons still emboss
66,_TO E. A. P._,Cromlech and cairn and tufa crown
67,_TO E. A. P._,With lichen cold and stag-horn moss
68,_TO E. A. P._,"And callous suns cross and recross,"
