,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Brian Coe, Emmy and the Online Distributed"
5,,Proofreading Team at http://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive/Canadian Libraries)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,THE GREAT WAR IN VERSE AND PROSE,THE GREAT WAR IN VERSE AND PROSE
19,THE GREAT WAR IN VERSE AND PROSE,
20,THE GREAT WAR IN VERSE AND PROSE,Selected and Edited by
21,"J. E. WETHERELL, B.A.","J. E. WETHERELL, B.A."
22,"J. E. WETHERELL, B.A.",
23,"J. E. WETHERELL, B.A.",
24,"J. E. WETHERELL, B.A.",With an Introduction by
25,"HON. H. J. CODY, D.D., LL.D.","HON. H. J. CODY, D.D., LL.D."
26,"HON. H. J. CODY, D.D., LL.D.",Minister of Education for the
27,"HON. H. J. CODY, D.D., LL.D.",Province of Ontario
28,"HON. H. J. CODY, D.D., LL.D.",
29,"HON. H. J. CODY, D.D., LL.D.",[Illustration]
30,"HON. H. J. CODY, D.D., LL.D.",
31,"HON. H. J. CODY, D.D., LL.D.",
32,RECOMMENDED FOR USE IN SCHOOLS,RECOMMENDED FOR USE IN SCHOOLS
33,RECOMMENDED FOR USE IN SCHOOLS,
34,RECOMMENDED FOR USE IN SCHOOLS,
35,RECOMMENDED FOR USE IN SCHOOLS,Printed by Order of
36,RECOMMENDED FOR USE IN SCHOOLS,The Legislative Assembly of Ontario
37,RECOMMENDED FOR USE IN SCHOOLS,
38,RECOMMENDED FOR USE IN SCHOOLS,
39,TORONTO,TORONTO
40,TORONTO,"Printed and Published by A. T. WILGRESS, Printer to the"
41,TORONTO,King's Most Excellent Majesty
42,TORONTO,1919
43,TORONTO,
44,TORONTO,
45,TORONTO,Additional copies of this book may be obtained from the Department of
46,TORONTO,"Education, Parliament Buildings, Toronto, for twenty cents each."
47,TORONTO,
48,TORONTO,
49,"COPYRIGHT, CANADA, 1919, BY","COPYRIGHT, CANADA, 1919, BY"
50,THE MINISTER OF EDUCATION FOR ONTARIO,THE MINISTER OF EDUCATION FOR ONTARIO
51,THE MINISTER OF EDUCATION FOR ONTARIO,
52,THE MINISTER OF EDUCATION FOR ONTARIO,
53,THE MINISTER OF EDUCATION FOR ONTARIO,
54,THE MINISTER OF EDUCATION FOR ONTARIO,
55,CONTENTS,CONTENTS
56,CONTENTS,
57,CONTENTS,
58,PAGE,PAGE
59,PAGE,"""For All We Have and Are""               Kipling, Rudyard           1"
60,PAGE,"Instructions to the British Soldier     Kitchener, Lord            3"
61,PAGE,"Pro Patria                              Seaman, Sir Owen           4"
62,PAGE,"Statement in House of Lords             Kitchener, Lord            5"
63,PAGE,"Between Midnight and Morning            Seaman, Sir Owen           7"
64,PAGE,"Vigil, The                              Newbolt, Sir Henry         7"
