,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Carlo Traverso, Brian Wilsden, Lisa Anne"
5,,Hatfield and the Online Distributed Proofreading Team at
6,,http://www.pgdp.net (This file was produced from images
7,,generously made available by The Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,FARM LEGENDS.,FARM LEGENDS.
18,FARM LEGENDS.,
19,FARM LEGENDS.,
20,FARM LEGENDS.,
21,FARM LEGENDS.,
22,FARM LEGENDS.,[Illustration:
23,FARM LEGENDS.,
24,FARM LEGENDS.,"""THEY STOOD IN THE SHADE OF THE WESTERN DOOR.""      _Page 32._]"
25,FARM LEGENDS.,
26,FARM LEGENDS.,
27,FARM LEGENDS.,
28,FARM LEGENDS.,
29,FARM LEGENDS,FARM LEGENDS
30,FARM LEGENDS,
31,BY WILL CARLETON,BY WILL CARLETON
32,BY WILL CARLETON,
33,"AUTHOR OF ""FARM BALLADS""","AUTHOR OF ""FARM BALLADS"""
34,"AUTHOR OF ""FARM BALLADS""",
35,_ILLUSTRATED_,_ILLUSTRATED_
36,_ILLUSTRATED_,
37,_ILLUSTRATED_,[Illustration: Colophon]
38,_ILLUSTRATED_,
39,NEW YORK,NEW YORK
40,"HARPER & BROTHERS, PUBLISHERS","HARPER & BROTHERS, PUBLISHERS"
41,"HARPER & BROTHERS, PUBLISHERS",
42,FRANKLIN SQUARE,FRANKLIN SQUARE
43,FRANKLIN SQUARE,
44,FRANKLIN SQUARE,
45,FRANKLIN SQUARE,
46,FRANKLIN SQUARE,
47,FRANKLIN SQUARE,"Entered according to Act of Congress, in the year 1875, by"
48,FRANKLIN SQUARE,
49,"HARPER & BROTHERS,","HARPER & BROTHERS,"
50,"HARPER & BROTHERS,",
51,"HARPER & BROTHERS,","In the Office of the Librarian of Congress, at Washington."
52,"HARPER & BROTHERS,",
53,"HARPER & BROTHERS,",
54,"HARPER & BROTHERS,","Copyright, 1887, by HARPER & BROTHERS."
55,"HARPER & BROTHERS,",
56,"HARPER & BROTHERS,",
57,"HARPER & BROTHERS,",
58,"HARPER & BROTHERS,",
59,TO,TO
60,"THE MEMORY OF A NOBLEMAN,","THE MEMORY OF A NOBLEMAN,"
61,MY,MY
62,FARMER FATHER.,FARMER FATHER.
63,FARMER FATHER.,
64,FARMER FATHER.,
65,FARMER FATHER.,
66,FARMER FATHER.,
67,PREFACE.,PREFACE.
68,PREFACE.,
69,PREFACE.,
70,PREFACE.,"The ""Farm Ballads"" have met with so kind and general a reception as to"
71,PREFACE.,encourage the publishing of a companion volume.
72,PREFACE.,
73,PREFACE.,"In this book, also, the author has aimed to give expression to the"
74,PREFACE.,"truth, that with every person, even if humble or debased, there may"
75,PREFACE.,"be some good, worth lifting up and saving; that in each human being,"
76,PREFACE.,"though revered and seemingly immaculate, are some faults which deserve"
