,Poem Title,line
0,,
1,,
2,,
3,,
4,,This eBook was produced by David Widger
5,,
6,,
7,,
8,,
9,,
10,PERSONAL POEMS,PERSONAL POEMS
11,PERSONAL POEMS,
12,BY,BY
13,BY,
14,JOHN GREENLEAF WHITTIER,JOHN GREENLEAF WHITTIER
15,JOHN GREENLEAF WHITTIER,
16,JOHN GREENLEAF WHITTIER,
17,JOHN GREENLEAF WHITTIER,
18,CONTENTS,CONTENTS
19,CONTENTS,
20,PERSONAL POEMS,PERSONAL POEMS
21,A LAMENT,A LAMENT
22,TO THE MEMORY OF CHARLES B. STORRS,TO THE MEMORY OF CHARLES B. STORRS
23,LINES ON THE DEATH OF S. OLIVER TORREY,LINES ON THE DEATH OF S. OLIVER TORREY
24,"TO ----, WITH A COPY OF WOOLMAN'S JOURNAL","TO ----, WITH A COPY OF WOOLMAN'S JOURNAL"
25,LEGGETT'S MONUMENT,LEGGETT'S MONUMENT
26,"TO A FRIEND, ON HER RETURN FROM EUROPE","TO A FRIEND, ON HER RETURN FROM EUROPE"
27,LUCY HOOPER,LUCY HOOPER
28,FOLLEN,FOLLEN
29,TO J. P.,TO J. P.
30,CHALKLEY HALL,CHALKLEY HALL
31,GONE,GONE
32,TO RONGE,TO RONGE
33,CHANNING,CHANNING
34,TO MY FRIEND ON THE DEATH OF HIS SISTER,TO MY FRIEND ON THE DEATH OF HIS SISTER
35,DANIEL WHEELER,DANIEL WHEELER
36,TO FREDRIKA BREMER,TO FREDRIKA BREMER
37,TO AVIS KEENE,TO AVIS KEENE
38,THE HILL-TOP,THE HILL-TOP
39,ELLIOTT,ELLIOTT
40,ICHABOD,ICHABOD
41,THE LOST OCCASION,THE LOST OCCASION
42,WORDSWORTH,WORDSWORTH
43,TO ---- LINES WRITTEN AFTER A SUMMER DAY'S EXCURSION,TO ---- LINES WRITTEN AFTER A SUMMER DAY'S EXCURSION
44,IN PEACE,IN PEACE
45,BENEDICITE,BENEDICITE
46,KOSSUTH,KOSSUTH
47,TO MY OLD SCHOOLMASTER,TO MY OLD SCHOOLMASTER
48,TO MY OLD SCHOOLMASTER,
49,THE CROSS,THE CROSS
50,THE HERO,THE HERO
51,RANTOUL,RANTOUL
52,WILLIAM FORSTER,WILLIAM FORSTER
53,TO CHARLES SUMNER,TO CHARLES SUMNER
54,BURNS,BURNS
55,TO GEORGE B. CHEEVER,TO GEORGE B. CHEEVER
56,TO JAMES T. FIELDS,TO JAMES T. FIELDS
57,THE MEMORY OF BURNS,THE MEMORY OF BURNS
58,IN REMEMBRANCE OF JOSEPH STURGER,IN REMEMBRANCE OF JOSEPH STURGER
59,BROWN OF OSSAWATOMIE,BROWN OF OSSAWATOMIE
60,NAPLES,NAPLES
61,A MEMORIAL,A MEMORIAL
62,BRYANT ON HIS BIRTHDAY,BRYANT ON HIS BIRTHDAY
