,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Emmy, MFR and the Online Distributed"
5,,Proofreading Team at http://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,---------------------------------------
17,,This ebook is dedicated to
18,EMMY,EMMY
19,EMMY,"friend, colleague, mentor, role model"
20,EMMY,who fell off the planet far too soon.
21,EMMY,---------------------------------------
22,EMMY,
23,EMMY,
24,EMMY,
25,EMMY,
26,EMMY,Louise Imogen Guiney.
27,EMMY,
28,EMMY,"A ROADSIDE HARP. 16mo, $1.00."
29,EMMY,
30,EMMY,"THE WHITE SAIL, AND OTHER POEMS. 16mo,"
31,EMMY,$1.25.
32,EMMY,
33,EMMY,"SONGS AT THE START. 16mo, $1.00."
34,EMMY,
35,"THE MARTYRS’ IDYL, AND SHORTER POEMS.","THE MARTYRS’ IDYL, AND SHORTER POEMS."
36,"THE MARTYRS’ IDYL, AND SHORTER POEMS.","16mo, $1.00."
37,"THE MARTYRS’ IDYL, AND SHORTER POEMS.",
38,"HOUGHTON, MIFFLIN & CO.","HOUGHTON, MIFFLIN & CO."
39,BOSTON AND NEW YORK.,BOSTON AND NEW YORK.
40,BOSTON AND NEW YORK.,
41,BOSTON AND NEW YORK.,
42,BOSTON AND NEW YORK.,
43,BOSTON AND NEW YORK.,
44,BOSTON AND NEW YORK.,The Martyrs’ Idyl
45,BOSTON AND NEW YORK.,And Shorter Poems
46,BOSTON AND NEW YORK.,
47,BY LOUISE IMOGEN GUINEY,BY LOUISE IMOGEN GUINEY
48,BY LOUISE IMOGEN GUINEY,
49,BY LOUISE IMOGEN GUINEY,[Illustration]
50,BY LOUISE IMOGEN GUINEY,
51,BOSTON AND NEW YORK,BOSTON AND NEW YORK
52,"HOUGHTON, MIFFLIN AND COMPANY","HOUGHTON, MIFFLIN AND COMPANY"
53,"HOUGHTON, MIFFLIN AND COMPANY",
54,"HOUGHTON, MIFFLIN AND COMPANY","The Riverside Press, Cambridge"
55,"HOUGHTON, MIFFLIN AND COMPANY",1899
56,"HOUGHTON, MIFFLIN AND COMPANY",
57,"HOUGHTON, MIFFLIN AND COMPANY",
58,"HOUGHTON, MIFFLIN AND COMPANY",
59,"HOUGHTON, MIFFLIN AND COMPANY",
60,"COPYRIGHT, 1899, BY LOUISE IMOGEN GUINEY","COPYRIGHT, 1899, BY LOUISE IMOGEN GUINEY"
61,ALL RIGHTS RESERVED,ALL RIGHTS RESERVED
62,ALL RIGHTS RESERVED,
63,ALL RIGHTS RESERVED,
64,ALL RIGHTS RESERVED,
65,ALL RIGHTS RESERVED,
66,THE MARTYRS’ IDYL,THE MARTYRS’ IDYL
67,THE MARTYRS’ IDYL,
68,TO KATHARINE AND GILES,TO KATHARINE AND GILES
69,TO KATHARINE AND GILES,
