,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Emmanuel Ackerman, Tim Lindell and the Online"
5,,Distributed Proofreading Team at http://www.pgdp.net (This
6,,file was produced from images generously made available
7,,by The Internet Archive/Canadian Libraries)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,,
18,THE MODERN,THE MODERN
19,TRAVELLER,TRAVELLER
20,TRAVELLER,
21,TRAVELLER,
22,BY,BY
23,BY,H. B. and B. T. B.
24,BY,_Authors of “More Beasts (For Worse Children)”_
25,BY,
26,BY,
27,BY,
28,BY,
29,EDWARD ARNOLD,EDWARD ARNOLD
30,"37, BEDFORD STREET, LONDON","37, BEDFORD STREET, LONDON"
31,"37, BEDFORD STREET, LONDON",1898
32,"37, BEDFORD STREET, LONDON",
33,"37, BEDFORD STREET, LONDON",
34,"37, BEDFORD STREET, LONDON",
35,"37, BEDFORD STREET, LONDON",
36,BY THE SAME AUTHORS.,BY THE SAME AUTHORS.
37,BY THE SAME AUTHORS.,
38,BAD CHILD’S BOOK OF BEASTS.,BAD CHILD’S BOOK OF BEASTS.
39,BAD CHILD’S BOOK OF BEASTS.,"Fcap. 4to., 2s. 6d. nett."
40,"ALDEN & CO., OXFORD.","ALDEN & CO., OXFORD."
41,"ALDEN & CO., OXFORD.",
42,"ALDEN & CO., OXFORD.",MORE BEASTS (for Worse Children).
43,"ALDEN & CO., OXFORD.","Demy 4to., 3s. 6d."
44,"EDWARD ARNOLD, LONDON.","EDWARD ARNOLD, LONDON."
45,"EDWARD ARNOLD, LONDON.",
46,"EDWARD ARNOLD, LONDON.",
47,"EDWARD ARNOLD, LONDON.",
48,"EDWARD ARNOLD, LONDON.",
49,"EDWARD ARNOLD, LONDON.",[Illustration: Forgive the litter in the room. ** Our traveller and a
50,"EDWARD ARNOLD, LONDON.",journalist in a room littered with miscellaneous African artifacts.]
51,"EDWARD ARNOLD, LONDON.",
52,"EDWARD ARNOLD, LONDON.",
53,"EDWARD ARNOLD, LONDON.",
54,"EDWARD ARNOLD, LONDON.",
55,THE MODERN TRAVELLER.,THE MODERN TRAVELLER.
56,THE MODERN TRAVELLER.,
57,THE MODERN TRAVELLER.,
58,THE MODERN TRAVELLER.,
59,THE MODERN TRAVELLER.,
60,I.,I.
61,I.,
62,I.,"The _Daily Menace_, I presume?"
63,I.,Forgive the litter in the room.
64,I.,I can’t explain to you
65,I.,How out of place a man like me
66,I.,"Would be without the things you see,--"
67,I.,The Shields and Assegais and odds
68,I.,And ends of little savage gods.
69,I.,Be seated; take a pew.
70,I.,"(Excuse the phrase. I’m rather rough,"
71,I.,And--pardon me!--but have you got
72,I.,A pencil? I’ve another here:
73,I.,"The one that you have brought, I fear,"
74,I.,Will not be long enough.)
75,I.,
76,I.,"[Illustration ** A journalist taking notes from our traveller,"
77,I.,who is talking.]
