,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Produced by Chuck Greif, MWS and the Online Distributed"
5,,Proofreading Team at http://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive/Canadian Libraries)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,[Illustration:
17,,
18,_THE,_THE
19,CAMEO,CAMEO
20,SERIES_],SERIES_]
21,SERIES_],
22,SERIES_],
23,SERIES_],
24,SERIES_],
25,_A LONDON,_A LONDON
26,PLANE TREE_,PLANE TREE_
27,PLANE TREE_,
28,PLANE TREE_,
29,PLANE TREE_,
30,PLANE TREE_,
31,BY THE SAME AUTHOR.,BY THE SAME AUTHOR.
32,BY THE SAME AUTHOR.,
33,BY THE SAME AUTHOR.,
34,"A MINOR POET, AND OTHER VERSE.","A MINOR POET, AND OTHER VERSE."
35,"A MINOR POET, AND OTHER VERSE.",THE ROMANCE OF A SHOP (_A Novel_).
36,"A MINOR POET, AND OTHER VERSE.",REUBEN SACHS (_A Novel_).
37,"A MINOR POET, AND OTHER VERSE.",
38,"A MINOR POET, AND OTHER VERSE.",[Illustration:
39,"A MINOR POET, AND OTHER VERSE.",
40,A LONDON,A LONDON
41,PLANE-TREE],PLANE-TREE]
42,PLANE-TREE],
43,PLANE-TREE],
44,PLANE-TREE],
45,PLANE-TREE],
46,PLANE-TREE],A London Plane-Tree
47,PLANE-TREE],
48,PLANE-TREE],and other _Verse_
49,PLANE-TREE],by
50,AMY LEVY,AMY LEVY
51,AMY LEVY,
52,CAMEO,CAMEO
53,SERIES,SERIES
54,SERIES,
55,T. FISHER UNWIN PATERNOSTER SQ.,T. FISHER UNWIN PATERNOSTER SQ.
56,"LONDON, E.C. MDCCCLXXXIX","LONDON, E.C. MDCCCLXXXIX"
57,"LONDON, E.C. MDCCCLXXXIX",
58,"LONDON, E.C. MDCCCLXXXIX",
59,"LONDON, E.C. MDCCCLXXXIX",
60,"LONDON, E.C. MDCCCLXXXIX",
61,IN SAME SERIES.,IN SAME SERIES.
62,IN SAME SERIES.,
63,IN SAME SERIES.,
64,IN SAME SERIES.,1. The Lady from the Sea. By HENRIK IBSEN.
65,IN SAME SERIES.,
66,IN SAME SERIES.,"3. Wordsworth’s Grave, and Other Poems. By WILLIAM WATSON."
67,IN SAME SERIES.,
68,IN SAME SERIES.,"4. Sakuntalā; or, The Fatal Ring. By KĀLIDĀSA. Translated by Sir"
69,IN SAME SERIES.,WILLIAM JONES. Introduction by Prof. RHYS DAVIDS.
70,IN SAME SERIES.,
71,IN SAME SERIES.,
72,IN SAME SERIES.,_The proofs of this volume were corrected by the Author about a week
73,IN SAME SERIES.,before her death._
74,IN SAME SERIES.,
75,IN SAME SERIES.,"_Mine is an urban Muse, and bound_"
76,IN SAME SERIES.,_By some strange law to paven ground._
