,Poem Title,line
0,,
1,,
2,,
3,,
4,,"Transcribed from the 1903 John Lane edition by David Price, email"
5,,ccx074@coventry.ac.uk
6,,
7,,
8,,
9,,
10,,
11,,Poems by Alice Meynell
12,,
13,,
14,,Contents:
15,,
16,SONNET--MY HEART SHALL BE THY GARDEN,SONNET--MY HEART SHALL BE THY GARDEN
17,SONNET--THOUGHTS IN SEPARATION,SONNET--THOUGHTS IN SEPARATION
18,TO A POET,TO A POET
19,SONG OF THE SPRING TO THE SUMMER,SONG OF THE SPRING TO THE SUMMER
20,TO THE BELOVED,TO THE BELOVED
21,MEDITATION,MEDITATION
22,TO THE BELOVED DEAD--A LAMENT,TO THE BELOVED DEAD--A LAMENT
23,SONNET,SONNET
24,IN AUTUMN,IN AUTUMN
25,A LETTER FROM A GIRL TO HER OWN OLD AGE,A LETTER FROM A GIRL TO HER OWN OLD AGE
26,SONG,SONG
27,BUILDERS OF RUINS,BUILDERS OF RUINS
28,SONNET,SONNET
29,SONG OF THE DAY TO THE NIGHT,SONG OF THE DAY TO THE NIGHT
30,'SOEUR MONIQUE','SOEUR MONIQUE'
31,IN EARLY SPRING,IN EARLY SPRING
32,PARTED,PARTED
33,REGRETS,REGRETS
34,SONG,SONG
35,SONNET--IN FEBRUARY,SONNET--IN FEBRUARY
36,SAN LORENZO GIUSTINIANI'S MOTHER,SAN LORENZO GIUSTINIANI'S MOTHER
37,SONNET--THE LOVE OF NARCISSUS,SONNET--THE LOVE OF NARCISSUS
38,TO A LOST MELODY,TO A LOST MELODY
39,SONNET--THE POET TO NATURE,SONNET--THE POET TO NATURE
40,THE POET TO HIS CHILDHOOD,THE POET TO HIS CHILDHOOD
41,SONNET,SONNET
42,AN UNMARKED FESTIVAL,AN UNMARKED FESTIVAL
43,SONNET--THE NEOPHYTE,SONNET--THE NEOPHYTE
44,SONNET--SPRING ON THE ALBAN HILLS,SONNET--SPRING ON THE ALBAN HILLS
45,SONG OF THE NIGHT AT DAYBREAK,SONG OF THE NIGHT AT DAYBREAK
46,SONNET--TO A DAISY,SONNET--TO A DAISY
47,SONNET--TO ONE POEM IN A SILENT TIME,SONNET--TO ONE POEM IN A SILENT TIME
48,FUTURE POETRY,FUTURE POETRY
49,THE POET SINGS TO HER POET,THE POET SINGS TO HER POET
50,A POET'S SONNET,A POET'S SONNET
51,THE MODERN POET,THE MODERN POET
52,AFTER A PARTING,AFTER A PARTING
53,RENOUNCEMENT,RENOUNCEMENT
54,VENI CREATOR,VENI CREATOR
55,VENI CREATOR,
56,VENI CREATOR,
57,VENI CREATOR,
58,VENI CREATOR,
59,DEDICATION,DEDICATION
60,DEDICATION,
61,DEDICATION,
62,TO W. M.,TO W. M.
63,TO W. M.,
64,TO W. M.,"_Most of these verses were written in the author's early youth, and were"
