,Poem Title,line
0,,
1,,
2,,
3,,
4,,
5,WOMAN FREE,WOMAN FREE
6,WOMAN FREE,
7,WOMAN FREE,
8,BY,BY
9,ELLIS ETHELMER,ELLIS ETHELMER
10,ELLIS ETHELMER,
11,ELLIS ETHELMER,
12,ELLIS ETHELMER,1893
13,PUBLISHED BY THE,PUBLISHED BY THE
14,WOMEN’S EMANCIPATION UNION,WOMEN’S EMANCIPATION UNION
15,WOMEN’S EMANCIPATION UNION,
16,WOMEN’S EMANCIPATION UNION,
17,WOMEN’S EMANCIPATION UNION,_Hon. Sec._:—MRS. WOLSTENHOLME ELMY
18,"BUXTON HOUSE, CONGLETON","BUXTON HOUSE, CONGLETON"
19,"BUXTON HOUSE, CONGLETON",
20,"BUXTON HOUSE, CONGLETON",
21,"[_PRICE FIVE SHILLINGS, POST FREE_]","[_PRICE FIVE SHILLINGS, POST FREE_]"
22,"[_PRICE FIVE SHILLINGS, POST FREE_]",
23,"[_PRICE FIVE SHILLINGS, POST FREE_]",
24,"[_PRICE FIVE SHILLINGS, POST FREE_]",
25,"[_PRICE FIVE SHILLINGS, POST FREE_]",
26,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.","WYMAN AND SONS, LIMITED, LONDON AND REDHILL."
27,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.",
28,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.","“Le philosophe, en étudiant les lois de la Nature, acquiert chaque"
29,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.",jour la conviction que de leur violation seule naissent tous les maux
30,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.",dont gémit l’humanité.”
31,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.",
32,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.","“The philosopher, in studying the laws of Nature, acquires more deeply"
33,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.",every day the conviction that from their abuse alone spring all the
34,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.",evils from which humanity is groaning.”
35,"WYMAN AND SONS, LIMITED, LONDON AND REDHILL.",
36,DR. MENVILLE DE PONSAN,DR. MENVILLE DE PONSAN
37,DR. MENVILLE DE PONSAN,"(Histoire de la Femme; Vol. III., p. 3)."
38,DR. MENVILLE DE PONSAN,
39,DR. MENVILLE DE PONSAN,
40,DR. MENVILLE DE PONSAN,
41,DR. MENVILLE DE PONSAN,
42,WOMAN FREE.,WOMAN FREE.
43,WOMAN FREE.,
44,WOMAN FREE.,
45,I.,I.
46,I.,
47,I.,"Source of the Light that cheers this later day,"
48,I.,Science calm moves to spread her sovereign sway;
49,I.,"Research and Reason, ranged on either hand,"
50,I.,Proclaim her message to each waiting land;
51,I.,"In truths whose import stands but part revealed,"
52,I.,Till man befit himself those truths to wield;
53,I.,"Since to high Knowledge duties high belong,"
