,Poem Title,line
0,,
1,,
2,,
3,,[Illustration: RICHARDSON’S.
4,,
5,,_Derby. Published for T Richardson._
6,,
7,NEW VALENTINE WRITER],NEW VALENTINE WRITER]
8,NEW VALENTINE WRITER],
9,NEW VALENTINE WRITER],
10,NEW VALENTINE WRITER],
11,NEW VALENTINE WRITER],
12,RICHARDSON’S,RICHARDSON’S
13,RICHARDSON’S,
14,NEW,NEW
15,NEW,
16,_LONDON FASHIONABLE_,_LONDON FASHIONABLE_
17,_LONDON FASHIONABLE_,
18,GENTLEMAN’S,GENTLEMAN’S
19,GENTLEMAN’S,
20,GENTLEMAN’S,Valentine Writer
21,GENTLEMAN’S,
22,"OR, THE","OR, THE"
23,"OR, THE",
24,_LOVER’S OWN BOOK_,_LOVER’S OWN BOOK_
25,_LOVER’S OWN BOOK_,
26,FOR THIS YEAR:,FOR THIS YEAR:
27,FOR THIS YEAR:,
28,FOR THIS YEAR:,Containing a very choice selection of
29,FOR THIS YEAR:,
30,"_ORIGINAL AND POPULAR VALENTINES_,","_ORIGINAL AND POPULAR VALENTINES_,"
31,"_ORIGINAL AND POPULAR VALENTINES_,",
32,WITH,WITH
33,WITH,
34,_APPROPRIATE ANSWERS_.,_APPROPRIATE ANSWERS_.
35,_APPROPRIATE ANSWERS_.,
36,_APPROPRIATE ANSWERS_.,"Love rules the court, the camp, the grove,"
37,_APPROPRIATE ANSWERS_.,"And men below, and saints above;"
38,_APPROPRIATE ANSWERS_.,"For love is heaven, and heaven is love."
39,_APPROPRIATE ANSWERS_.,
40,_APPROPRIATE ANSWERS_.,
41,DERBY:,DERBY:
42,THOMAS RICHARDSON;,THOMAS RICHARDSON;
43,"SIMPKIN AND MARSHALL, LONDON.","SIMPKIN AND MARSHALL, LONDON."
44,"SIMPKIN AND MARSHALL, LONDON.",
45,"SIMPKIN AND MARSHALL, LONDON.",
46,"SIMPKIN AND MARSHALL, LONDON.",
47,"SIMPKIN AND MARSHALL, LONDON.",
48,THE,THE
49,THE,
50,_NEW LONDON FASHIONABLE_,_NEW LONDON FASHIONABLE_
51,_NEW LONDON FASHIONABLE_,
52,_GENTLEMAN’S_,_GENTLEMAN’S_
53,_GENTLEMAN’S_,
54,VALENTINE WRITER.,VALENTINE WRITER.
55,VALENTINE WRITER.,
56,VALENTINE WRITER.,
57,FROM A GENTLEMAN.,FROM A GENTLEMAN.
58,FROM A GENTLEMAN.,
59,FROM A GENTLEMAN.,"As I wander’d about ’tother day full of thought,"
60,FROM A GENTLEMAN.,With the subject of love I was very much caught;
61,FROM A GENTLEMAN.,"Whether best to live single, or best with a wife,"
62,FROM A GENTLEMAN.,I assure you within me was terrible strife.
63,FROM A GENTLEMAN.,
64,FROM A GENTLEMAN.,"Thinks I to myself, one is stupid alone,"
65,FROM A GENTLEMAN.,"And I’m sure I have read, “two is better than one;”"
