,Poem Title,line
0,,
1,,
2,,E-text prepared by Emmanuel Ackerman and the Online Distributed
3,,Proofreading Team (http://www.pgdp.net) from page images generously made
4,,available by Internet Archive (https://archive.org)
5,,
6,,
7,,
8,,Note: Images of the original pages are available through
9,,Internet Archive. See
10,,https://archive.org/details/hafizinlondontra00hafiuoft
11,,
12,,
13,,
14,,
15,,
16,HAFIZ IN LONDON,HAFIZ IN LONDON
17,HAFIZ IN LONDON,
18,HAFIZ IN LONDON,
19,HAFIZ IN LONDON,Printed by
20,HAFIZ IN LONDON,"Spottiswoode and Co., New-Street Square"
21,HAFIZ IN LONDON,London
22,HAFIZ IN LONDON,
23,HAFIZ IN LONDON,
24,HAFIZ IN LONDON,HAFIZ IN LONDON
25,HAFIZ IN LONDON,
26,HAFIZ IN LONDON,by
27,HAFIZ IN LONDON,
28,HAFIZ IN LONDON,"JUSTIN HUNTLY McCARTHY, M.P."
29,HAFIZ IN LONDON,
30,HAFIZ IN LONDON,
31,HAFIZ IN LONDON,ﺍﻛﺮ ﺑﺰﻟﻒ ﺫﺭﺍﺯ ﺗﻮ ﺩﺳﻦ ﻣﺎ ﻧﺮ ﺳﺪ‏
32,HAFIZ IN LONDON,ﻛﻨﺎﻩ ﺑﺨﺖ ﭘﺮﻳﺸﺎﻥ ﻭ ﺩﺳﺖ ﻛﻮﺗﻪ ﻣﺎﺳﺖ‏
33,HAFIZ IN LONDON,
34,HAFIZ IN LONDON,
35,HAFIZ IN LONDON,
36,HAFIZ IN LONDON,
37,HAFIZ IN LONDON,
38,HAFIZ IN LONDON,
39,HAFIZ IN LONDON,
40,HAFIZ IN LONDON,London
41,HAFIZ IN LONDON,"Chatto & Windus, Piccadilly"
42,HAFIZ IN LONDON,1886
43,HAFIZ IN LONDON,
44,HAFIZ IN LONDON,[The right of translation is reserved]
45,HAFIZ IN LONDON,
46,HAFIZ IN LONDON,
47,HAFIZ IN LONDON,
48,HAFIZ IN LONDON,
49,_DEDICATION._,_DEDICATION._
50,_DEDICATION._,
51,_DEDICATION._,
52,_DEDICATION._,"Ferangis, at thy feet I lay"
53,_DEDICATION._,These roses from the haunted coast
54,_DEDICATION._,"Of Faristan, whose poets boast"
55,_DEDICATION._,Their Rocknabad and Mosellay;
56,_DEDICATION._,"For I was in Shiraz to-day,"
57,_DEDICATION._,"With ancient Hafiz for my host,"
58,_DEDICATION._,"Who, like a comfortable ghost,"
59,_DEDICATION._,With Persian roses crowned my stay.
60,_DEDICATION._,They are thy tribute from the land
61,_DEDICATION._,"Of Khayyam and our Khalifate,"
62,_DEDICATION._,For on their crimson folds of fate
63,_DEDICATION._,A wizard ciphered with his wand
64,_DEDICATION._,"Words which I dare not here translate,"
65,_DEDICATION._,But you will read and understand.
66,_DEDICATION._,
67,_DEDICATION._,
68,_DEDICATION._,
69,_DEDICATION._,
