,Poem Title,line
0,,
1,,
2,,
3,,
4,,Produced by Judith Wirawan and The Online Distributed
5,,Proofreading Team at http://www.pgdp.net (This file was
6,,produced from images generously made available by The
7,,Internet Archive)
8,,
9,,
10,,
11,,
12,,
13,,
14,,
15,,
16,,
17,A SUMMER'S POEMS,A SUMMER'S POEMS
18,A SUMMER'S POEMS,
19,A SUMMER'S POEMS,
20,BY,BY
21,BY,
22,F. J. LYS,F. J. LYS
23,F. J. LYS,
24,F. J. LYS,
25,LONDON,LONDON
26,SEELEY AND CO. LIMITED,SEELEY AND CO. LIMITED
27,"ESSEX STREET, STRAND","ESSEX STREET, STRAND"
28,"ESSEX STREET, STRAND",1893
29,"ESSEX STREET, STRAND",
30,"ESSEX STREET, STRAND",
31,"ESSEX STREET, STRAND","These poems were written,--except No. III., which was partly written two"
32,"ESSEX STREET, STRAND","or three weeks earlier,--during a stay of six weeks, in August and"
33,"ESSEX STREET, STRAND","September, at Hallstatt, among the mountains of Upper Austria."
34,"ESSEX STREET, STRAND",
35,"ESSEX STREET, STRAND","They are published at once, not because I am unaware of their defects,"
36,"ESSEX STREET, STRAND","but in the hope that, in spite of these, they may give some small"
37,"ESSEX STREET, STRAND",pleasure to a few friends and other readers.
38,"ESSEX STREET, STRAND",
39,F. J. L.,F. J. L.
40,F. J. L.,
41,"OXFORD,","OXFORD,"
42,"OXFORD,","_September 28th, 1893_."
43,"OXFORD,",
44,"OXFORD,",
45,"OXFORD,",
46,"OXFORD,",
47,A SUMMER'S POEMS.,A SUMMER'S POEMS.
48,A SUMMER'S POEMS.,
49,A SUMMER'S POEMS.,
50,A SUMMER'S POEMS.,
51,A SUMMER'S POEMS.,
52,I.,I.
53,I.,
54,TO THE MUSE.,TO THE MUSE.
55,TO THE MUSE.,
56,TO THE MUSE.,
57,TO THE MUSE.,"Thy whispers float upon the liquid air,"
58,TO THE MUSE.,"The sunbeams quiver by thy breath made quick,"
59,TO THE MUSE.,The myriad forest-branches thronging thick
60,TO THE MUSE.,"Thrill with delight thy mystic touch to bear,"
61,TO THE MUSE.,Like an enchanted harp to fingers fair
62,TO THE MUSE.,"Yielding a music that can soothe the sick,"
63,TO THE MUSE.,Or heal a heart that cruel pain doth prick;
64,TO THE MUSE.,Waters and winds thy living spirit share;
65,TO THE MUSE.,"Thy wrath is in the thunder, and thy tears"
66,TO THE MUSE.,Weep for man's dulness in melodious rain.
67,TO THE MUSE.,"Mistress, forgive me if on deafened ears,"
68,TO THE MUSE.,"Full of life's clamour and its harsh refrain,"
69,TO THE MUSE.,"Thy words have fallen all these barren years,"
70,TO THE MUSE.,And take me for thy minister again.
71,TO THE MUSE.,
72,TO THE MUSE.,
73,TO THE MUSE.,
74,TO THE MUSE.,
75,II.,II.
76,II.,
77,TO A FLOWER.,TO A FLOWER.
78,TO A FLOWER.,
